id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class
7312467,2004-03-17T16:49:45,-66.699,-32.01,31.7,5.5,mw,44.0,60.0,167.0,141.0,79.0,31.0,29.0,7.0,57.0,158.0,13.0,269.0,3499999999.9999995,13500000000.000002,-17000000000.0,7700000000.0,-4900000000.0,-1400000000.0000002,neic,,unclassified
C041504G,2004-04-15T21:39:23,-67.55,-30.35,37.1,5.4,mw,185.0,43.0,114.0,334.0,51.0,69.0,74.0,182.0,16.0,348.0,4.0,79.0,1.2e+17,-100000000000000.0,-1.2e+17,-3.92e+16,9500000000000000.0,2.23e+16,gcmt,gmt:041504G,unclassified
C060104D,2004-06-01T17:04:54,-68.03,-32.07,38.0,5.0,mw,347.0,39.0,112.0,140.0,54.0,73.0,74.0,0.0,14.0,150.0,8.0,242.0,,,,,,,us,gmt:060104D,unclassified
C061504B,2004-06-15T11:16:32,-73.62,-38.96,33.0,5.4,mw,172.0,52.0,150.0,281.0,67.0,42.0,45.0,143.0,43.0,305.0,9.0,44.0,4.56e+17,-1.93e+17,-2.63e+17,-4.63e+17,-1.58e+17,6.86e+17,gcmt,us:pde20040615111631500_37;neic:7356787;gmt:061504B,unclassified
C090704G,2004-09-07T11:53:11,-65.79,-28.91,20.0,6.1,mw,216.0,37.0,80.0,48.0,54.0,97.0,79.0,348.0,6.0,224.0,9.0,133.0,1.49e+18,-6.55e+17,-8.39e+17,4.51e+17,2.7000000000000003e+17,-9.42e+17,gcmt,neic:7399276,unclassified
C102904B,2004-10-29T08:55:43,-67.56,-30.81,38.3,4.9,mw,6.0,33.0,87.0,189.0,57.0,92.0,78.0,106.0,2.0,8.0,12.0,278.0,2.27e+16,-4220000000000000.0,-1.85e+16,-2060000000000000.0,-9130000000000000.0,-1790000000000000.0,gcmt,gmt:102904B,unclassified
C200503141243A,2005-03-14T12:43:50,-66.28,-28.86,27.3,5.3,mw,247.0,54.0,136.0,6.0,56.0,45.0,54.0,217.0,36.0,36.0,1.0,126.0,3.33e+16,-7260000000000000.0,-2.6e+16,-2.05e+16,1.64e+16,-3.1e+16,gcmt,,unclassified
C200512311214A,2005-12-31T12:14:07,-71.79,-29.21,24.7,5.1,mw,311.0,18.0,5.0,217.0,88.0,108.0,44.0,144.0,18.0,36.0,41.0,290.0,709999999999999.9,1.3e+16,-1.3700000000000002e+16,-2.25e+16,-3.2400000000000004e+16,90000000000000.0,gcmt,,unclassified
C200605111907A,2006-05-11T19:07:15,-71.9,-27.55,18.1,5.1,mw,339.0,35.0,77.0,175.0,56.0,99.0,77.0,116.0,8.0,350.0,10.0,258.0,2.4e+16,-1430000000000000.0,-2.25e+16,-1660000000000000.0,-9440000000000000.0,5330000000000000.0,gcmt,,unclassified
C200605210511A,2006-05-21T05:11:40,-74.14,-37.41,15.4,5.1,mw,27.0,17.0,120.0,176.0,76.0,82.0,59.0,75.0,8.0,178.0,30.0,273.0,4.58e+16,-500000000000000.0,-4.53e+16,9200000000000000.0,-8.06e+16,-1.03e+16,gcmt,gmt:200605210511A,unclassified
C200701280253A,2007-01-28T02:53:20,-72.32,-45.16,49.7,5.2,mw,104.0,76.0,1.0,14.0,89.0,166.0,10.0,328.0,76.0,190.0,9.0,59.0,,,,,,,us,gmt:200701280253A,unclassified
C200703291709A,2007-03-29T17:09:10,-72.06,-31.59,22.4,5.8,mw,29.0,22.0,112.0,185.0,69.0,81.0,65.0,80.0,8.0,188.0,24.0,282.0,2.17e+17,3.14e+16,-2.4900000000000003e+17,-1.3e+16,-2.7000000000000003e+17,-8.11e+16,gcmt,neic:11708606;gmt:200703291709A,unclassified
13566201,2009-08-12T18:01:11,-64.97,-28.54,154.0,5.4,mw,148.0,53.0,-40.0,265.0,58.0,-135.0,2.0,25.0,37.0,293.0,52.0,119.0,-15600000000.0,18800000000.0,-3200000000.0,6200000000.0,8200000000.0,-14400000000.0,neic,,unclassified
C200910280620A,2009-10-28T06:20:03,-72.05,-32.84,19.0,5.2,mw,164.0,43.0,86.0,349.0,47.0,94.0,87.0,310.0,3.0,167.0,2.0,77.0,3.88e+16,-2590000000000000.0,-3.62e+16,1160000000000000.0,2980000000000000.0,8360000000000000.0,gcmt,gmt:200910280620A,unclassified
C200910300253A,2009-10-30T02:53:39,-71.93,-32.8,19.8,4.9,mw,358.0,46.0,110.0,151.0,47.0,71.0,76.0,347.0,14.0,164.0,1.0,254.0,,,,,,,us,gmt:200910300253A,unclassified
C201001191728A,2010-01-19T17:28:21,-65.74,-27.71,32.1,5.2,mw,243.0,75.0,178.0,333.0,88.0,15.0,12.0,199.0,74.0,341.0,9.0,107.0,8500000000000002.0,6.4e+16,-7.25e+16,-1.04e+16,2.01e+16,-4.92e+16,gcmt,,unclassified
C201003010244A,2010-03-01T02:44:45,-72.75,-35.22,18.9,5.7,mw,302.0,29.0,32.0,183.0,75.0,115.0,53.0,123.0,24.0,356.0,26.0,254.0,1.3999999999999998e+17,4.03e+16,-1.8e+17,-3.08e+16,-2.55e+17,1.3e+17,gcmt,neic:14342532;gmt:201003010244A,unclassified
C201003010749A,2010-03-01T07:49:09,-73.53,-34.73,12.0,5.5,mw,208.0,35.0,-65.0,358.0,58.0,-107.0,12.0,100.0,14.0,7.0,71.0,228.0,-9.45e+16,-3.54e+16,1.3e+17,8400000000000002.0,-5.29e+16,3.3e+16,gcmt,gmt:201003010749A,unclassified
C201003061519A,2010-03-06T15:19:06,-74.31,-37.59,14.3,5.1,mw,28.0,19.0,112.0,185.0,72.0,83.0,62.0,84.0,7.0,187.0,27.0,281.0,4.24e+16,3449999999999999.5,-4.58e+16,-3300000000000000.0,-6.39e+16,-1.42e+16,gcmt,gmt:201003061519A,unclassified
C201003072346A,2010-03-07T23:47:00,-73.36,-36.17,29.4,5.4,mw,26.0,21.0,-119.0,237.0,72.0,-80.0,26.0,319.0,10.0,54.0,62.0,162.0,-2.82e+16,1.24e+16,1.58e+16,3.48e+16,1.98e+16,1.76e+16,gcmt,gmt:201003072346A,unclassified
C201003141352A,2010-03-14T13:52:24,-73.85,-38.71,19.3,5.7,mw,281.0,25.0,-26.0,35.0,79.0,-113.0,31.0,143.0,23.0,39.0,50.0,279.0,-6.989999999999999e+16,9.46e+16,-2.47e+16,-7.21e+16,-1.49e+17,4.25e+16,gcmt,gmt:201003141352A,unclassified
C201003180318A,2010-03-18T03:18:24,-72.42,-34.49,30.6,5.1,mw,35.0,21.0,-54.0,177.0,73.0,-103.0,27.0,277.0,12.0,181.0,60.0,69.0,-3.44e+16,6860000000000001.0,2.75e+16,-8330000000000000.0,4.51e+16,1.01e+16,gcmt,gmt:201003180318A,unclassified
C201003190854A,2010-03-19T08:54:51,-73.33,-35.67,15.0,5.9,mw,27.0,10.0,118.0,178.0,81.0,85.0,54.0,82.0,5.0,179.0,36.0,273.0,5.88e+16,3500000000000000.5,-6.22e+16,8000000000000000.0,-1.84e+17,-1.46e+16,gcmt,gmt:201003190854A,unclassified
C201003282138A,2010-03-28T21:38:36,-73.44,-35.56,12.0,6.0,mw,28.0,16.0,112.0,185.0,75.0,84.0,59.0,87.0,6.0,186.0,30.0,280.0,5.14e+17,2.1e+16,-5.35e+17,-6.1e+16,-9.6e+17,-1.64e+17,gcmt,neic:14596759;gmt:201003282138A,unclassified
C201004162315A,2010-04-16T23:15:37,-74.24,-37.62,12.0,5.7,mw,31.0,15.0,115.0,185.0,77.0,84.0,58.0,86.0,6.0,186.0,31.0,280.0,2.03e+17,-800000000000000.0,-2.02e+17,-2.37e+16,-4.13e+17,-6.889999999999999e+16,gcmt,gmt:201004162315A,unclassified
C201004180252A,2010-04-18T02:52:20,-74.22,-37.28,21.6,5.0,mw,348.0,33.0,74.0,187.0,59.0,100.0,74.0,123.0,8.0,2.0,13.0,270.0,4.7e+16,-3810000000000000.0,-4.32e+16,-8320000000000000.0,-2.22e+16,2210000000000000.0,gcmt,gmt:201004180252A,unclassified
C201004231003A,2010-04-23T10:03:09,-73.32,-37.69,29.5,6.0,mw,7.0,14.0,141.0,135.0,81.0,79.0,52.0,32.0,11.0,136.0,36.0,234.0,3.5e+17,5.7e+16,-4.07e+17,8.57e+17,-8.05e+17,2.05e+17,gcmt,neic:14606547;gmt:201004231003A,unclassified
C201007150036A,2010-07-15T00:36:09,-72.35,-34.27,23.4,5.5,mw,18.0,24.0,121.0,164.0,70.0,77.0,63.0,54.0,12.0,169.0,24.0,264.0,8.34e+16,4.49e+16,-1.28e+17,3.21e+16,-1.1399999999999998e+17,9000000000000000.0,gcmt,sja:14991716;gmt:201007150036A,unclassified
C201010230558A,2010-10-23T05:58:31,-73.88,-37.91,21.2,5.5,mw,31.0,16.0,123.0,177.0,76.0,81.0,58.0,75.0,9.0,179.0,31.0,274.0,1.08e+17,1.23e+16,-1.2e+17,1.92e+16,-2.15e+17,-3.09e+16,gcmt,neic:15793289;gmt:201010230558A,unclassified
C201011280819A,2010-11-28T08:19:49,-72.29,-34.58,33.0,5.6,mw,40.0,24.0,-70.0,198.0,68.0,-99.0,22.0,294.0,8.0,201.0,66.0,92.0,-4.31e+16,2680000000000000.0,4.04e+16,1.25e+16,4.62e+16,2.61e+16,gcmt,neic:15674988;gmt:201011280819A,unclassified
pde20110224043648000_33,2011-02-24T04:36:53,-73.82,-36.29,20.5,5.1,mwc,24.0,27.0,139.0,152.0,73.0,69.0,57.0,34.0,20.0,159.0,25.0,258.0,3.06e+16,6300000000000000.0,-3.69e+16,2.67e+16,-3.35e+16,-200000000000000.0,us,gmt:201102240436A,unclassified
C201108061322A,2011-08-06T13:22:39,-73.46,-36.06,15.0,5.5,mw,49.0,9.0,131.0,188.0,83.0,84.0,51.0,91.0,6.0,189.0,38.0,283.0,4.84e+16,-7900000000000000.0,-4.05e+16,-2.41e+16,-1.96e+17,-2.65e+16,gcmt,us:pde20110806132234000_31;gmt:201108061322A,unclassified
