id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,duplicate_id,class
706555,1976-11-30T00:41:00,-68.844,-20.489,90.0,7.54,mw,181.0,27.0,-73.0,342.0,64.0,-99.0,44.71542814037139,78.38196209949928,12.092711323618804,336.13471908461867,42.76772263538868,234.704630908517,-1.79,-0.35,2.14,0.55,-1.42,-0.44,gem,288_gem,deep_subduction
M113076A,1976-11-30T00:41:13,-68.51,-20.54,133.7,6.5,mw,181.0,27.0,-73.0,342.0,64.0,-99.0,18.0,78.0,8.0,346.0,70.0,234.0,-1.79e+20,-3.5e+19,2.14e+20,5.500000000000001e+19,-1.42e+20,-4.4e+19,gcmt,289_gcmt,deep_subduction
703668,1977-01-17T21:27:22,-68.84,-25.026,110.0,6.85,mw,26.0,49.0,105.0,183.0,44.0,73.0,14.320366430720808,180.94258191513205,42.04816878094368,77.63138619124027,44.44128948885093,285.44049645786924,1.98,0.44,-2.42,0.33,0.13,-0.82,gem,290_gem,deep_subduction
C011777C,1977-01-17T21:27:36,-68.61,-24.89,134.4,6.1,mw,183.0,44.0,73.0,26.0,49.0,105.0,78.0,2.0,11.0,196.0,3.0,105.0,1.978e+19,4.43e+18,-2.422e+19,3.27e+18,1.33e+18,-8.21e+18,gcmt,290_gcmt,deep_subduction
699876,1977-04-15T23:35:36,-68.833,-23.15,96.1,5.38,mw,18.0,74.0,-41.0,121.0,51.0,-159.0,33.506012898099634,254.5428356646929,50.69077284160863,38.50072999945729,18.10759618554664,152.04022884398762,-0.63,-0.66,1.29,-0.27,-0.69,-0.74,gem,292_gem,deep_subduction
B041577A,1977-04-15T23:35:40,-69.27,-23.01,129.7,5.4,mw,121.0,51.0,-159.0,18.0,74.0,-41.0,14.0,74.0,46.0,180.0,40.0,332.0,-6.34e+16,-6.6e+16,1.294e+17,-2.7400000000000004e+16,-6.929999999999999e+16,-7.38e+16,gcmt,292_gcmt,deep_subduction
697026,1977-06-08T13:25:18,-67.388,-22.276,166.5,5.65,mw,195.0,87.0,93.0,325.0,4.0,40.0,44.91262620617109,288.1653507113765,3.0123565867748563,195.15801674205548,44.92914318331224,102.14894678807872,0.39,-0.02,-0.36,-0.98,-3.5,0.13,gem,294_gem,deep_subduction
B060877A,1977-06-08T13:25:24,-67.12,-22.21,185.5,5.4,mw,325.0,4.0,40.0,195.0,87.0,93.0,48.0,109.0,3.0,15.0,42.0,282.0,3.91e+16,-2300000000000000.0,-3.67e+16,-9.81e+16,-3.499e+17,1.29e+16,gcmt,294_gcmt,deep_subduction
697434,1977-06-18T16:49:41,-68.354,-20.996,124.9,5.81,mw,101.0,35.0,-120.0,315.0,60.0,-71.0,43.70050278960608,32.29169841040476,29.56992792998508,155.12621167278382,31.893471983346537,265.8018087992368,-4.81,4.42,0.38,1.69,-2.57,-3.33,gem,295_gem,deep_subduction
B061877A,1977-06-18T16:49:45,-68.48,-20.95,135.9,5.4,mw,101.0,35.0,-120.0,315.0,60.0,-71.0,13.0,32.0,16.0,126.0,69.0,264.0,-4.806e+17,4.42e+17,3.86e+16,1.688e+17,-2.5710000000000003e+17,-3.329e+17,gcmt,295_gcmt,deep_subduction
697917,1977-06-30T02:46:04,-69.666,-19.529,102.4,5.7,mw,149.0,22.0,-108.0,348.0,69.0,-83.0,44.76882953209869,72.81775635846503,8.870714727077809,171.7239888973172,43.86841996788332,270.35242451994327,-2.34,-0.65,2.99,0.64,-3.13,-1.4,gem,296_gem,deep_subduction
B063077A,1977-06-30T02:46:07,-69.56,-19.64,122.2,5.4,mw,149.0,22.0,-108.0,348.0,69.0,-83.0,24.0,73.0,6.0,166.0,65.0,270.0,-2.343e+17,-6.48e+16,2.991e+17,6.41e+16,-3.132e+17,-1.395e+17,gcmt,296_gcmt,deep_subduction
694955,1977-08-23T03:12:55,-68.557,-21.492,120.7,5.39,mw,125.0,37.0,-94.0,309.0,53.0,-87.0,44.97422663897905,37.85550758382436,8.510307636452845,136.45348077924518,43.77060407856023,234.6950754096725,-1.33,0.9,0.42,0.32,-0.3,-0.87,gem,298_gem,deep_subduction
B082377A,1977-08-23T03:13:00,-68.23,-21.32,136.0,5.2,mw,125.0,37.0,-94.0,309.0,53.0,-87.0,8.0,37.0,2.0,128.0,81.0,232.0,-1.326e+17,8.97e+16,4.29e+16,3.16e+16,-2.98e+16,-8.72e+16,gcmt,298_gcmt,deep_subduction
693526,1977-09-20T16:23:14,-68.403,-23.409,109.3,5.62,mw,164.0,47.0,-44.0,288.0,59.0,-127.0,40.29541567307021,43.16667582916267,46.86124710320307,248.3590195136089,12.825983994078774,144.29739527574145,-2.32,1.12,1.2,1.5,0.55,-2.14,gem,299_gem,deep_subduction
B092077A,1977-09-20T16:23:22,-68.51,-23.57,123.8,5.3,mw,164.0,47.0,-44.0,288.0,59.0,-127.0,7.0,43.0,31.0,309.0,58.0,145.0,-2.322e+17,1.119e+17,1.203e+17,1.5e+17,5.500000000000001e+16,-2.139e+17,gcmt,299_gcmt,deep_subduction
B120777A,1977-12-07T00:32:36,-67.39,-28.57,124.0,5.5,mwc,148.0,42.0,-82.0,318.0,48.0,-97.0,3.0,53.0,5.0,322.0,84.0,171.0,,,,,,,us,301_us,deep_subduction
688770,1977-12-07T00:32:38,-67.391,-28.724,140.0,5.46,mw,148.0,42.0,-82.0,318.0,48.0,-97.0,44.87483001610005,52.34315972973707,32.473446373437824,283.0236533697507,27.549065603798464,173.63394418912037,-1.84,0.64,1.2,0.24,-0.05,-1.02,gem,301_gem,deep_subduction
B120777A,1977-12-07T00:32:41,-67.32,-28.58,143.9,5.4,mw,148.0,42.0,-82.0,318.0,48.0,-97.0,3.0,53.0,5.0,322.0,84.0,171.0,-1.84e+17,6.38e+16,1.201e+17,2.37e+16,-5400000000000000.0,-1.0169999999999998e+17,gcmt,301_gcmt,deep_subduction
B010278A,1978-01-02T08:27:40,-71.1,-38.14,126.0,5.5,mwc,93.0,53.0,-9.0,189.0,83.0,-142.0,20.0,315.0,52.0,198.0,31.0,58.0,,,,,,,us,11_us,deep_subduction
687168,1978-01-02T08:27:42,-71.106,-38.141,131.1,5.46,mw,93.0,53.0,-9.0,189.0,83.0,-142.0,28.62834789913933,315.1107038793362,52.92770706911868,178.85093600555433,21.45876655418173,57.50078233943361,-0.18,0.47,-0.28,-0.2,1.21,1.45,gem,11_gem,deep_subduction
B010278A,1978-01-02T08:27:43,-71.61,-37.96,144.0,5.5,mw,93.0,53.0,-9.0,189.0,83.0,-142.0,20.0,315.0,52.0,198.0,31.0,58.0,-1.84e+16,4.66e+16,-2.82e+16,-1.97e+16,1.21e+17,1.454e+17,gcmt,11_gcmt,deep_subduction
688047,1978-01-20T04:42:55,-70.45,-34.456,107.2,5.6,mw,12.0,64.0,-86.0,183.0,26.0,-98.0,44.936950917982585,279.011350970108,5.8216854505414295,14.850413378983204,44.47352489455501,110.59545555138448,-2.59,0.46,2.13,-0.54,-1.82,0.19,gem,13_gem,deep_subduction
B012078A,1978-01-20T04:42:57,-70.19,-34.28,132.0,5.6,mwc,183.0,26.0,-98.0,12.0,64.0,-86.0,19.0,99.0,4.0,190.0,70.0,291.0,,,,,,,us,13_us,deep_subduction
683150,1978-04-02T09:07:09,-69.525,-19.29,93.2,5.55,mw,155.0,37.0,-87.0,331.0,53.0,-92.0,44.98549975638889,62.85813446170215,6.454324720942096,326.36576428789874,44.29042335216887,230.02968279550052,-2.84,0.96,1.88,0.44,-0.6,-0.61,gem,303_gem,deep_subduction
B040278B,1978-04-02T09:07:14,-69.42,-19.55,118.4,5.3,mw,155.0,37.0,-87.0,331.0,53.0,-92.0,8.0,63.0,2.0,333.0,82.0,230.0,-2.84e+17,9.58e+16,1.882e+17,4.43e+16,-6.05e+16,-6.12e+16,gcmt,303_gcmt,deep_subduction
680503,1978-06-07T14:08:47,-67.977,-23.814,120.0,5.6,mw,167.0,28.0,-78.0,333.0,62.0,-97.0,44.84927978298349,68.13566317701759,9.60228190938977,328.4472191012607,43.55585781999153,229.19051985157577,-2.23,-0.13,2.35,0.85,-1.49,-1.13,gem,305_gem,deep_subduction
B060778B,1978-06-07T14:08:53,-68.05,-23.7,128.7,5.3,mw,167.0,28.0,-78.0,333.0,62.0,-97.0,17.0,68.0,6.0,336.0,72.0,228.0,-2.226e+17,-1.27e+16,2.3530000000000003e+17,8.5e+16,-1.487e+17,-1.1259999999999998e+17,gcmt,305_gcmt,deep_subduction
B062878C,1978-06-28T07:28:03,-69.92,-27.2,119.7,5.3,mw,134.0,30.0,-139.0,8.0,71.0,-66.0,22.0,80.0,22.0,179.0,58.0,310.0,-3.199e+16,-1.551e+16,4.75e+16,-6840000000000001.0,-4.245e+16,-1.926e+16,gcmt,306_gcmt,deep_subduction
675895,1978-10-27T10:06:46,-65.959,-22.04,271.7,5.78,mw,134.0,24.0,-126.0,353.0,71.0,-75.0,43.97718110655959,71.15720980557296,17.40860392475287,178.7678288656673,40.87980289142885,284.5159328038268,-3.36,0.11,3.25,0.2,-4.44,-1.9,gem,308_gem,deep_subduction
B102778A,1978-10-27T10:06:56,-66.03,-21.86,299.6,5.6,mw,134.0,24.0,-126.0,353.0,71.0,-75.0,24.0,71.0,14.0,168.0,61.0,285.0,-3.359e+17,1.07e+16,3.252e+17,1.98e+16,-4.437e+17,-1.895e+17,gcmt,308_gcmt,deep_subduction
670980,1979-01-13T08:39:13,-67.932,-24.379,117.1,5.26,mw,148.0,24.0,-89.0,326.0,66.0,-91.0,44.99917182025873,57.242588862616,0.607724763198158,326.63484748081333,44.99438240759443,236.02720769777244,-6.08,0.76,5.31,3.61,-5.45,-5.15,gem,310_gem,deep_subduction
B011379A,1979-01-13T08:39:18,-67.95,-24.17,137.0,5.3,mw,148.0,24.0,-89.0,326.0,66.0,-91.0,21.0,57.0,0.0,327.0,69.0,235.0,-6.08e+16,7630000000000000.0,5.317e+16,3.614e+16,-5.445e+16,-5.151e+16,gcmt,310_gcmt,deep_subduction
B032079B,1979-03-20T21:41:21,-71.15,-35.68,91.0,5.4,mwc,141.0,24.0,-158.0,32.0,81.0,-68.0,33.0,103.0,22.0,208.0,49.0,326.0,,,,,,,us,15_us,deep_subduction
668598,1979-03-20T21:41:22,-71.259,-35.675,92.6,5.38,mw,32.0,81.0,-68.0,141.0,24.0,-158.0,41.94584362230861,283.70039436877914,22.71733558588637,35.8020706388312,39.469043753219154,145.96804062914424,-0.45,-0.28,0.73,-0.83,-1.01,-0.17,gem,15_gem,deep_subduction
B032079B,1979-03-20T21:41:27,-71.42,-35.79,122.7,5.5,mw,141.0,24.0,-158.0,32.0,81.0,-68.0,33.0,103.0,22.0,208.0,49.0,326.0,-4.52e+16,-2.82e+16,7.35e+16,-8.35e+16,-1.012e+17,-1.7399999999999998e+16,gcmt,15_gcmt,deep_subduction
666818,1979-04-18T17:59:10,-67.05,-24.475,190.0,5.7,mw,206.0,37.0,-19.0,311.0,79.0,-126.0,37.8614118499525,68.34867968934225,36.80708982216619,302.77722423045293,30.94119518104827,186.1250891484022,-1.31,-1.75,3.05,2.26,-2.19,-1.5,gem,312_gem,deep_subduction
B041879A,1979-04-18T17:59:17,-67.07,-24.31,194.2,5.4,mw,206.0,37.0,-19.0,311.0,79.0,-126.0,25.0,68.0,35.0,319.0,44.0,185.0,-1.313e+17,-1.745e+17,3.057e+17,2.259e+17,-2.1880000000000003e+17,-1.495e+17,gcmt,312_gcmt,deep_subduction
664564,1979-05-04T17:21:40,-68.47,-21.762,120.0,5.38,mw,100.0,51.0,-146.0,347.0,65.0,-45.0,37.21751254071348,46.288871349098144,50.31931938947898,202.56257271015784,11.805690452941931,307.15444172481125,-0.83,0.45,0.38,-0.2,-0.68,-1.1,gem,314_gem,deep_subduction
B050479A,1979-05-04T17:21:45,-68.38,-21.77,124.0,5.6,mw,100.0,51.0,-146.0,347.0,65.0,-45.0,8.0,46.0,40.0,143.0,49.0,307.0,-8.31e+16,4.5e+16,3.8e+16,-1.98e+16,-6.750000000000001e+16,-1.103e+17,gcmt,314_gcmt,deep_subduction
665090,1979-05-14T23:04:03,-69.047,-23.024,83.6,6.26,mw,16.0,63.0,-84.0,183.0,27.0,-101.0,44.86229559347435,281.5479056517644,9.0233395798439,20.64108601401108,43.72793701129369,119.37829495836786,-2.22,-0.36,2.58,-0.57,-1.71,0.56,gem,315_gem,deep_subduction
665116,1979-05-15T17:32:40,-69.246,-22.974,87.0,5.37,mw,6.0,77.0,-86.0,169.0,13.0,-107.0,44.90792073045544,272.6697205396275,4.334450126124883,7.002651186186654,44.764798521407904,101.31394757174132,-0.7,0.17,0.53,-0.18,-1.27,-0.05,gem,316_gem,deep_subduction
663645,1979-06-17T19:33:33,-68.973,-19.417,111.7,5.72,mw,199.0,18.0,-54.0,341.0,76.0,-101.0,44.359405217520326,80.4081164134912,11.915823325208851,338.49929498758,43.19673534025576,237.07109695184064,-1.94,-0.8,2.73,1.39,-3.82,-0.26,gem,322_gem,deep_subduction
B061779C,1979-06-17T19:33:37,-69.24,-19.35,126.9,5.3,mw,199.0,18.0,-54.0,341.0,76.0,-101.0,30.0,80.0,10.0,343.0,58.0,236.0,-1.937e+17,-8.01e+16,2.738e+17,1.387e+17,-3.819e+17,-2.56e+16,gcmt,322_gcmt,deep_subduction
B062779A,1979-06-27T21:46:25,-68.28,-29.48,115.0,5.6,mwc,284.0,32.0,-43.0,52.0,69.0,-115.0,20.0,161.0,23.0,62.0,59.0,287.0,,,,,,,us,323_us,deep_subduction
664194,1979-06-27T21:46:26,-68.343,-29.573,113.1,5.58,mw,52.0,69.0,-115.0,284.0,32.0,-43.0,42.21957861690503,340.56437994777855,29.74927200293764,219.32679854126087,33.35026441315194,107.23180262591018,-1.94,2.08,-0.14,-1.09,-1.8,0.28,gem,323_gem,deep_subduction
B062779A,1979-06-27T21:46:30,-68.56,-29.58,141.2,5.6,mw,284.0,32.0,-43.0,52.0,69.0,-115.0,20.0,161.0,23.0,62.0,59.0,287.0,-1.935e+17,2.0830000000000003e+17,-1.48e+16,-1.087e+17,-1.797e+17,2.85e+16,gcmt,323_gcmt,deep_subduction
660102,1979-08-10T01:28:42,-66.718,-21.356,250.0,5.31,mw,183.0,17.0,-69.0,341.0,74.0,-96.0,44.79336873022672,76.17575373917407,7.056353734697056,339.1166322786371,44.34191987027756,242.16844264408644,-6.62,0.97,5.64,3.72,-9.09,-0.32,gem,325_gem,deep_subduction
B081079A,1979-08-10T01:28:48,-66.5,-21.32,251.6,5.1,mw,183.0,17.0,-69.0,341.0,74.0,-96.0,29.0,76.0,6.0,343.0,60.0,243.0,-6.621000000000001e+16,9720000000000000.0,5.649e+16,3.717e+16,-9.089e+16,-3150000000000000.0,gcmt,325_gcmt,deep_subduction
655987,1979-11-22T02:41:19,-67.074,-24.377,180.0,6.45,mw,209.0,44.0,-37.0,327.0,65.0,-128.0,39.45974228942413,83.6907625694862,43.9808793877168,301.09376885359524,19.722030318481178,190.8536968209982,-3.44,-2.28,5.71,2.3,-1.81,-0.49,gem,326_gem,deep_subduction
B112279A,1979-11-22T02:41:27,-66.84,-24.27,181.0,5.8,mw,209.0,44.0,-37.0,327.0,65.0,-128.0,12.0,83.0,34.0,345.0,53.0,190.0,-3.437e+18,-2.282e+18,5.718e+18,2.298e+18,-1.808e+18,-4.87e+17,gcmt,326_gcmt,deep_subduction
B122679A,1979-12-26T19:43:37,-71.34,-36.0,92.0,5.6,mwc,199.0,6.0,-66.0,355.0,85.0,-92.0,40.0,87.0,2.0,355.0,50.0,262.0,,,,,,,us,20_us,deep_subduction
654711,1979-12-26T19:43:39,-71.331,-36.01,93.7,5.56,mw,199.0,6.0,-66.0,355.0,85.0,-92.0,44.95648242903381,87.12506211468906,2.4819036825604384,354.6445998054399,44.93607513570888,262.16590492792665,-0.27,-0.47,0.73,0.23,-2.62,-0.0,gem,20_gem,deep_subduction
B122679A,1979-12-26T19:43:42,-71.5,-35.9,110.8,5.6,mw,199.0,6.0,-66.0,355.0,85.0,-92.0,40.0,87.0,2.0,355.0,50.0,262.0,-2.66e+16,-4.67e+16,7.33e+16,2.32e+16,-2.625e+17,-100000000000000.0,gcmt,20_gcmt,deep_subduction
654796,1979-12-28T13:46:19,-69.374,-24.407,81.2,5.43,mw,158.0,30.0,-86.0,333.0,60.0,-92.0,44.98130284961152,65.0722003843369,3.971073513189267,331.0941558675155,44.74390577082721,237.14899275626885,-1.65,0.46,1.18,0.43,-0.74,-0.4,gem,328_gem,deep_subduction
647732,1980-04-14T23:57:28,-68.807,-21.33,98.3,5.44,mw,195.0,40.0,-47.0,324.0,62.0,-120.0,41.79290328105607,75.45121971622018,39.19226471756564,298.6628143477293,23.30571777068187,188.0993955122427,-1.3,-0.31,1.6,0.87,-0.48,-0.34,gem,330_gem,deep_subduction
B041480D,1980-04-14T23:57:32,-68.96,-21.58,115.4,5.4,mw,195.0,40.0,-47.0,324.0,62.0,-120.0,12.0,75.0,26.0,339.0,61.0,189.0,-1.3e+17,-3.06e+16,1.607e+17,8.73e+16,-4.78e+16,-3.45e+16,gcmt,330_gcmt,deep_subduction
644959,1980-05-02T19:09:11,-67.045,-24.223,187.7,5.44,mw,197.0,23.0,-57.0,342.0,71.0,-103.0,44.19069520854202,81.90097708270673,15.476054001110178,336.28661579482275,41.72252130247511,231.9935646429095,-1.02,-0.25,1.26,0.51,-1.28,-0.05,gem,331_gem,deep_subduction
B050280E,1980-05-02T19:09:18,-67.33,-24.24,205.2,5.4,mw,197.0,23.0,-57.0,342.0,71.0,-103.0,25.0,82.0,12.0,347.0,62.0,233.0,-1.018e+17,-2.47e+16,1.266e+17,5.05e+16,-1.278e+17,-4900000000000000.0,gcmt,331_gcmt,deep_subduction
646432,1980-05-26T18:41:43,-69.263,-19.437,103.5,6.61,mw,177.0,23.0,-83.0,349.0,67.0,-93.0,44.96210058567454,81.66227998361671,3.899672202865095,347.75871935990307,44.77288666342839,253.8808958244381,-6.93,-0.61,7.53,1.5,-7.09,-1.05,gem,332_gem,deep_subduction
C052680A,1980-05-26T18:41:51,-69.17,-19.43,104.0,6.0,mw,177.0,23.0,-83.0,349.0,67.0,-93.0,22.0,82.0,3.0,350.0,67.0,254.0,-6.928e+18,-6.07e+17,7.535e+18,1.495e+18,-7.093e+18,-1.052e+18,gcmt,332_gcmt,deep_subduction
643689,1980-06-16T05:45:09,-68.582,-22.247,106.4,5.56,mw,6.0,44.0,-77.0,168.0,47.0,-102.0,44.64557499574944,266.84323575403465,43.381663487241646,107.86778665078202,10.691189433908736,7.590162200858742,-2.13,-0.99,3.12,-0.19,0.14,-0.23,gem,334_gem,deep_subduction
B061680B,1980-06-16T05:45:18,-68.87,-21.83,118.0,5.5,mw,6.0,44.0,-77.0,168.0,47.0,-102.0,2.0,267.0,9.0,176.0,81.0,7.0,-2.132e+17,-9.91e+16,3.123e+17,-1.9e+16,1.4299999999999998e+16,-2.35e+16,gcmt,334_gcmt,deep_subduction
B071380A,1980-07-13T06:20:30,-70.15,-33.47,103.0,5.7,mwc,102.0,14.0,178.0,195.0,89.0,76.0,44.0,91.0,14.0,195.0,43.0,299.0,,,,,,,us,26_us,deep_subduction
641755,1980-07-13T06:20:31,-70.249,-33.495,100.4,5.66,mw,102.0,14.0,178.0,195.0,89.0,76.0,43.29649177628768,90.23980808981185,13.993214447355603,193.82008272747143,43.35147528925514,297.4269937388418,0.69,-1.68,0.99,-0.43,-3.73,-0.31,gem,26_gem,deep_subduction
B071380A,1980-07-13T06:20:37,-70.49,-33.47,113.4,5.6,mw,102.0,14.0,178.0,195.0,89.0,76.0,44.0,91.0,14.0,195.0,43.0,299.0,6.870000000000001e+16,-1.682e+17,9.95e+16,-4.32e+16,-3.728e+17,-3.1e+16,gcmt,26_gcmt,deep_subduction
C071980A,1980-07-19T11:52:20,-69.68,-29.0,110.0,5.9,mwc,306.0,26.0,-77.0,112.0,65.0,-96.0,20.0,206.0,6.0,114.0,70.0,9.0,,,,,,,us,335_us,deep_subduction
642123,1980-07-19T11:52:21,-69.671,-29.052,107.6,5.95,mw,112.0,65.0,-96.0,306.0,26.0,-77.0,44.85406930916498,26.50523326580992,8.409730001484414,288.04693695682977,43.92015417624589,189.8618989489096,-8.09,5.89,2.19,-6.22,1.88,-3.05,gem,335_gem,deep_subduction
C071980A,1980-07-19T11:52:29,-69.89,-29.0,129.3,6.1,mw,306.0,26.0,-77.0,112.0,65.0,-96.0,20.0,206.0,6.0,114.0,70.0,9.0,-8.087e+17,5.889e+17,2.198e+17,-6.221e+17,1.875e+17,-3.052e+17,gcmt,335_gcmt,deep_subduction
B080380A,1980-08-03T03:00:49,-69.99,-35.25,151.0,5.3,mwc,2.0,20.0,93.0,179.0,70.0,89.0,65.0,87.0,1.0,180.0,25.0,270.0,,,,,,,us,27_us,deep_subduction
639605,1980-08-03T03:00:50,-69.939,-35.274,148.6,5.27,mw,2.0,20.0,93.0,179.0,70.0,89.0,44.97436695583436,86.98483530985607,1.3376472296743631,178.32165034798936,44.994409535895166,269.65940114340174,7.26,-1.58,-5.67,0.23,-7.68,-0.11,gem,27_gem,deep_subduction
B080380A,1980-08-03T03:00:53,-69.82,-35.46,163.9,5.3,mw,2.0,20.0,93.0,179.0,70.0,89.0,65.0,87.0,1.0,180.0,25.0,270.0,7.259e+16,-1.58e+16,-5.678e+16,2270000000000000.0,-7.682e+16,-1120000000000000.0,gcmt,27_gcmt,deep_subduction
635196,1980-11-08T21:35:46,-67.858,-24.4,125.6,5.35,mw,137.0,28.0,-95.0,323.0,62.0,-87.0,44.97373179538898,50.69644698635699,4.161525897957088,144.86516254049093,44.72453378688329,238.99770952272297,-1.11,0.47,0.63,0.43,-0.62,-0.51,gem,336_gem,deep_subduction
B110880C,1980-11-08T21:35:50,-68.06,-24.42,146.9,5.4,mw,137.0,28.0,-95.0,323.0,62.0,-87.0,17.0,51.0,3.0,142.0,72.0,240.0,-1.107e+17,4.69e+16,6.38e+16,4.28e+16,-6.22e+16,-5.07e+16,gcmt,336_gcmt,deep_subduction
633873,1980-12-11T18:15:07,-68.179,-21.43,116.2,6.31,mw,5.0,55.0,-74.0,159.0,38.0,-111.0,44.23255954978493,263.6283549805204,31.754343424409186,30.68193651276215,29.09337395356549,140.82678826649175,-2.95,-0.69,3.64,-0.45,-1.15,-0.56,gem,337_gem,deep_subduction
C121180B,1980-12-11T18:15:14,-68.46,-21.26,120.8,6.1,mw,159.0,38.0,-111.0,5.0,55.0,-74.0,9.0,84.0,13.0,176.0,74.0,319.0,-2.948e+18,-6.93e+17,3.642e+18,-4.48e+17,-1.15e+18,-5.6200000000000006e+17,gcmt,337_gcmt,deep_subduction
634505,1980-12-25T06:32:47,-67.189,-31.514,123.0,5.07,mw,14.0,52.0,-77.0,173.0,40.0,-106.0,44.53726013774887,274.79350498205895,32.95851917777459,44.43556282860936,27.42254583860085,154.09394954363756,-4.57,-0.69,5.25,-0.83,-0.9,0.37,gem,29_gem,deep_subduction
B122580B,1980-12-25T06:32:51,-67.19,-31.0,138.1,5.1,mw,173.0,40.0,-106.0,14.0,52.0,-77.0,6.0,94.0,11.0,185.0,78.0,335.0,-4.567e+16,-6899999999999999.0,5.257e+16,-8350000000000000.0,-9030000000000000.0,3730000000000000.0,gcmt,29_gcmt,deep_subduction
633214,1981-01-27T14:25:45,-68.117,-23.153,125.7,5.3,mw,12.0,66.0,-68.0,147.0,32.0,-130.0,43.012008314712126,265.814995707138,28.177392069311733,25.79822581162756,33.93797967192772,136.92806528672065,-7.8,-0.91,8.71,-3.37,-6.3,-1.95,gem,339_gem,deep_subduction
B012781C,1981-01-27T14:25:51,-68.09,-23.22,140.2,5.4,mw,147.0,32.0,-130.0,12.0,66.0,-68.0,18.0,86.0,20.0,183.0,62.0,318.0,-7.802e+16,-9130000000000000.0,8.715e+16,-3.3690000000000004e+16,-6.298e+16,-1.949e+16,gcmt,339_gcmt,deep_subduction
629084,1981-03-02T21:19:57,-66.085,-22.636,250.0,5.68,mw,167.0,87.0,93.0,305.0,4.0,49.0,44.91262620617109,260.1653507113765,3.0123565867748563,167.15801674205545,44.92914318331223,74.14894678807866,0.69,-0.57,-0.11,0.87,-3.91,0.1,gem,340_gem,deep_subduction
B030281C,1981-03-02T21:20:06,-65.89,-22.47,273.5,5.1,mw,305.0,4.0,49.0,167.0,87.0,93.0,48.0,80.0,3.0,347.0,42.0,254.0,6.860000000000001e+16,-5.679999999999999e+16,-1.18e+16,8.71e+16,-3.906e+17,1.03e+16,gcmt,340_gcmt,deep_subduction
629592,1981-03-09T07:46:33,-66.458,-23.786,213.3,5.24,mw,198.0,36.0,-46.0,328.0,65.0,-117.0,42.1594129833036,77.29581453787353,34.0434501721747,309.5806492330513,29.071288851219524,197.51938666996344,-5.69,-2.98,8.66,3.14,-4.07,-2.17,gem,341_gem,deep_subduction
B030981B,1981-03-09T07:46:41,-66.59,-23.52,220.7,5.3,mw,198.0,36.0,-46.0,328.0,65.0,-117.0,16.0,77.0,24.0,339.0,60.0,198.0,-5.686e+16,-2.977e+16,8.663e+16,3.142e+16,-4.069e+16,-2.17e+16,gcmt,341_gcmt,deep_subduction
630454,1981-03-26T18:04:44,-68.994,-19.586,130.2,6.47,mw,179.0,14.0,-76.0,345.0,76.0,-93.0,44.932582335696864,77.44620415022746,3.769535513953655,343.6773765468296,44.81977324515108,249.92338199711523,-1.84,-1.91,3.75,1.32,-5.37,-1.14,gem,342_gem,deep_subduction
C032681B,1981-03-26T18:04:51,-69.22,-19.54,143.9,5.8,mw,179.0,14.0,-76.0,345.0,76.0,-93.0,31.0,78.0,3.0,346.0,59.0,251.0,-1.84e+18,-1.911e+18,3.751e+18,1.319e+18,-5.371e+18,-1.141e+18,gcmt,342_gcmt,deep_subduction
B040681A,1981-04-06T14:34:01,-71.05,-35.37,88.0,5.2,mwc,95.0,33.0,163.0,200.0,81.0,58.0,45.0,78.0,31.0,205.0,29.0,315.0,,,,,,,us,32_us,deep_subduction
627842,1981-04-06T14:34:02,-71.029,-35.299,86.2,5.24,mw,95.0,33.0,163.0,200.0,81.0,58.0,34.13796976042472,77.61376294211368,32.71606641460061,193.43394668334184,38.81886015444862,314.55438612209264,2.32,-2.95,0.62,-2.12,-6.9,-4.64,gem,32_gem,deep_subduction
B040681A,1981-04-06T14:34:09,-70.81,-35.36,112.8,5.3,mw,95.0,33.0,163.0,200.0,81.0,58.0,45.0,78.0,31.0,205.0,29.0,315.0,2.323e+16,-2.948e+16,6250000000000000.0,-2.116e+16,-6.902999999999999e+16,-4.644999999999999e+16,gcmt,32_gcmt,deep_subduction
624634,1981-06-01T19:50:14,-65.297,-20.489,330.8,5.48,mw,214.0,25.0,-42.0,343.0,74.0,-109.0,43.13050235689604,88.16464053608564,21.455181154506864,336.5623197631601,39.162244162568186,227.89348066996573,-1.06,-0.22,1.28,0.68,-1.49,0.25,gem,345_gem,deep_subduction
B060181D,1981-06-01T19:50:20,-65.12,-20.24,349.1,5.0,mw,214.0,25.0,-42.0,343.0,74.0,-109.0,26.0,88.0,18.0,349.0,57.0,228.0,-1.061e+17,-2.21e+16,1.2809999999999998e+17,6.770000000000001e+16,-1.494e+17,2.53e+16,gcmt,345_gcmt,deep_subduction
625277,1981-06-16T05:41:53,-68.425,-21.637,105.0,5.43,mw,118.0,40.0,-128.0,344.0,59.0,-62.0,42.47056518452869,54.28644073767731,38.864150103759904,191.82048370368787,22.81564800797488,301.6372824325032,-1.24,0.31,0.93,-0.01,-0.7,-1.17,gem,347_gem,deep_subduction
