id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,duplicate_id,class
C201003180157A,2010-03-18T01:57:34,-72.98,-36.65,25.5,5.1,mw,340.0,8.0,63.0,188.0,83.0,94.0,52.0,102.0,4.0,7.0,38.0,275.0,2e+16,4840000000000000.0,-2.48e+16,-1.2e+16,-8.35e+16,1750000000000000.0,gcmt,628_gcmtb,forearc
C201003180157A,2010-03-18T01:57:34,-72.98,-36.65,25.5,5.1,mw,340.0,8.0,63.0,188.0,83.0,94.0,52.0,102.0,4.0,7.0,38.0,275.0,2e+16,4840000000000000.0,-2.48e+16,-1.2e+16,-8.35e+16,1750000000000000.0,gcmt,628_gcmt,forearc
14411414,2010-03-18T03:18:23,-71.91,-34.383,30.6,5.11,mw,35.0,21.0,-54.0,177.0,73.0,-103.0,44.17519660922958,277.174884373864,14.50863112504131,172.6125563517155,42.22428209009713,69.03002542735692,-3.44,0.69,2.75,-0.83,4.51,1.01,gem,629_gem,forearc
14420320,2010-03-24T00:05:14,-73.645,-37.158,16.3,5.14,mw,12.0,14.0,106.0,176.0,77.0,86.0,44.76784551104531,80.24702348353321,4.285397565723407,174.5097089992281,44.91222575465121,268.7939724032112,3.09,-0.25,-2.84,0.56,-5.76,-0.24,gem,636_gem,forearc
14512790,2010-03-29T07:35:06,-71.935,-34.881,34.1,5.4,mw,106.0,23.0,174.0,201.0,88.0,67.0,42.0,89.0,22.0,201.0,38.0,311.0,2300000000.0,-6700000000.0,4400000000.0,-3000000000.0,-14500000000.0,-3100000000.0,neic,642_neic,forearc
C201003290735A,2010-03-29T07:35:06,-71.93,-34.88,34.1,5.3,mwc,36.0,29.0,127.0,175.0,67.0,71.0,63.0,54.0,17.0,182.0,20.0,279.0,,,,,,,us,642_us,forearc
201004011253A,2010-04-01T12:53:00,-72.22,-34.87,12.0,5.1,mw,195.0,58.0,-142.0,82.0,59.0,-39.0,0.0,139.0,,,48.0,49.0,,,,,,,gmt,643_gmt,forearc
C201004011253A,2010-04-01T12:53:07,-71.82,-34.65,11.8,5.1,mwc,195.0,58.0,-142.0,82.0,59.0,-39.0,1.0,139.0,42.0,229.0,48.0,48.0,,,,,,,us,643_us,forearc
14560379,2010-04-01T12:53:10,-71.864,-34.651,30.0,5.13,mw,82.0,59.0,-39.0,195.0,58.0,-142.0,36.71316443089046,318.659947453758,53.24681281728619,135.56745499071246,1.48283872998492,227.55382778616,-3.24,2.1,1.15,-2.36,2.53,4.05,gem,643_gem,forearc
14560389,2010-04-02T22:58:07,-72.878,-36.227,24.0,5.9,mw,172.0,70.0,100.0,325.0,23.0,65.0,64.0,98.0,9.0,348.0,23.0,254.0,55100000000.0,-11399999999.999998,-43600000000.0,1700000000.0000002,-60200000000.0,17500000000.0,neic,645_neic,forearc
C201004022258A,2010-04-02T22:58:07,-72.88,-36.23,24.0,6.0,mwc,17.0,15.0,101.0,186.0,75.0,87.0,60.0,92.0,3.0,187.0,30.0,278.0,,,,,,,us,645_us,forearc
14579559,2010-04-16T22:41:33,-73.732,-37.46,6.0,5.7,mw,187.0,70.0,99.0,343.0,22.0,67.0,64.0,111.0,8.0,3.0,24.0,270.0,32300000000.0,200000000.0,-32500000000.0,-7300000000.0,-36000000000.0,3200000000.0,neic,647_neic,forearc
14579559,2010-04-16T22:41:34,-73.794,-37.504,10.0,5.63,mw,180.0,75.0,90.0,360.0,15.0,90.0,45.00000000000001,270.0,3.913061151208735e-15,0.0,45.00000000000001,90.0,1.76,-0.01,-1.75,0.01,-2.97,0.01,gem,647_gem,forearc
C201004231003A,2010-04-23T10:03:06,-72.89,-37.54,32.0,6.0,mwc,7.0,14.0,141.0,135.0,81.0,79.0,52.0,32.0,11.0,136.0,36.0,234.0,,,,,,,us,652_us,forearc
201005021452A,2010-05-02T14:52:00,-72.22,-34.48,15.0,5.9,mw,26.0,25.0,-36.0,149.0,76.0,-110.0,28.0,256.0,,,55.0,34.0,,,,,,,gmt,654_gmt,forearc
C201005021452A,2010-05-02T14:52:39,-71.88,-34.23,10.0,5.9,mwc,26.0,25.0,-36.0,149.0,76.0,-110.0,28.0,255.0,20.0,154.0,54.0,34.0,,,,,,,us,654_us,forearc
14629284,2010-05-02T14:52:41,-72.005,-34.282,20.0,5.93,mw,26.0,25.0,-36.0,149.0,76.0,-110.0,42.68832327378974,255.74062990645984,22.51459593879137,143.2616582537338,38.86120035903734,33.74956254798013,-0.42,-0.19,0.61,-0.47,0.66,-0.04,gem,654_gem,forearc
C201005021452A,2010-05-02T14:52:44,-72.22,-34.48,15.3,5.9,mw,26.0,25.0,-36.0,149.0,76.0,-110.0,28.0,255.0,20.0,154.0,54.0,34.0,-4.18e+17,-1.93e+17,6.12e+17,-4.71e+17,6.57e+17,-4.5e+16,gcmt,654_gcmtb,forearc
C201005021452A,2010-05-02T14:52:44,-72.22,-34.48,15.3,5.9,mw,26.0,25.0,-36.0,149.0,76.0,-110.0,28.0,255.0,20.0,154.0,54.0,34.0,-4.18e+17,-1.93e+17,6.12e+17,-4.71e+17,6.57e+17,-4.5e+16,gcmt,654_gcmt,forearc
14629284,2010-05-02T14:52:48,-71.82,-34.02,10.0,5.9,mw,183.0,71.0,-83.0,346.0,20.0,-105.0,25.0,268.0,5.0,1.0,63.0,102.0,-38100000000.0,-10700000000.0,48800000000.0,3900000000.0,54500000000.0,-4000000000.0,neic,654_neic,forearc
pde20100503230944790_19,2010-05-03T23:09:44,-73.454,-38.072,19.0,6.3,mwc,185.0,75.0,90.0,5.0,15.0,90.0,45.00000000000001,275.0,5.565970692561155e-15,5.0,44.99999999999999,95.0,,,,,,,us,656_us,forearc
14682459,2010-05-05T15:24:08,-73.113,-35.581,16.2,5.39,mw,19.0,14.0,106.0,182.0,76.0,86.0,44.76784551104532,87.24702348353321,4.285397565723401,181.50970899922808,44.91222575465123,275.7939724032112,0.69,0.03,-0.72,-0.04,-1.38,-0.14,gem,658_gem,forearc
201005211852A,2010-05-21T18:52:00,-72.09,-34.75,12.0,5.3,mw,25.0,38.0,-91.0,206.0,52.0,-90.0,7.0,296.0,,,83.0,121.0,,,,,,,gmt,661_gmt,forearc
14759667,2010-05-21T18:52:09,-71.844,-34.635,20.0,5.33,mw,25.0,38.0,-91.0,206.0,52.0,-90.0,44.998321240856434,295.7124050620658,2.539367671338044,28.2541213972246,44.88920654942637,120.7861688706522,-1.13,0.17,0.95,0.13,0.25,0.49,gem,661_gem,forearc
C201005211852A,2010-05-21T18:52:11,-72.09,-34.75,12.0,5.3,mw,25.0,38.0,-91.0,206.0,52.0,-90.0,7.0,296.0,0.0,26.0,83.0,118.0,-1.1299999999999998e+17,1.7399999999999998e+16,9.58e+16,1.29e+16,2.53e+16,4.93e+16,gcmt,661_gcmtb,forearc
C201005211852A,2010-05-21T18:52:11,-72.09,-34.75,12.0,5.3,mw,25.0,38.0,-91.0,206.0,52.0,-90.0,7.0,296.0,0.0,26.0,83.0,118.0,-1.1299999999999998e+17,1.7399999999999998e+16,9.58e+16,1.29e+16,2.53e+16,4.93e+16,gcmt,661_gcmt,forearc
C201005211852A,2010-05-21T18:52:12,-71.64,-34.52,37.2,5.3,mwc,25.0,38.0,-91.0,206.0,52.0,-90.0,7.0,296.0,0.0,26.0,83.0,118.0,,,,,,,us,661_us,forearc
C201005251309A,2010-05-25T13:09:26,-72.89,-37.62,34.8,5.3,mwc,348.0,26.0,99.0,158.0,64.0,86.0,70.0,59.0,4.0,160.0,19.0,252.0,,,,,,,us,663_us,forearc
14734798,2010-06-01T16:05:29,-73.505,-36.819,14.6,5.6,mw,7.0,5.0,82.0,195.0,85.0,91.0,49.0,105.0,0.0,15.0,40.0,284.0,8300000000.0,-6300000000.0,-2000000000.0,-8100000000.0,-29200000000.0,1700000000.0000002,neic,664_neic,forearc
C201006011605A,2010-06-01T16:05:29,-73.5,-36.82,14.6,5.1,mwc,355.0,21.0,81.0,184.0,70.0,93.0,65.0,100.0,3.0,3.0,24.0,272.0,,,,,,,us,664_us,forearc
14789532,2010-06-27T07:15:47,-73.67,-36.957,14.8,4.98,mw,6.0,22.0,92.0,184.0,68.0,89.0,44.98398620227108,92.3824437484664,1.0407837567677205,183.4228174799811,44.99710993175575,274.4636679731145,2.53,-0.0,-2.53,-0.16,-2.63,-0.22,gem,667_gem,forearc
C201006290140A,2010-06-29T01:40:00,-73.28,-37.84,17.0,5.5,mwc,330.0,27.0,126.0,110.0,69.0,73.0,63.0,354.0,16.0,117.0,22.0,213.0,,,,,,,us,669_us,forearc
14834788,2010-06-29T01:40:01,-73.501,-37.854,20.0,5.53,mw,110.0,69.0,73.0,330.0,27.0,126.0,39.0298804109163,173.67313176221307,20.805225171919304,281.6131296195095,43.698030378396346,32.90266208558933,1.56,-0.98,-0.57,1.67,-0.37,1.04,gem,669_gem,forearc
pde20100714083221490_22,2010-07-14T08:32:21,-73.31,-38.067,22.0,6.6,mwc,180.0,75.0,90.0,360.0,15.0,90.0,45.000000000000014,270.0,3.913061151208735e-15,0.0,44.99999999999999,90.0,,,,,,,us,672_us,forearc
C201007140832A,2010-07-14T08:32:27,-73.89,-38.35,15.3,6.6,mw,7.0,9.0,97.0,180.0,81.0,89.0,54.0,89.0,1.0,180.0,36.0,271.0,3.15e+18,1.1e+17,-3.26e+18,5e+16,-1.03e+19,-2e+17,gcmt,672_gcmt,forearc
C201007140832A,2010-07-14T08:32:27,-73.89,-38.35,15.3,6.6,mw,7.0,9.0,97.0,180.0,81.0,89.0,54.0,89.0,1.0,180.0,36.0,271.0,3.15e+18,1.1e+17,-3.26e+18,5e+16,-1.03e+19,-2e+17,gcmt,672_gcmtb,forearc
17177868,2010-07-14T15:05:48,-73.324,-38.265,25.0,5.76,mw,175.0,76.0,91.0,353.0,14.0,88.0,44.98451738426159,266.37251963118774,1.098892148228206,175.27401922881347,44.99440923213641,84.17513941251048,2.4,0.18,-2.59,0.38,-4.77,0.28,gem,673_gem,forearc
C201007150036A,2010-07-15T00:36:02,-72.3,-34.15,8.8,5.4,mwc,18.0,24.0,121.0,164.0,70.0,77.0,63.0,54.0,12.0,169.0,24.0,264.0,,,,,,,us,674_us,forearc
15075818,2010-08-05T06:01:47,-73.451,-37.51,20.0,5.9,mw,6.0,13.0,97.0,179.0,78.0,88.0,44.961885610972445,86.67469404273788,1.7448023258769836,178.417984348765,44.984997127690434,270.1626820469472,3.63,0.15,-3.78,0.21,-7.94,-0.16,gem,675_gem,forearc
C201008050601A,2010-08-05T06:01:47,-73.28,-37.44,18.0,5.9,mwc,6.0,13.0,97.0,179.0,78.0,88.0,57.0,87.0,2.0,179.0,32.0,270.0,,,,,,,us,675_us,forearc
15075818,2010-08-05T06:01:47,-73.281,-37.443,18.0,5.8,mw,56.0,25.0,126.0,197.0,70.0,75.0,61.0,83.0,14.0,202.0,23.0,298.0,39700000000.0,-15800000000.0,-23900000000.0,-5400000000.0,-44600000000.0,-19700000000.0,neic,675_neic,forearc
C201008050601A,2010-08-05T06:01:52,-73.69,-37.7,17.7,5.9,mw,6.0,13.0,97.0,179.0,78.0,88.0,57.0,87.0,2.0,179.0,32.0,270.0,3.63e+17,1.48e+16,-3.78e+17,2.1e+16,-7.94e+17,-1.64e+16,gcmt,675_gcmtb,forearc
C201008050601A,2010-08-05T06:01:52,-73.69,-37.7,17.7,5.9,mw,6.0,13.0,97.0,179.0,78.0,88.0,57.0,87.0,2.0,179.0,32.0,270.0,3.63e+17,1.48e+16,-3.78e+17,2.1e+16,-7.94e+17,-1.64e+16,gcmt,675_gcmt,forearc
C201008050627A,2010-08-05T06:27:16,-73.32,-37.43,23.7,5.4,mwc,355.0,30.0,86.0,180.0,60.0,92.0,75.0,96.0,2.0,359.0,15.0,268.0,,,,,,,us,676_us,forearc
pde20100909072801720_16,2010-09-09T07:28:01,-73.412,-37.034,16.0,6.2,mwb,175.0,85.0,90.0,355.0,5.0,90.0,45.000000000000014,265.0,2.3854160110976376e-15,355.0,45.00000000000001,85.0,,,,,,,us,679_us,forearc
15173297,2010-09-09T07:28:02,-73.37,-37.01,18.0,6.2,mw,190.0,81.0,91.0,357.0,8.0,77.0,53.0,102.0,2.0,10.0,37.0,279.0,68000000000.0,6000000000.0,-74000000000.0,-44000000000.0,-241000000000.0,-7000000000.000001,neic,679_neic,forearc
15185585,2010-09-14T03:23:35,-73.707,-37.258,12.5,5.24,mw,186.0,71.0,92.0,359.0,19.0,83.0,44.91891618560797,279.2209804144303,2.3990828678242235,186.82658225961544,44.98068825210257,94.42701257936191,0.56,0.02,-0.57,-0.09,-0.71,-0.03,gem,682_gem,forearc
C201009231636A,2010-09-23T16:36:18,-71.62,-34.91,49.4,5.4,mwc,19.0,30.0,113.0,173.0,63.0,78.0,70.0,58.0,11.0,179.0,17.0,273.0,,,,,,,us,687_us,forearc
C201009291629A,2010-09-29T16:29:49,-71.63,-34.77,43.9,5.1,mwc,62.0,42.0,134.0,190.0,61.0,58.0,60.0,51.0,28.0,206.0,11.0,302.0,,,,,,,us,689_us,forearc
15793289,2010-10-23T05:58:27,-73.362,-37.743,15.0,5.5,mw,37.0,20.0,116.0,190.0,72.0,81.0,62.0,86.0,9.0,192.0,27.0,287.0,11600000000.0,2600000000.0,-14300000000.0,-3100000000.0,-18800000000.0,-7100000000.0,neic,693_neic,forearc
C201010230558A,2010-10-23T05:58:27,-73.36,-37.74,15.0,5.5,mwc,31.0,16.0,123.0,177.0,76.0,81.0,58.0,75.0,9.0,179.0,31.0,274.0,,,,,,,us,693_us,forearc
15793289,2010-10-23T05:58:28,-73.508,-37.856,20.0,5.53,mw,31.0,16.0,123.0,177.0,76.0,81.0,43.83757510174679,75.24895707268138,9.647289600800844,174.64310851944344,44.552999372130415,274.2771518762852,1.08,0.12,-1.2,0.19,-2.15,-0.31,gem,693_gem,forearc
C201011100123A,2010-11-10T01:23:31,-73.36,-36.44,7.0,5.0,mwc,359.0,33.0,88.0,181.0,57.0,91.0,78.0,95.0,1.0,1.0,12.0,270.0,,,,,,,us,697_us,forearc
C201011280819A,2010-11-28T08:19:47,-71.74,-34.57,35.7,5.2,mwc,40.0,24.0,-70.0,198.0,68.0,-99.0,22.0,294.0,8.0,201.0,66.0,92.0,,,,,,,us,698_us,forearc
pde20110102202017780_24,2011-01-02T20:20:17,-73.326,-38.355,24.0,7.2,mww,175.0,80.0,90.0,355.0,10.0,90.0,45.00000000000001,265.0,1.5902773407317584e-15,355.0,45.00000000000001,85.0,,,,,,,us,700_us,forearc
601988664,2011-01-02T20:20:18,-73.377,-38.382,25.0,7.14,mw,5.0,13.0,97.0,178.0,77.0,88.0,44.96188561097245,85.67469404273788,1.7448023258769845,177.417984348765,44.984997127690434,269.1626820469472,2.84,-0.05,-2.79,0.27,-5.66,-0.06,gem,700_gem,forearc
601988664,2011-01-02T20:20:40,-73.67,-38.81,10.0,7.1,mw,4.0,16.0,88.0,186.0,74.0,91.0,61.0,96.0,1.0,5.0,29.0,275.0,2730000000000.0,90000000000.0,-2820000000000.0,-450000000000.0,-4450000000000.0,-240000000000.0,neic,700_neic,forearc
15908759,2011-01-07T09:42:18,-73.357,-35.782,12.3,5.38,mw,22.0,21.0,107.0,184.0,70.0,83.0,44.12651167058207,83.31768807884748,7.836431775883348,180.98940985458967,44.80821729929178,278.8470673877871,0.87,0.07,-0.94,-0.03,-1.09,-0.22,gem,702_gem,forearc
15909683,2011-01-07T14:05:37,-73.311,-35.837,15.0,5.14,mw,26.0,37.0,90.0,206.0,53.0,90.0,45.00000000000001,116.00000000000044,2.321469922439332e-13,26.000000000000227,45.000000000000014,296.0,6.92,-2.43,-4.49,-0.8,-1.51,-1.33,gem,703_gem,forearc
201101110533A,2011-01-11T05:33:00,-72.08,-35.33,12.0,5.1,mw,138.0,15.0,60.0,349.0,77.0,98.0,57.0,269.0,,,32.0,73.0,,,,,,,gmt,706_gmt,forearc
15917547,2011-01-11T05:33:30,-72.538,-35.894,20.0,5.1,mw,138.0,15.0,60.0,349.0,77.0,98.0,44.15371831164716,268.87635961646373,8.254304690410558,170.77953253785495,44.66520038289821,72.53580656114559,1.97,0.47,-2.44,-0.94,4.85,1.4,gem,706_gem,forearc
C201101110533A,2011-01-11T05:33:53,-72.08,-35.33,12.0,5.2,mw,138.0,15.0,60.0,349.0,77.0,98.0,57.0,269.0,7.0,167.0,32.0,73.0,1.97e+16,4720000000000000.0,-2.44e+16,-9420000000000000.0,4.85e+16,1.4e+16,gcmt,706_gcmtb,forearc
C201101110533A,2011-01-11T05:33:53,-72.08,-35.33,12.0,5.2,mw,138.0,15.0,60.0,349.0,77.0,98.0,57.0,269.0,7.0,167.0,32.0,73.0,1.97e+16,4720000000000000.0,-2.44e+16,-9420000000000000.0,4.85e+16,1.4e+16,gcmt,706_gcmt,forearc
pde20110111053333860_35,2011-01-11T05:33:53,-72.08,-35.33,12.0,5.1,mwc,138.0,15.0,60.0,349.0,77.0,98.0,57.0,269.0,7.0,167.0,32.0,73.0,1.97e+16,4700000000000000.0,-2.44e+16,-9400000000000000.0,4.85e+16,1.4e+16,us,706_us,forearc
16007307,2011-02-05T16:11:38,-73.527,-37.705,20.0,5.69,mw,9.0,17.0,98.0,180.0,73.0,88.0,44.893708742500095,86.99765754349107,2.800959898732992,179.79157663149113,44.96947240297464,272.59290035521946,2.31,-0.02,-2.29,0.03,-3.46,-0.18,gem,709_gem,forearc
pde20110205161139680_28,2011-02-05T16:11:38,-73.38,-37.61,15.0,5.8,mww,14.0,12.0,102.0,181.0,77.0,87.0,57.0,88.0,3.0,182.0,32.0,274.0,2.55e+17,2.2e+16,-2.77e+17,-1e+16,-5.68e+17,-3.8e+16,us,709_us,forearc
602064448,2011-02-11T20:05:30,-73.171,-36.489,20.0,6.85,mw,15.0,13.0,104.0,180.0,77.0,87.0,44.85235548973649,86.43894675562592,3.4473498855855502,179.87477884864506,44.94047519855817,273.3212085263234,1.0,-0.03,-0.96,0.03,-2.09,-0.13,gem,712_gem,forearc
16021297,2011-02-11T23:39:21,-73.198,-37.196,15.0,5.9,mw,18.0,24.0,99.0,188.0,67.0,86.0,68.0,90.0,4.0,190.0,22.0,281.0,69300000000.0,-7700000000.0,-61700000000.0,-5900000000.0,-63000000000.0,-13899999999.999998,neic,713_neic,forearc
16021297,2011-02-11T23:39:21,-73.484,-37.247,20.0,5.99,mw,11.0,16.0,98.0,183.0,74.0,88.0,44.91129072192464,89.37114815101143,2.5828937861597643,181.948671228542,44.9723511312841,274.5316976616758,0.63,-0.03,-0.59,-0.03,-1.01,-0.07,gem,713_gem,forearc
16021304,2011-02-12T01:17:01,-72.954,-37.027,16.0,6.1,mw,186.0,67.0,128.0,302.0,43.0,34.0,52.0,141.0,35.0,349.0,14.0,249.0,95000000000.0,32000000000.0,-127000000000.0,-31000000000.0,-86000000000.0,90000000000.0,neic,714_neic,forearc
16021304,2011-02-12T01:17:01,-73.399,-37.171,20.0,6.0,mw,12.0,15.0,98.0,183.0,75.0,88.0,44.92637588468766,90.71914342836033,2.376131935616169,183.091213832374,44.97513916948911,275.46732764021885,0.61,0.01,-0.62,-0.05,-1.06,-0.08,gem,714_gem,forearc
201102130851A,2011-02-13T08:51:00,-73.61,-36.78,16.0,5.9,mw,13.0,11.0,101.0,182.0,79.0,88.0,56.0,89.0,,,34.0,274.0,,,,,,,gmt,715_gmt,forearc
16022457,2011-02-13T08:51:34,-73.178,-36.565,20.7,5.8,mw,184.0,69.0,98.0,342.0,23.0,69.0,23.0,94.0,0.0,4.0,67.0,274.0,29200000000.0,13600000000.000002,-42900000000.0,-2900000000.0,-38700000000.0,4300000000.0,neic,715_neic,forearc
pde20110213085134000_20,2011-02-13T08:51:37,-73.61,-36.78,16.2,5.8,mwb,13.0,11.0,101.0,182.0,79.0,88.0,56.0,89.0,2.0,182.0,34.0,273.0,3.28e+17,0.0,-3.28e+17,-1.6e+16,-8.14e+17,-4.1e+16,us,715_us,forearc
C201102130851A,2011-02-13T08:51:37,-73.61,-36.78,16.2,5.9,mw,13.0,11.0,101.0,182.0,79.0,88.0,56.0,89.0,2.0,182.0,34.0,273.0,3.28e+17,-300000000000000.0,-3.28e+17,-1.55e+16,-8.14e+17,-4.11e+16,gcmt,715_gcmtb,forearc
C201102130851A,2011-02-13T08:51:37,-73.61,-36.78,16.2,5.9,mw,13.0,11.0,101.0,182.0,79.0,88.0,56.0,89.0,2.0,182.0,34.0,273.0,3.28e+17,-300000000000000.0,-3.28e+17,-1.55e+16,-8.14e+17,-4.11e+16,gcmt,715_gcmt,forearc
16022458,2011-02-13T10:35:06,-73.391,-36.72,20.0,5.94,mw,12.0,18.0,97.0,184.0,72.0,88.0,44.90247138868697,91.13505599447352,2.65767453601273,183.78654565794727,44.97434011943802,276.444700236445,0.57,0.0,-0.58,-0.05,-0.8,-0.08,gem,716_gem,forearc
choy20110213103506,2011-02-13T10:35:06,-73.18,-36.65,17.0,6.0,mwc,184.0,72.0,87.0,14.0,18.0,99.0,44.828155025665545,269.3428871805679,3.524777552022518,2.853206799706016,44.955276640767295,96.37915747486852,,,,,,,us,716_us,forearc
16022458,2011-02-13T10:35:24,-73.13,-36.42,10.0,5.9,mw,207.0,78.0,102.0,342.0,17.0,46.0,55.0,132.0,12.0,25.0,32.0,288.0,52000000000.0,11000000000.0,-63000000000.0,-60000000000.0,-103000000000.0,-6000000000.0,neic,716_neic,forearc
601516583,2011-02-13T13:44:36,-73.275,-36.557,18.9,5.5,mw,179.0,67.0,92.0,354.0,23.0,86.0,22.0,92.0,3.0,1.0,68.0,262.0,13300000000.0,5400000000.0,-18700000000.0,300000000.0,-15400000000.0,1200000000.0,neic,717_neic,forearc
602035966,2011-02-14T03:40:24,-72.67,-35.68,10.0,6.6,mw,16.0,21.0,95.0,190.0,70.0,88.0,65.0,97.0,2.0,191.0,25.0,282.0,567000000000.0,-12000000000.0,-554000000000.0,-111000000000.00002,-657000000000.0,-135000000000.0,neic,718_neic,forearc
16026123,2011-02-14T12:18:29,-72.078,-35.569,35.0,5.22,mw,211.0,21.0,-33.0,331.0,79.0,-108.0,43.10198870342177,76.94599742671596,18.8292176968253,328.33619422221136,40.91448637262057,221.1467692134623,-2.81,-1.74,4.54,3.79,-6.42,-0.16,gem,720_gem,forearc
16364045,2011-03-28T06:10:41,-71.773,-34.937,45.0,5.17,mw,29.0,32.0,119.0,176.0,62.0,73.0,36.01338957878815,52.59922574859701,24.56010858073168,162.00089763680626,43.94111960831949,278.13075795414966,5.66,-0.21,-5.45,1.42,-3.62,-1.29,gem,730_gem,forearc
16451682,2011-04-22T05:12:49,-73.762,-37.909,13.8,5.33,mw,182.0,71.0,91.0,359.0,19.0,88.0,44.979708059568026,273.612395542518,1.1997955409689112,182.41318671167733,44.99517143321325,91.21333031016876,0.74,-0.01,-0.73,-0.03,-0.97,-0.0,gem,737_gem,forearc
16529269,2011-05-19T17:05:11,-71.656,-34.755,45.1,5.17,mw,19.0,32.0,118.0,167.0,62.0,74.0,36.27572195293352,43.99444373207712,24.13416369812573,153.1918553322672,44.01123254341566,268.8394321167349,5.58,0.59,-6.17,1.74,-3.57,-0.34,gem,740_gem,forearc
16845236,2011-07-16T00:26:12,-71.832,-33.819,20.0,6.0,mw,28.0,26.0,126.0,168.0,69.0,74.0,62.0,54.0,15.0,174.0,23.0,271.0,41700000000.0,18600000000.0,-60300000000.0,12600000000.0,-52500000000.0,-6500000000.0,neic,748_neic,forearc
choy20110716002612,2011-07-16T00:26:12,-71.83,-33.82,20.0,6.0,mww,174.0,70.0,83.0,14.0,21.0,109.0,43.96190922539601,252.5226583589192,8.55271589594508,350.8621684844292,44.77062561460925,89.44229658762413,,,,,,,us,748_us,forearc
16910195,2011-07-28T16:05:56,-73.295,-35.861,12.6,5.19,mw,24.0,19.0,103.0,191.0,71.0,86.0,44.61595901243612,93.31275857903512,5.251978751974418,188.5165131974209,44.90395707698066,283.772994494174,4.39,-0.1,-4.29,-0.96,-5.88,-1.41,gem,751_gem,forearc
16919419,2011-08-06T13:22:34,-73.329,-35.902,15.0,5.48,mw,49.0,9.0,131.0,188.0,83.0,84.0,44.606463379699285,90.91621795569893,6.05831269278911,186.9252538698539,44.755314210286855,282.9657114098877,0.48,-0.08,-0.4,-0.24,-1.96,-0.27,gem,754_gem,forearc
17197881,2011-09-03T16:20:52,-73.86,-38.45,15.0,5.8,mw,186.0,72.0,95.0,350.0,17.0,74.0,61.0,103.0,4.0,5.0,27.0,272.0,33000000000.0,5000000000.0,-38000000000.0,-6999999999.999999,-52000000000.0,1000000000.0,neic,756_neic,forearc
pde20110903162041000_12,2011-09-03T16:20:52,-73.86,-38.45,15.0,5.81,mw,350.0,17.0,74.0,186.0,72.0,95.0,61.0,103.0,4.0,5.0,27.0,272.0,3.3e+17,5e+16,-3.8e+17,-7e+16,-5.2e+17,1e+16,iscgem,756_iscgem,forearc
17197881,2011-09-03T16:20:53,-73.651,-38.167,20.0,5.81,mw,4.0,16.0,93.0,181.0,74.0,89.0,44.98733730217763,89.62651931826338,0.9741575440632634,180.6003870985464,44.9961014168066,271.57455288393714,3.38,0.1,-3.48,-0.04,-5.47,-0.15,gem,756_gem,forearc
pde20110914070351000_37,2011-09-14T07:03:51,-71.797,-32.696,21.0,5.8,mww,175.0,70.0,90.0,355.0,20.0,90.0,45.00000000000001,265.0,1.5902773407317588e-15,355.0,45.00000000000001,85.0,,,,,,,us,759_us,forearc
17286481,2011-09-28T22:40:12,-73.853,-37.952,10.0,5.6,mw,185.0,82.0,92.0,351.0,8.0,76.0,53.0,97.0,2.0,4.0,37.0,273.0,8900000000.0,-100000000.0,-8800000000.0,-2700000000.0,-30400000000.0,400000000.0,neic,760_neic,forearc
17528456,2011-11-11T08:08:47,-72.99,-38.028,32.5,5.22,mw,181.0,71.0,95.0,346.0,20.0,76.0,44.49685409903891,278.98672879940784,5.988845894151596,183.070118249723,44.87941149816856,87.0736736570143,5.31,-0.27,-5.05,-0.38,-6.57,0.6,gem,764_gem,forearc
17552077,2011-11-22T07:41:32,-71.751,-34.801,42.4,5.12,mw,43.0,31.0,129.0,179.0,66.0,69.0,35.2208653265701,56.50168484049931,26.459973598538504,167.0726381195013,43.21395425685899,284.95181807817846,3.91,0.56,-4.47,0.64,-3.68,-2.0,gem,765_gem,forearc
600018366,2011-12-07T22:23:07,-70.58,-27.97,25.0,5.6,mw,27.0,18.0,123.0,173.0,75.0,80.0,58.0,68.0,9.0,175.0,29.0,270.0,86000000000.0,2000000000.0,-88000000000.0,27000000000.000004,-143000000000.0,-18000000000.0,neic,767_neic,forearc
pde20120123160452980_20,2012-01-23T16:04:52,-73.03,-36.409,20.0,6.1,mww,180.0,70.0,90.0,360.0,20.0,90.0,44.99999999999999,270.0,4.303634083674839e-15,0.0,44.99999999999999,90.0,,,,,,,us,776_us,forearc
600760699,2012-03-03T11:01:45,-71.34,-30.437,33.9,5.25,mw,1.0,67.0,91.0,179.0,23.0,88.0,44.9736667069889,92.88660836966216,1.3249532536062751,1.562518597627104,44.99569947577101,270.2374099096157,0.65,0.03,-0.67,0.02,0.64,-0.0,gem,779_gem,forearc
600760711,2012-03-03T22:12:55,-72.8,-35.749,13.1,5.0,mw,42.0,20.0,104.0,207.0,71.0,85.0,64.0,109.0,5.0,209.0,26.0,301.0,2160000000.0,-750000000.0,-1410000000.0,-1129999999.9999998,-2440000000.0,-920000000.0,neic,780_neic,forearc
