id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,duplicate_id,class
703413,1977-01-11T07:02:35,-71.704,-31.775,27.0,5.23,mw,5.0,34.0,111.0,160.0,59.0,77.0,36.30714564942778,35.93548440848923,23.59102051402581,144.65126343914358,44.38327846631127,259.95401093532064,7.12,1.04,-8.16,2.18,-3.4,1.41,gem,3_gem,subduction_interface
B122178B,1978-12-21T01:13:55,-72.46,-36.29,47.0,5.8,mwc,101.0,34.0,52.0,324.0,64.0,112.0,64.0,271.0,20.0,134.0,16.0,38.0,,,,,,,us,14_us,subduction_interface
B122178B,1978-12-21T01:13:57,-72.57,-36.4,50.0,5.6,mw,101.0,34.0,52.0,324.0,64.0,112.0,64.0,271.0,20.0,134.0,16.0,38.0,5.478e+17,-4.288e+17,-1.19e+17,-1.293e+17,4.274e+17,2.866e+17,gcmt,14_gcmt,subduction_interface
672923,1978-12-24T00:02:03,-69.99,-20.089,49.8,5.24,mw,173.0,57.0,95.0,344.0,34.0,82.0,43.29700044600152,279.4013501307432,10.158010126607632,179.68182014423996,44.91986560986906,79.38943632068396,7.32,1.33,-8.64,0.13,-3.45,2.0,gem,309_gem,subduction_interface
667197,1979-04-26T02:00:09,-72.068,-33.901,26.5,5.9,mw,26.0,25.0,124.0,170.0,70.0,76.0,40.59825869444163,56.45092306859499,17.81494335862992,162.43770255343247,44.02128096164302,270.53052427992344,5.15,1.31,-6.46,1.56,-6.17,-0.85,gem,16_gem,subduction_interface
667302,1979-04-28T11:38:20,-70.92,-27.556,27.8,6.13,mw,31.0,24.0,68.0,234.0,68.0,99.0,42.8592869634529,161.39186133413625,12.136318319919058,59.881383507408486,44.60622703256222,317.6354211412994,1.31,-0.61,-0.7,-1.16,-0.72,-0.83,gem,313_gem,subduction_interface
B042879E,1979-04-28T11:38:25,-71.17,-27.39,21.1,6.1,mw,31.0,24.0,68.0,234.0,68.0,99.0,66.0,161.0,9.0,51.0,22.0,317.0,1.307e+18,-6.07e+17,-7e+17,-1.162e+18,-7.19e+17,-8.27e+17,gcmt,313_gcmt,subduction_interface
C051479B,1979-05-14T23:04:07,-69.32,-23.05,72.4,5.9,mw,183.0,27.0,-101.0,16.0,63.0,-84.0,18.0,102.0,5.0,193.0,71.0,298.0,-2.219e+18,-3.61e+17,2.58e+18,-5.66e+17,-1.707e+18,5.5800000000000006e+17,gcmt,315_gcmt,subduction_interface
665372,1979-05-20T19:37:43,-71.242,-27.206,15.0,5.86,mw,11.0,13.0,117.0,163.0,79.0,84.0,44.50968524206164,65.78516948190156,6.369396409906635,162.08508197953438,44.7851344854879,258.44611520929493,2.68,0.49,-3.17,2.08,-6.65,0.29,gem,317_gem,subduction_interface
B070679A,1979-07-06T02:01:16,-71.32,-32.15,45.0,5.7,mwc,166.0,39.0,70.0,11.0,54.0,105.0,75.0,328.0,12.0,182.0,8.0,90.0,,,,,,,us,17_us,subduction_interface
661401,1979-07-06T02:01:17,-71.35,-32.221,46.8,5.75,mw,11.0,54.0,105.0,166.0,39.0,70.0,28.69382128844606,148.01096953738784,32.00557679449029,38.00655886734484,44.34529987829721,270.3532534133051,4.92,-0.02,-4.89,1.19,1.41,0.17,gem,17_gem,subduction_interface
659696,1979-08-02T07:40:23,-71.266,-27.835,20.0,5.51,mw,15.0,28.0,113.0,169.0,65.0,79.0,40.91648123497472,56.30167985168293,16.490263302487687,161.16873871616053,44.45322517708896,268.0525525907146,1.49,0.53,-2.01,0.33,-1.35,0.01,gem,324_gem,subduction_interface
B080279A,1979-08-02T07:40:29,-71.48,-28.01,19.0,5.1,mw,15.0,28.0,113.0,169.0,65.0,79.0,68.0,57.0,10.0,174.0,19.0,268.0,1.488e+17,5.27e+16,-2.015e+17,3.28e+16,-1.353e+17,899999999999999.9,gcmt,324_gcmt,subduction_interface
B021480A,1980-02-14T14:07:01,-71.42,-31.77,45.0,5.1,mwc,226.0,41.0,142.0,346.0,66.0,55.0,55.0,211.0,32.0,2.0,14.0,101.0,,,,,,,us,23_us,subduction_interface
B032980D,1980-03-29T17:49:10,-73.5,-37.93,33.0,5.4,mwc,13.0,20.0,106.0,176.0,71.0,85.0,63.0,78.0,5.0,178.0,26.0,271.0,,,,,,,us,232_us,subduction_interface
650442,1980-03-29T17:49:11,-73.515,-38.045,30.9,5.45,mw,13.0,20.0,106.0,176.0,71.0,85.0,44.33362356581573,76.84455314354648,6.886341276870981,173.6209175657781,44.8426284848675,270.5193573243557,1.17,-0.06,-1.11,0.16,-1.47,-0.1,gem,232_gem,subduction_interface
646838,1980-05-30T16:56:20,-70.951,-23.199,15.0,5.61,mw,6.0,32.0,105.0,168.0,60.0,81.0,40.89824433252493,54.17628153485072,16.043569138378214,158.59961028708494,44.71153320125551,265.139771569131,2.49,0.6,-3.09,0.46,-1.47,0.24,gem,333_gem,subduction_interface
B061180C,1980-06-11T14:21:18,-71.65,-32.72,35.0,5.8,mwc,1.0,26.0,87.0,184.0,64.0,91.0,71.0,97.0,1.0,3.0,19.0,273.0,,,,,,,us,25_us,subduction_interface
643390,1980-06-11T14:21:19,-71.735,-32.768,31.6,5.84,mw,1.0,26.0,87.0,184.0,64.0,91.0,44.9292287806039,97.50218453973304,2.1308392164662053,5.375133757850449,44.99156142419754,273.2434477163973,5.18,0.82,-6.0,-0.34,-4.46,-0.28,gem,25_gem,subduction_interface
B061180C,1980-06-11T14:21:25,-71.93,-33.03,20.0,5.5,mw,1.0,26.0,87.0,184.0,64.0,91.0,71.0,97.0,1.0,3.0,19.0,273.0,5.183e+17,8.24e+16,-6.008e+17,-3.3700000000000004e+16,-4.4560000000000006e+17,-2.7500000000000004e+16,gcmt,25_gcmt,subduction_interface
632399,1981-01-07T16:26:41,-70.814,-23.855,19.8,5.63,mw,5.0,33.0,93.0,181.0,57.0,88.0,44.734609848404205,84.8685850896967,3.9910723864798143,178.83242409990726,44.98782816761706,272.8315122669178,2.84,0.57,-3.4,0.01,-1.42,-0.21,gem,338_gem,subduction_interface
B010781C,1981-01-07T16:26:47,-71.39,-23.96,15.0,5.2,mw,5.0,33.0,93.0,181.0,57.0,88.0,78.0,84.0,2.0,182.0,12.0,273.0,2.8370000000000003e+17,5.659999999999999e+16,-3.403e+17,800000000000000.0,-1.417e+17,-2.13e+16,gcmt,338_gcmt,subduction_interface
630303,1981-03-23T19:28:09,-71.913,-33.654,25.0,6.39,mw,173.0,85.0,91.0,335.0,5.0,73.0,44.98952116874632,264.0998558407574,1.01155901151117,173.08850917749578,44.99262157633878,82.07705304430476,1.03,-0.54,-0.48,0.58,-4.68,0.11,gem,31_gem,subduction_interface
628312,1981-04-16T22:05:54,-70.757,-20.122,28.8,5.09,mw,2.0,33.0,114.0,154.0,60.0,75.0,36.37229711135498,30.57443609754057,23.70999494774649,139.4468483328941,44.23360017841252,254.76110039217303,4.25,0.53,-4.78,1.59,-2.08,1.44,gem,343_gem,subduction_interface
625496,1981-06-21T10:30:02,-70.481,-20.251,35.8,5.74,mw,172.0,75.0,109.0,299.0,24.0,40.0,39.5945086390465,286.29540895630214,20.908363124354977,177.87535466101804,43.07487395106035,66.94803784715549,2.38,-0.4,-1.97,0.16,-4.15,1.88,gem,348_gem,subduction_interface
B062181A,1981-06-21T10:30:09,-70.83,-20.84,15.0,5.6,mw,299.0,24.0,40.0,172.0,75.0,109.0,56.0,107.0,18.0,347.0,27.0,247.0,2.378e+17,-4.03e+16,-1.975e+17,1.64e+16,-4.147e+17,1.879e+17,gcmt,348_gcmt,subduction_interface
624387,1981-07-28T03:03:22,-73.619,-41.685,45.0,5.61,mw,44.0,59.0,17.0,305.0,75.0,148.0,12.537936249580468,260.45957728279245,58.045862887424285,149.5721987737552,28.859835212302123,357.4995765774793,0.64,-2.86,2.22,-0.75,1.73,-0.55,gem,235_gem,subduction_interface
599802,1982-05-29T17:22:26,-70.032,-24.844,51.5,5.32,mw,157.0,71.0,86.0,348.0,19.0,100.0,44.67699761253122,240.5882471642983,4.794109317233371,335.3451625162607,44.92279324897972,70.14316405395721,6.49,0.43,-6.91,3.66,-8.38,2.73,gem,362_gem,subduction_interface
590975,1982-10-24T10:43:42,-70.211,-22.281,36.2,5.49,mw,150.0,74.0,88.0,337.0,16.0,97.0,44.93146000570727,237.08677021109423,2.266590091670764,329.34971253804173,44.97892161123462,61.61640900204873,1.04,-0.09,-0.95,0.9,-1.55,0.6,gem,370_gem,subduction_interface
575911,1983-05-09T10:58:25,-74.909,-40.93,10.0,6.0,mw,18.0,59.0,-113.0,238.0,38.0,-57.0,11.0,125.0,19.0,31.0,67.0,243.0,-82000000000.0,27000000000.000004,55000000000.00001,4000000000.0,-47000000000.0,54000000000.00001,neis,38_neis,subduction_interface
568350,1983-09-14T00:47:04,-73.137,-36.472,26.4,5.39,mw,23.0,16.0,131.0,161.0,78.0,79.0,43.43803382293907,57.43702939366312,11.379137254453822,158.4231972572113,44.33075334878351,259.76192762777254,0.63,0.1,-0.73,0.51,-1.28,-0.03,gem,39_gem,subduction_interface
566056,1983-10-04T18:52:18,-70.654,-26.558,40.0,7.63,mw,9.0,20.0,110.0,168.0,71.0,83.0,44.00981659815347,66.69902946234544,8.44029263409291,164.94040439087962,44.75560398895262,263.40077364353755,2.04,0.13,-2.17,0.68,-2.55,0.08,gem,394_gem,subduction_interface
C100483C,1983-10-04T18:52:37,-70.56,-26.01,38.7,7.3,mw,9.0,20.0,110.0,168.0,71.0,83.0,63.0,66.0,7.0,170.0,26.0,263.0,2.044e+20,1.31e+19,-2.175e+20,6.790000000000001e+19,-2.552e+20,8e+18,gcmt,394_gcmt,subduction_interface
566153,1983-10-06T15:01:50,-70.938,-26.67,25.4,5.18,mw,161.0,87.0,97.0,274.0,8.0,24.0,44.52654286480065,258.33550810615435,7.0284780087919225,161.37020831140512,44.61555609806887,64.38312226550255,0.82,-0.72,-0.11,2.35,-6.85,0.99,gem,395_gem,subduction_interface
556510,1984-03-04T22:34:25,-70.8,-26.636,31.1,5.34,mw,31.0,26.0,114.0,185.0,66.0,79.0,41.74162193413834,74.25735614792166,14.885230072931629,177.9768565068938,44.47042334994301,283.1023881244272,8.68,1.28,-9.96,-0.15,-8.52,-3.57,gem,403_gem,subduction_interface
B061184A,1984-06-11T02:05:33,-71.21,-30.72,45.0,6.2,mwc,357.0,36.0,94.0,171.0,54.0,87.0,81.0,68.0,2.0,173.0,9.0,264.0,,,,,,,us,47_us,subduction_interface
550649,1984-06-11T02:05:34,-71.179,-30.707,49.0,6.2,mw,163.0,42.0,80.0,357.0,48.0,99.0,82.0,327.0,7.0,171.0,3.0,80.0,250000000000.0,-4000000000.0,-246000000000.0,26000000000.0,32000000000.0,43000000000.0,neis,47_neis,subduction_interface
550649,1984-06-11T02:05:35,-71.24,-30.703,50.8,6.2,mw,171.0,54.0,87.0,357.0,36.0,94.0,43.97766932723645,247.7370142218436,7.77444880171655,345.3072473953317,44.973659216483775,83.14701490126868,2.2,0.3,-2.49,0.17,-0.74,0.31,gem,47_gem,subduction_interface
549537,1984-07-24T04:49:46,-70.495,-25.738,33.8,5.82,mw,14.0,18.0,126.0,157.0,75.0,79.0,43.19673534025573,52.07109695184056,11.91582332520887,153.49929498758002,44.35940521752032,255.4081164134912,3.33,0.05,-3.37,2.58,-5.04,0.1,gem,408_gem,subduction_interface
B072484A,1984-07-24T04:49:53,-71.18,-25.71,15.8,5.3,mw,14.0,18.0,126.0,157.0,75.0,79.0,58.0,53.0,10.0,160.0,30.0,256.0,3.327e+17,5200000000000000.0,-3.378e+17,2.5790000000000003e+17,-5.042e+17,9700000000000000.0,gcmt,408_gcmt,subduction_interface
B110884B,1984-11-08T06:32:55,-71.36,-30.67,42.0,5.5,mwc,359.0,40.0,87.0,182.0,50.0,92.0,84.0,109.0,2.0,1.0,5.0,271.0,,,,,,,us,48_us,subduction_interface
B022185B,1985-02-21T18:53:08,-71.72,-33.28,33.0,5.7,mwc,29.0,31.0,127.0,167.0,66.0,70.0,63.0,45.0,18.0,176.0,19.0,272.0,,,,,,,us,52_us,subduction_interface
B022185C,1985-02-21T21:53:02,-71.01,-20.79,15.0,5.3,mw,10.0,30.0,114.0,163.0,63.0,77.0,69.0,47.0,11.0,169.0,17.0,263.0,2.371e+17,6.25e+16,-2.996e+17,7.15e+16,-1.762e+17,3.17e+16,gcmt,417_gcmt,subduction_interface
M030385A,1985-03-03T22:47:39,-71.71,-33.92,40.7,7.8,mw,11.0,26.0,110.0,169.0,66.0,81.0,68.0,61.0,9.0,173.0,20.0,266.0,7.48e+20,4.89e+19,-7.969e+20,1.912e+20,-6.55e+20,2.9e+18,gcmt,53_gcmt,subduction_interface
B030485A,1985-03-04T00:32:21,-71.76,-33.23,33.0,7.3,mwc,234.0,32.0,155.0,346.0,77.0,60.0,49.0,223.0,29.0,353.0,26.0,99.0,,,,,,,us,418_us,subduction_interface
529093,1985-03-04T00:32:22,-71.707,-33.18,35.0,7.36,mw,234.0,32.0,155.0,346.0,77.0,60.0,34.08237185276112,223.2835191148164,31.277466414492874,337.5522097464523,40.18854670619262,98.42573222018508,5.84,-0.55,-5.28,-7.36,9.28,-5.17,gem,418_gem,subduction_interface
B030485B,1985-03-04T06:06:57,-71.86,-33.58,33.0,6.3,mwc,215.0,24.0,143.0,340.0,76.0,70.0,55.0,225.0,19.0,345.0,28.0,86.0,,,,,,,us,54_us,subduction_interface
B030485C,1985-03-04T13:49:29,-71.96,-33.95,33.0,5.7,mwc,26.0,24.0,128.0,165.0,71.0,74.0,61.0,52.0,15.0,170.0,25.0,267.0,,,,,,,us,55_us,subduction_interface
B030485C,1985-03-04T13:49:34,-72.75,-34.05,13.5,5.5,mw,26.0,24.0,128.0,165.0,71.0,74.0,61.0,52.0,15.0,170.0,25.0,267.0,2.775e+17,2.64e+16,-3.04e+17,1.3560000000000002e+17,-3.308e+17,-3.95e+16,gcmt,55_gcmt,subduction_interface
B030485E,1985-03-04T19:03:07,-71.6,-32.75,33.0,6.1,mwc,16.0,29.0,111.0,172.0,63.0,79.0,70.0,58.0,10.0,177.0,17.0,270.0,,,,,,,us,57_us,subduction_interface
529166,1985-03-04T19:03:09,-71.624,-32.818,35.0,6.13,mw,16.0,29.0,111.0,172.0,63.0,79.0,40.83341401636529,58.788451963745445,16.52349427253498,163.64333457272016,44.51733750203599,270.60327828053977,1.35,0.4,-1.74,0.24,-1.08,-0.09,gem,57_gem,subduction_interface
B030785A,1985-03-07T00:55:00,-72.31,-33.34,18.2,5.3,mw,7.0,30.0,107.0,168.0,62.0,81.0,72.0,57.0,8.0,172.0,16.0,265.0,1.529e+17,600000000000000.0,-1.535e+17,3.57e+16,-9.51e+16,6800000000000000.0,gcmt,59_gcmt,subduction_interface
B031285A,1985-03-12T08:23:19,-72.59,-33.23,10.0,5.5,mw,35.0,17.0,123.0,180.0,76.0,81.0,58.0,78.0,9.0,183.0,31.0,278.0,2.572e+17,3.71e+16,-2.943e+17,9600000000000000.0,-5.297e+17,-9.99e+16,gcmt,60_gcmt,subduction_interface
C031785A,1985-03-17T10:41:37,-71.56,-32.66,33.0,6.5,mwc,356.0,26.0,91.0,175.0,64.0,90.0,71.0,84.0,0.0,175.0,19.0,265.0,,,,,,,us,61_us,subduction_interface
C031985A,1985-03-19T04:01:06,-71.76,-33.28,33.0,6.6,mwc,355.0,24.0,90.0,175.0,66.0,90.0,69.0,85.0,0.0,355.0,21.0,265.0,,,,,,,us,62_us,subduction_interface
530501,1985-03-19T04:01:07,-71.669,-33.225,30.0,6.65,mw,175.0,66.0,90.0,355.0,24.0,90.0,44.99999999999999,265.0,4.770832022195277e-15,355.0,45.00000000000001,85.0,8.67,-0.3,-8.36,0.72,-7.81,0.75,gem,62_gem,subduction_interface
530836,1985-03-23T13:45:19,-72.26,-34.237,25.0,5.66,mw,26.0,21.0,106.0,189.0,70.0,84.0,44.21644745463168,88.91743979021311,7.412230026788817,186.18967547742776,44.82988731725941,283.6202154440245,2.34,0.12,-2.45,-0.37,-2.87,-0.84,gem,63_gem,subduction_interface
B032385A,1985-03-23T13:45:19,-72.11,-34.28,33.0,5.7,mwc,26.0,21.0,106.0,189.0,70.0,84.0,65.0,89.0,6.0,191.0,24.0,284.0,,,,,,,us,63_us,subduction_interface
B032385A,1985-03-23T13:45:25,-72.82,-34.49,17.7,5.5,mw,26.0,21.0,106.0,189.0,70.0,84.0,65.0,89.0,6.0,191.0,24.0,284.0,2.339e+17,1.17e+16,-2.456e+17,-3.66e+16,-2.87e+17,-8.4e+16,gcmt,63_gcmt,subduction_interface
B032385B,1985-03-23T14:36:59,-72.54,-33.44,10.0,5.2,mw,16.0,46.0,118.0,159.0,51.0,65.0,70.0,5.0,20.0,176.0,3.0,267.0,2.2480000000000003e+17,3.62e+16,-2.61e+17,7.67e+16,-1.97e+16,1.32e+16,gcmt,64_gcmt,subduction_interface
530913,1985-03-24T16:16:33,-72.281,-34.245,24.9,5.69,mw,20.0,19.0,114.0,175.0,73.0,82.0,43.85164397411147,72.92068727314523,9.215729482798393,171.88792549039908,44.67847829114365,271.12010744087274,2.23,0.42,-2.65,0.42,-3.45,-0.31,gem,65_gem,subduction_interface
530954,1985-03-25T05:14:33,-72.135,-34.176,25.0,6.34,mw,10.0,20.0,98.0,181.0,70.0,87.0,44.82141569040519,86.69528798410266,3.5384282913787053,180.21842412218007,44.96033730327871,273.7587083393908,2.59,-0.08,-2.51,0.01,-3.1,-0.24,gem,66_gem,subduction_interface
530954,1985-03-25T05:14:35,-72.185,-34.254,23.0,6.5,mw,171.0,80.0,108.0,289.0,21.0,29.0,52.0,102.0,18.0,348.0,33.0,246.0,197000000000.0,-55000000000.00001,-142000000000.0,50000000000.0,-543000000000.0,211000000000.0,neic,66_neic,subduction_interface
C032585A,1985-03-25T05:14:39,-72.52,-34.6,23.9,6.5,mw,10.0,20.0,98.0,181.0,70.0,87.0,65.0,86.0,3.0,182.0,25.0,274.0,2.595e+18,-7.9e+16,-2.516e+18,8999999999999998.0,-3.096e+18,-2.45e+17,gcmt,66_gcmt,subduction_interface
B040385B,1985-04-03T13:06:19,-71.61,-32.62,33.0,6.1,mwc,18.0,21.0,87.0,201.0,69.0,91.0,66.0,112.0,1.0,20.0,24.0,290.0,,,,,,,us,67_us,subduction_interface
526675,1985-04-03T13:06:20,-71.656,-32.584,28.0,6.2,mw,213.0,65.0,118.0,341.0,37.0,44.0,60.0,165.0,26.0,20.0,15.0,283.0,130000000000.0,41000000000.0,-171000000000.0,-90000000000.0,-72000000000.0,-27000000000.000004,neic,67_neic,subduction_interface
526675,1985-04-03T13:06:21,-71.706,-32.748,32.5,6.1,mw,18.0,21.0,87.0,201.0,69.0,91.0,44.9696266446813,113.21029272960146,1.4445841485482065,21.766780804691336,44.99395912795024,290.3220420318292,1.1,-0.04,-1.05,-0.47,-1.21,-0.41,gem,67_gem,subduction_interface
B040385B,1985-04-03T13:06:26,-71.5,-32.62,35.5,6.1,mw,18.0,21.0,87.0,201.0,69.0,91.0,66.0,112.0,1.0,20.0,24.0,290.0,1.098e+18,-4e+16,-1.057e+18,-4.66e+17,-1.211e+18,-4.11e+17,gcmt,67_gcmt,subduction_interface
527122,1985-04-09T01:56:59,-71.618,-34.131,42.0,7.2,mw,161.0,73.0,104.0,301.0,22.0,51.0,60.0,92.0,14.0,337.0,26.0,240.0,3660000000000.0,-1730000000000.0,-1930000000000.0,870000000000.0,-4840000000000.0,1790000000000.0,neic,420_neic,subduction_interface
527122,1985-04-09T01:57:01,-71.551,-34.084,45.0,7.07,mw,0.0,21.0,99.0,170.0,69.0,86.0,44.734487688721885,74.49042325717079,4.284000445681742,168.74674296144792,44.94579060270791,263.03463206691754,3.32,-0.0,-3.31,0.76,-3.6,0.31,gem,420_gem,subduction_interface
527580,1985-04-15T04:41:50,-72.109,-33.714,22.2,5.53,mw,28.0,21.0,127.0,169.0,74.0,77.0,42.13330754067904,60.75822181123891,14.783102286029328,164.56964444141056,44.13142489900268,269.4033068108228,1.22,0.26,-1.47,0.48,-1.91,-0.23,gem,68_gem,subduction_interface
B042885A,1985-04-28T02:53:47,-71.9,-33.18,29.6,5.2,mw,7.0,22.0,100.0,176.0,69.0,86.0,66.0,78.0,4.0,177.0,24.0,269.0,2.102e+17,1.82e+16,-2.284e+17,2.5e+16,-2.3690000000000003e+17,-3300000000000000.0,gcmt,69_gcmt,subduction_interface
525455,1985-05-19T18:09:15,-71.329,-30.253,45.0,6.3,mw,183.0,60.0,92.0,360.0,30.0,87.0,75.0,98.0,2.0,2.0,15.0,272.0,308000000000.0,7000000000.000001,-315000000000.0,-16000000000.0,-180000000000.0,-8000000000.0,neic,73_neic,subduction_interface
B051985C,1985-05-19T18:09:15,-71.28,-30.24,39.0,6.2,mwc,359.0,35.0,96.0,172.0,55.0,86.0,79.0,66.0,3.0,174.0,10.0,265.0,,,,,,,us,73_us,subduction_interface
525455,1985-05-19T18:09:16,-71.415,-30.234,40.9,6.21,mw,172.0,55.0,86.0,359.0,35.0,96.0,43.50500985600337,246.2278813043085,9.443982324225551,345.311527702028,44.95171960428958,84.8702062625157,2.33,0.11,-2.44,0.22,-0.87,0.22,gem,73_gem,subduction_interface
B060985B,1985-06-09T18:46:32,-71.68,-33.76,35.5,5.0,mw,347.0,26.0,97.0,159.0,64.0,86.0,71.0,61.0,3.0,161.0,19.0,252.0,7.387e+16,-1.271e+16,-6.116e+16,2.261e+16,-4.975e+16,1.643e+16,gcmt,75_gcmt,subduction_interface
B061185A,1985-06-11T11:12:28,-71.68,-32.48,33.0,5.5,mwc,14.0,28.0,103.0,180.0,63.0,83.0,71.0,76.0,6.0,183.0,18.0,275.0,,,,,,,us,76_us,subduction_interface
B061485A,1985-06-14T13:14:16,-74.92,-40.74,10.0,5.5,mw,223.0,48.0,-62.0,4.0,49.0,-117.0,1.0,113.0,20.0,23.0,70.0,206.0,-1.429e+17,4300000000000000.0,1.3859999999999998e+17,4.34e+16,-2.4e+16,7.18e+16,gcmt,77_gcmt,subduction_interface
B081285A,1985-08-12T00:04:50,-73.49,-38.42,33.0,6.2,mwc,16.0,15.0,111.0,174.0,76.0,84.0,59.0,76.0,5.0,175.0,31.0,268.0,,,,,,,us,83_us,subduction_interface
517863,1985-08-12T00:04:51,-73.569,-38.429,25.0,6.18,mw,16.0,15.0,111.0,174.0,76.0,84.0,44.53776358759508,76.86556142135754,6.020248105522587,172.82206857966435,44.83197345091939,268.8402934204466,1.11,-0.05,-1.05,0.28,-1.98,-0.1,gem,83_gem,subduction_interface
B081285A,1985-08-12T00:04:53,-73.94,-38.45,17.2,6.0,mw,16.0,15.0,111.0,174.0,76.0,84.0,59.0,76.0,5.0,175.0,31.0,268.0,1.11e+18,-5.4e+16,-1.056e+18,2.7800000000000003e+17,-1.977e+18,-1.05e+17,gcmt,83_gcmt,subduction_interface
518505,1985-08-20T12:21:06,-72.008,-33.705,21.6,5.19,mw,12.0,33.0,104.0,176.0,58.0,81.0,40.60435106710346,60.04639817312693,16.53727501933226,164.79222053569174,44.73634820519706,271.90186230807274,6.39,1.07,-7.45,0.68,-3.34,-0.55,gem,241_gem,subduction_interface
B110685B,1985-11-06T16:08:53,-74.3,-41.0,15.9,5.1,mw,221.0,49.0,-52.0,351.0,53.0,-125.0,3.0,105.0,27.0,14.0,63.0,200.0,-7.53e+16,-1.265e+16,8.795e+16,3.475e+16,-1.689e+16,3.114e+16,gcmt,85_gcmt,subduction_interface
506896,1986-01-26T07:48:25,-70.848,-26.976,32.1,5.38,mw,206.0,34.0,117.0,355.0,60.0,73.0,34.12160953205588,227.57134717084125,26.777891962795447,337.5672429246615,43.98872627603304,96.72034797992836,1.19,0.07,-1.25,-0.27,0.69,-0.26,gem,427_gem,subduction_interface
491924,1986-07-28T20:29:02,-72.042,-33.333,25.0,5.69,mw,4.0,22.0,100.0,174.0,68.0,86.0,44.6162449555838,76.12695859138199,5.116697006108078,171.19564218686958,44.92801943755897,266.3199390243104,2.8,0.23,-3.02,0.4,-3.05,0.06,gem,89_gem,subduction_interface
B072886B,1986-07-28T20:29:05,-72.47,-33.53,18.2,5.3,mw,4.0,22.0,100.0,174.0,68.0,86.0,66.0,77.0,4.0,176.0,23.0,267.0,2.797e+17,2.29e+16,-3.026e+17,3.99e+16,-3.052e+17,6200000000000000.0,gcmt,89_gcmt,subduction_interface
484830,1986-10-24T02:42:52,-70.227,-25.235,47.0,5.51,mw,239.0,32.0,174.0,334.0,87.0,58.0,36.07439861856318,215.07291083759748,31.96206626285668,332.1098365199644,37.64599841955554,90.88044109044516,0.19,0.92,-1.11,-0.88,1.69,-0.63,gem,440_gem,subduction_interface
B102486A,1986-10-24T02:42:55,-70.15,-25.41,50.0,5.4,mw,239.0,32.0,174.0,334.0,87.0,58.0,39.0,215.0,32.0,336.0,34.0,91.0,1.93e+16,9.24e+16,-1.117e+17,-8.79e+16,1.693e+17,-6.32e+16,gcmt,440_gcmt,subduction_interface
B020387A,1987-02-03T16:42:46,-73.3,-37.69,28.4,5.7,mw,357.0,16.0,95.0,172.0,74.0,89.0,61.0,80.0,1.0,172.0,29.0,263.0,3.331e+17,4.16e+16,-3.748e+17,8.58e+16,-5.593e+17,4.64e+16,gcmt,93_gcmt,subduction_interface
471277,1987-03-05T09:17:05,-70.116,-24.343,45.6,7.54,mw,12.0,23.0,106.0,175.0,68.0,83.0,43.92270382713712,72.84544878900607,8.57397377201008,171.19462606530578,44.80354506636781,269.80653102763563,1.75,-0.05,-1.69,0.29,-1.76,-0.11,gem,446_gem,subduction_interface
471357,1987-03-06T07:06:45,-70.083,-23.966,41.7,6.05,mw,20.0,89.0,-66.0,113.0,24.0,-177.0,40.38858827822667,268.1781641737141,24.00908803949153,20.445468478163207,40.08193701329581,132.4597375843431,0.01,-0.56,0.54,-0.29,-1.3,-0.32,gem,450_gem,subduction_interface
471366,1987-03-06T09:39:56,-70.031,-24.055,44.4,6.22,mw,54.0,24.0,154.0,168.0,80.0,68.0,39.28364203894062,53.60064986928171,22.74720025295927,163.65886157725492,42.10726517229787,275.92707018236183,0.88,0.33,-1.21,0.68,-2.17,-0.7,gem,451_gem,subduction_interface
471544,1987-03-08T12:51:44,-70.501,-20.574,32.7,5.25,mw,52.0,22.0,142.0,178.0,77.0,73.0,40.621181196886575,65.98299744071215,19.060496868849544,173.2220289667298,43.25036035895868,282.1892155787323,3.44,1.44,-4.87,0.26,-8.03,-2.72,gem,452_gem,subduction_interface
B030887A,1987-03-08T12:51:51,-71.09,-20.01,15.0,5.3,mw,52.0,22.0,142.0,178.0,77.0,73.0,55.0,67.0,17.0,182.0,30.0,282.0,3.435e+16,1.441e+16,-4.876e+16,2630000000000000.0,-8.029e+16,-2.719e+16,gcmt,453_gcmt,subduction_interface
472703,1987-03-22T03:23:58,-70.19,-24.035,39.7,6.04,mw,40.0,32.0,145.0,161.0,72.0,63.0,33.55582225142089,36.96031721186671,30.43703558669876,149.89770953339553,41.42889422188875,271.13179157060057,7.33,2.65,-9.98,5.35,-9.05,-2.66,gem,458_gem,subduction_interface
B052387B,1987-05-23T05:01:15,-71.13,-19.97,15.0,5.2,mw,331.0,30.0,56.0,189.0,66.0,107.0,65.0,129.0,16.0,1.0,19.0,266.0,4.608e+16,6810000000000000.0,-5.289e+16,-1.349e+16,-4.01e+16,1.004e+16,gcmt,462_gcmt,subduction_interface
