id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,duplicate_id,class
718362,1976-02-28T16:27:11,-74.938,-39.979,15.0,5.92,mw,13.0,45.0,-85.0,187.0,45.0,-95.0,44.94549303233436,279.46670640184016,45.00000000000005,102.9999999999984,1.7674863946067771,11.23167201047363,-0.8,-0.23,1.03,-0.03,0.01,0.23,gem,1_gem,subduction_intraslab
B011177A,1977-01-11T07:02:43,-72.1,-31.92,42.2,5.4,mw,5.0,34.0,111.0,160.0,59.0,77.0,73.0,36.0,11.0,167.0,13.0,259.0,7.116e+16,1.044e+16,-8.16e+16,2.177e+16,-3.401e+16,1.407e+16,gcmt,3_gcmt,subduction_intraslab
695408,1977-07-02T05:09:06,-71.027,-25.788,29.1,5.63,mw,174.0,79.0,92.0,342.0,11.0,79.0,44.946258147471305,266.52650233853933,2.1172794909713306,174.4117484240088,44.97553654170957,82.29483112154242,1.25,-0.02,-1.22,0.33,-3.11,0.27,gem,297_gem,subduction_intraslab
B100577B,1977-10-05T04:34:09,-70.74,-28.25,52.0,5.5,mwc,16.0,36.0,113.0,168.0,57.0,74.0,73.0,38.0,13.0,177.0,11.0,270.0,,,,,,,us,300_us,subduction_intraslab
691406,1977-10-05T04:34:10,-70.968,-28.341,50.2,5.48,mw,16.0,36.0,113.0,168.0,57.0,74.0,32.472008109372446,37.88054558545576,28.37231123089133,147.9826389912513,44.19418134739383,269.65707085843025,1.7,0.28,-1.98,0.4,-0.74,-0.06,gem,300_gem,subduction_intraslab
B100577B,1977-10-05T04:34:18,-71.43,-28.34,52.7,5.4,mw,16.0,36.0,113.0,168.0,57.0,74.0,73.0,38.0,13.0,177.0,11.0,270.0,1.703e+17,2.7900000000000004e+16,-1.982e+17,3.97e+16,-7.41e+16,-5600000000000000.0,gcmt,300_gcmt,subduction_intraslab
686607,1978-02-17T06:43:29,-71.347,-28.737,40.5,5.33,mw,18.0,77.0,109.0,141.0,23.0,35.0,40.05176621308839,131.14366994350104,20.400283242828944,22.92550360783844,42.9601788786576,272.6630133976578,5.82,-0.2,-5.62,5.21,9.22,2.38,gem,302_gem,subduction_intraslab
B021778B,1978-02-17T06:43:30,-71.02,-28.57,55.0,5.3,mwc,141.0,23.0,35.0,18.0,77.0,109.0,54.0,311.0,18.0,194.0,30.0,93.0,,,,,,,us,302_us,subduction_intraslab
B021778B,1978-02-17T06:43:33,-71.47,-28.59,66.0,5.7,mw,141.0,23.0,35.0,18.0,77.0,109.0,54.0,311.0,18.0,194.0,30.0,93.0,5.823e+16,-2030000000000000.0,-5.62e+16,5.207e+16,9.218e+16,2.379e+16,gcmt,302_gcmt,subduction_intraslab
681554,1978-06-28T07:27:54,-70.127,-27.534,90.6,5.13,mw,8.0,71.0,-66.0,134.0,30.0,-139.0,42.284134865410365,259.87995860063995,27.717710689204388,18.42287599757549,35.12229441368832,130.11179823245322,-3.2,-1.55,4.75,-0.68,-4.25,-1.93,gem,306_gem,subduction_intraslab
677592,1978-08-03T18:11:18,-70.65,-26.52,55.0,6.83,mw,15.0,72.0,-102.0,231.0,22.0,-57.0,44.28871522277922,294.4189446325947,13.985311476030192,190.35837196717767,42.36106929713432,87.23144648041045,-1.5,0.75,0.74,-0.16,-1.75,0.45,gem,307_gem,subduction_intraslab
D080378B,1978-08-03T18:11:23,-70.4,-26.54,69.3,6.3,mw,231.0,22.0,-57.0,15.0,72.0,-102.0,26.0,115.0,12.0,19.0,61.0,267.0,-1.498e+19,7.49e+18,7.49e+18,-1.6e+18,-1.7490000000000002e+19,4.52e+18,gcmt,307_gcmt,subduction_intraslab
B042679A,1979-04-26T02:00:09,-71.9,-33.82,38.0,5.9,mwc,26.0,25.0,124.0,170.0,70.0,76.0,63.0,57.0,13.0,175.0,23.0,271.0,,,,,,,us,16_us,subduction_intraslab
B042679A,1979-04-26T02:00:11,-72.07,-33.91,33.7,5.8,mw,26.0,25.0,124.0,170.0,70.0,76.0,63.0,57.0,13.0,175.0,23.0,271.0,5.149e+17,1.315e+17,-6.464e+17,1.557e+17,-6.172e+17,-8.55e+16,gcmt,16_gcmt,subduction_intraslab
B051579B,1979-05-15T17:32:43,-69.39,-22.9,93.3,5.3,mw,169.0,13.0,-107.0,6.0,77.0,-86.0,32.0,93.0,4.0,186.0,58.0,282.0,-7.039999999999999e+16,1.67e+16,5.37e+16,-1.84e+16,-1.268e+17,-4900000000000000.0,gcmt,316_gcmt,subduction_intraslab
665465,1979-05-22T08:33:40,-69.279,-22.921,84.2,5.47,mw,19.0,55.0,-69.0,165.0,40.0,-117.0,43.684460455463714,274.1818624651001,37.705462148140846,51.77139718508107,22.69769665084646,160.63601854201954,-1.66,-0.36,2.02,-0.5,-0.47,0.11,gem,318_gem,subduction_intraslab
B052279A,1979-05-22T08:33:41,-69.66,-22.87,83.0,5.5,mw,165.0,40.0,-117.0,19.0,55.0,-69.0,8.0,94.0,17.0,187.0,71.0,341.0,-1.658e+17,-3.64e+16,2.023e+17,-5.04e+16,-4.71e+16,1.1e+16,gcmt,318_gcmt,subduction_intraslab
665820,1979-05-28T14:59:19,-70.181,-24.578,52.0,5.88,mw,196.0,58.0,-75.0,349.0,35.0,-113.0,44.26114673824932,95.22430470780428,26.249549773732443,213.94749667327247,34.28272615010732,323.5915944580696,-5.88,-2.69,8.56,1.21,3.22,0.83,gem,319_gem,subduction_intraslab
B052879D,1979-05-28T14:59:26,-70.98,-24.56,60.0,5.8,mw,349.0,35.0,-113.0,196.0,58.0,-75.0,12.0,275.0,13.0,8.0,72.0,142.0,-5.875e+17,-2.69e+17,8.565e+17,1.206e+17,3.216e+17,8.29e+16,gcmt,320_gcmt,subduction_intraslab
B070679A,1979-07-06T02:01:17,-71.63,-32.38,49.0,5.6,mw,166.0,39.0,70.0,11.0,54.0,105.0,75.0,328.0,12.0,182.0,8.0,90.0,4.9160000000000006e+17,-2000000000000000.0,-4.896e+17,1.19e+17,1.409e+17,1.65e+16,gcmt,17_gcmt,subduction_intraslab
656945,1979-10-11T08:55:56,-71.963,-33.508,37.8,5.37,mw,13.0,24.0,96.0,187.0,66.0,87.0,44.80153946728375,91.23325434185053,3.618606855215072,184.8340348879344,44.970223720408605,278.4561085514242,0.96,0.18,-1.14,-0.1,-0.96,-0.23,gem,19_gem,subduction_intraslab
19791011085556,1979-10-11T08:56:02,-71.55,-33.41,44.0,5.4,mwc,13.0,24.0,96.0,187.0,66.0,87.0,69.0,92.0,2.0,188.0,21.0,279.0,9.57e+16,1.85e+16,-1.142e+17,-1e+16,-9.56e+16,-2.26e+16,us,19_us,subduction_intraslab
B101179B,1979-10-11T08:56:02,-71.55,-33.41,44.0,5.3,mw,13.0,24.0,96.0,187.0,66.0,87.0,69.0,92.0,2.0,188.0,21.0,279.0,9.57e+16,1.85e+16,-1.1419999999999998e+17,-1e+16,-9.56e+16,-2.26e+16,gcmt,19_gcmt,subduction_intraslab
B122879B,1979-12-28T13:46:24,-69.59,-24.55,114.3,5.3,mw,158.0,30.0,-86.0,333.0,60.0,-92.0,15.0,65.0,2.0,334.0,75.0,236.0,-1.651e+17,4.64e+16,1.187e+17,4.34e+16,-7.43e+16,-3.98e+16,gcmt,328_gcmt,subduction_intraslab
B021480A,1980-02-14T14:07:00,-71.56,-32.02,46.9,5.3,mw,226.0,41.0,142.0,346.0,66.0,55.0,55.0,211.0,32.0,2.0,14.0,101.0,2.821e+16,2.153e+16,-4.974e+16,-4430000000000000.0,2.26e+16,-1.689e+16,gcmt,23_gcmt,subduction_intraslab
651166,1980-02-14T14:07:02,-71.622,-31.905,44.3,5.06,mw,226.0,41.0,142.0,346.0,66.0,55.0,23.392890684955976,212.34687739878387,40.70879475138336,324.19841074835585,40.221165871152685,100.8874653256911,2.82,2.15,-4.97,-0.44,2.26,-1.69,gem,23_gem,subduction_intraslab
B032380A,1980-03-23T23:33:10,-71.54,-29.95,36.0,5.4,mwc,1.0,37.0,75.0,200.0,55.0,101.0,77.0,148.0,9.0,14.0,9.0,282.0,,,,,,,us,231_us,subduction_intraslab
650101,1980-03-23T23:33:12,-71.582,-30.023,35.9,5.37,mw,1.0,37.0,75.0,200.0,55.0,101.0,35.08111944416666,147.7626291809397,24.80219382199168,38.82432459029906,44.63958631539957,281.67353418001886,1.25,0.13,-1.38,-0.27,-0.39,-0.32,gem,231_gem,subduction_intraslab
650414,1980-03-29T06:41:49,-75.509,-43.152,17.8,6.08,mw,34.0,78.0,-83.0,185.0,14.0,-119.0,44.70998399042546,298.12574071815175,7.486684376146012,35.600671217359775,44.31723659756799,132.97323873535538,-0.53,-0.11,0.64,-0.82,-1.21,0.43,gem,24_gem,subduction_intraslab
B032980B,1980-03-29T06:41:50,-75.2,-43.08,33.0,6.1,mwc,185.0,14.0,-119.0,34.0,78.0,-83.0,32.0,119.0,7.0,213.0,57.0,313.0,,,,,,,us,24_us,subduction_intraslab
B032381A,1981-03-23T19:28:10,-71.89,-33.66,46.0,6.4,mwc,335.0,5.0,73.0,173.0,85.0,91.0,50.0,84.0,1.0,352.0,40.0,261.0,,,,,,,us,31_us,subduction_intraslab
B041681C,1981-04-16T22:06:02,-71.02,-20.11,24.7,5.1,mw,2.0,33.0,114.0,154.0,60.0,75.0,71.0,29.0,13.0,161.0,14.0,254.0,4.248e+16,5330000000000000.0,-4.781e+16,1.588e+16,-2.075e+16,1.442e+16,gcmt,343_gcmt,subduction_intraslab
611767,1981-09-19T11:40:55,-74.937,-39.035,17.9,5.54,mw,206.0,38.0,-53.0,342.0,61.0,-116.0,42.78200976317083,90.201454873402,35.887344914873964,318.16633214401406,26.20885188537727,207.30140844221023,-2.07,-0.03,2.09,1.1,-0.93,0.25,gem,236_gem,subduction_intraslab
B091981B,1981-09-19T11:40:56,-74.81,-39.08,30.0,5.5,mwc,206.0,38.0,-53.0,342.0,61.0,-116.0,12.0,90.0,22.0,355.0,65.0,207.0,,,,,,,us,236_us,subduction_intraslab
C110781A,1981-11-07T03:29:50,-71.37,-32.23,64.0,6.9,mwc,208.0,5.0,-47.0,345.0,86.0,-94.0,41.0,78.0,4.0,345.0,49.0,251.0,,,,,,,us,353_us,subduction_intraslab
608340,1981-11-07T03:29:51,-71.324,-32.162,60.0,6.95,mw,208.0,5.0,-47.0,345.0,86.0,-94.0,44.91018915374077,78.10226528161019,3.435524607005576,344.67133379987973,44.88405890995395,251.2435340635443,-0.07,-0.77,0.83,0.78,-3.12,-0.22,gem,353_gem,subduction_intraslab
608340,1981-11-07T03:29:51,-71.336,-32.199,54.0,7.0,mw,83.0,46.0,179.0,174.0,89.0,44.0,30.0,48.0,46.0,175.0,29.0,299.0,60000000000.0,520000000000.0,-580000000000.0,390000000000.0,-2520000000000.0,-2540000000000.0,neis,353_neis,subduction_intraslab
C110781A,1981-11-07T03:29:58,-71.39,-32.41,65.6,6.8,mw,208.0,5.0,-47.0,345.0,86.0,-94.0,41.0,78.0,4.0,345.0,49.0,251.0,-6.7e+17,-7.67e+18,8.34e+18,7.82e+18,-3.122e+19,-2.17e+18,gcmt,353_gcmt,subduction_intraslab
608788,1981-11-17T07:11:24,-70.107,-25.905,69.0,5.42,mw,144.0,11.0,101.0,312.0,80.0,88.0,44.93994050889956,220.13042572828007,2.2437721544987648,312.3712152996883,44.97223551565384,44.614533651060015,0.59,-0.27,-0.32,-1.2,1.08,0.34,gem,354_gem,subduction_intraslab
B050382B,1982-05-03T07:26:12,-69.38,-23.47,112.0,5.5,mw,24.0,63.0,-23.0,125.0,70.0,-151.0,5.0,253.0,55.0,157.0,35.0,346.0,-1.083e+17,-1.079e+17,2.162e+17,-4.3e+16,1.6900000000000002e+16,-1.036e+17,gcmt,360_gcmt,subduction_intraslab
596390,1982-06-01T04:14:14,-75.275,-41.516,20.0,6.4,mw,25.0,65.0,-67.0,160.0,33.0,-130.0,42.89122439170433,278.2142718720793,29.961976179296737,40.5934907174954,32.41494249788143,152.06553499906352,-3.37,-0.86,4.23,-1.87,-2.34,0.31,gem,34_gem,subduction_intraslab
C060182A,1982-06-01T04:14:15,-74.99,-41.63,32.0,6.4,mwc,160.0,33.0,-130.0,25.0,65.0,-67.0,17.0,99.0,21.0,195.0,63.0,332.0,,,,,,,us,34_us,subduction_intraslab
596588,1982-06-05T00:17:00,-75.328,-43.07,25.0,5.26,mw,8.0,61.0,-91.0,191.0,29.0,-87.0,44.996387907388126,278.7355649816984,1.6499782016348907,187.08511036119253,44.956109875388535,95.43697523870026,-7.5,-1.01,8.5,-0.68,-5.13,1.66,gem,35_gem,subduction_intraslab
B060582A,1982-06-05T00:17:00,-75.21,-43.1,33.0,5.3,mwc,191.0,29.0,-87.0,8.0,61.0,-91.0,16.0,99.0,1.0,9.0,74.0,275.0,,,,,,,us,35_us,subduction_intraslab
593177,1982-08-05T09:16:43,-70.75,-26.688,45.0,5.69,mw,149.0,12.0,-93.0,332.0,78.0,-89.0,44.99758781780254,61.52944508136079,0.6822820378056016,152.211718045589,44.994287905288346,242.8939124205086,-2.24,1.1,1.14,1.78,-3.4,-0.11,gem,367_gem,subduction_intraslab
591614,1982-09-06T11:13:26,-71.499,-32.206,63.0,5.26,mw,68.0,21.0,-166.0,326.0,85.0,-69.0,42.01333908854506,36.94757493823664,20.63236455692767,146.7744358542041,40.85265958480188,255.776838290918,-1.79,3.96,-2.17,4.54,-7.86,-1.5,gem,36_gem,subduction_intraslab
B090682C,1982-09-06T11:13:26,-71.46,-32.14,73.0,5.3,mwc,68.0,21.0,-166.0,326.0,85.0,-69.0,37.0,38.0,20.0,144.0,46.0,257.0,,,,,,,us,36_us,subduction_intraslab
B090682C,1982-09-06T11:13:27,-71.39,-32.08,78.5,5.3,mw,68.0,21.0,-166.0,326.0,85.0,-69.0,37.0,38.0,20.0,144.0,46.0,257.0,-1.786e+16,3.959e+16,-2.173e+16,4.539e+16,-7.859e+16,-1.4990000000000002e+16,gcmt,36_gcmt,subduction_intraslab
B102682A,1982-10-26T03:24:30,-71.26,-29.67,69.0,5.7,mwc,100.0,15.0,-154.0,345.0,84.0,-77.0,37.0,63.0,13.0,164.0,50.0,270.0,,,,,,,us,371_us,subduction_intraslab
591057,1982-10-26T03:24:31,-71.334,-29.802,70.1,5.75,mw,100.0,15.0,-154.0,345.0,84.0,-77.0,43.7280256321364,62.79873634347695,13.793465322088185,166.38076658204955,43.01296313988465,269.6212535074654,-1.37,1.15,0.21,0.97,-4.9,-1.1,gem,371_gem,subduction_intraslab
B102682A,1982-10-26T03:24:34,-71.33,-29.7,56.1,5.6,mw,100.0,15.0,-154.0,345.0,84.0,-77.0,37.0,63.0,13.0,164.0,50.0,270.0,-1.367e+17,1.149e+17,2.18e+16,9.69e+16,-4.904e+17,-1.0960000000000002e+17,gcmt,371_gcmt,subduction_intraslab
575262,1983-05-02T01:24:58,-70.838,-26.601,35.5,5.63,mw,20.0,30.0,116.0,171.0,64.0,76.0,38.74011720617695,52.41673942776549,20.43444221610541,159.80962440910366,44.22599242117749,271.0725501143927,2.34,0.81,-3.15,0.48,-1.96,-0.23,gem,385_gem,subduction_intraslab
B050283B,1983-05-02T01:25:03,-71.28,-26.63,33.0,5.1,mw,20.0,30.0,116.0,171.0,64.0,76.0,68.0,53.0,13.0,177.0,18.0,271.0,2.3450000000000003e+17,8.08e+16,-3.153e+17,4.81e+16,-1.955e+17,-2.31e+16,gcmt,385_gcmt,subduction_intraslab
575722,1983-05-07T01:07:23,-70.824,-28.008,50.9,5.08,mw,16.0,29.0,101.0,183.0,62.0,84.0,43.53606560493382,78.95395101675791,9.61087812493086,178.212705337613,44.866217845502405,277.9158636607251,4.28,-0.02,-4.26,0.09,-2.81,-0.74,gem,386_gem,subduction_intraslab
B050783A,1983-05-07T01:07:26,-71.61,-28.37,33.8,5.4,mw,16.0,29.0,101.0,183.0,62.0,84.0,73.0,79.0,5.0,186.0,17.0,278.0,4.284e+16,-220000000000000.0,-4.261e+16,930000000000000.0,-2.81e+16,-7390000000000000.0,gcmt,387_gcmt,subduction_intraslab
B050983A,1983-05-09T10:58:23,-74.45,-41.92,33.0,5.8,mw,358.0,41.0,-118.0,213.0,54.0,-68.0,7.0,287.0,18.0,19.0,71.0,177.0,-1.293e+18,-2.7800000000000003e+17,1.571e+18,4.14e+17,2.52e+17,5.75e+17,gcmt,38_gcmt,subduction_intraslab
575911,1983-05-09T10:58:26,-75.049,-40.99,20.6,6.08,mw,213.0,54.0,-68.0,358.0,41.0,-118.0,43.601195895297614,107.5350321086031,39.98643200978435,250.54240566265844,19.503123122121185,357.822871297876,-1.29,-0.28,1.57,0.41,0.25,0.57,gem,38_gem,subduction_intraslab
B050983A,1983-05-09T10:58:26,-74.84,-40.87,33.0,6.1,mwc,358.0,41.0,-118.0,213.0,54.0,-68.0,7.0,287.0,18.0,19.0,71.0,177.0,,,,,,,us,38_us,subduction_intraslab
B091483A,1983-09-14T00:47:04,-73.08,-36.42,37.0,5.4,mwc,23.0,16.0,131.0,161.0,78.0,79.0,56.0,57.0,11.0,163.0,32.0,260.0,,,,,,,us,39_us,subduction_intraslab
C100983A,1983-10-09T11:25:49,-71.1,-26.31,39.7,6.2,mw,9.0,20.0,111.0,167.0,71.0,82.0,63.0,65.0,7.0,169.0,26.0,263.0,3.858e+18,1.27e+17,-3.986e+18,1.429e+18,-4.9e+18,1.26e+17,gcmt,396_gcmt,subduction_intraslab
566658,1983-10-16T09:59:47,-70.236,-23.748,60.0,5.93,mw,4.0,74.0,-90.0,185.0,16.0,-90.0,45.00000000000001,274.0,1.5902773407317584e-15,4.0,45.00000000000001,94.0,-5.23,0.02,5.2,-0.58,-8.15,0.4,gem,397_gem,subduction_intraslab
B101683B,1983-10-16T09:59:49,-70.65,-23.51,84.1,5.7,mw,185.0,16.0,-90.0,4.0,74.0,-90.0,29.0,94.0,0.0,4.0,61.0,274.0,-5.2300000000000006e+17,2100000000000000.0,5.209e+17,-5.779999999999999e+16,-8.148e+17,3.95e+16,gcmt,397_gcmt,subduction_intraslab
563533,1983-12-23T22:56:07,-71.441,-27.348,23.6,5.22,mw,49.0,68.0,-148.0,306.0,61.0,-25.0,31.56689277128588,355.99272711441654,57.744773996339966,189.1922651264022,5.959899265276339,89.67032526467278,-2.43,7.77,-5.34,-0.44,-5.37,0.54,gem,398_gem,subduction_intraslab
B122383B,1983-12-23T22:56:10,-71.67,-27.23,33.0,5.2,mw,306.0,61.0,-25.0,49.0,68.0,-148.0,5.0,176.0,52.0,80.0,37.0,269.0,-2.426e+16,7.772e+16,-5.346e+16,-4440000000000000.0,-5.372e+16,5390000000000000.0,gcmt,398_gcmt,subduction_intraslab
558434,1984-02-03T08:29:49,-71.357,-29.633,46.4,5.56,mw,12.0,45.0,97.0,182.0,45.0,83.0,2.474103635746461,9.523586500474266,45.00000000000006,101.99999999999886,44.893231239809296,277.0563909803252,2.53,0.26,-2.78,0.2,-0.01,-0.38,gem,401_gem,subduction_intraslab
B020384B,1984-02-03T08:29:53,-71.64,-29.74,48.4,5.7,mw,182.0,45.0,83.0,12.0,45.0,97.0,85.0,7.0,5.0,187.0,0.0,97.0,2.532e+17,2.55e+16,-2.787e+17,2.02e+16,-1500000000000000.0,-3.77e+16,gcmt,401_gcmt,subduction_intraslab
B041984B,1984-04-19T08:28:53,-71.9,-31.8,31.0,5.7,mwc,19.0,16.0,120.0,168.0,76.0,82.0,58.0,68.0,8.0,170.0,31.0,265.0,,,,,,,us,45_us,subduction_intraslab
555397,1984-04-19T08:28:54,-71.836,-31.823,29.7,5.71,mw,19.0,16.0,120.0,168.0,76.0,82.0,43.99413569576475,67.07855570792117,8.923646104696573,165.79822254848523,44.62701743444836,264.7142968877982,2.08,0.0,-2.08,0.96,-3.81,-0.2,gem,45_gem,subduction_intraslab
B041984B,1984-04-19T08:28:59,-72.06,-31.74,31.0,5.6,mw,19.0,16.0,120.0,168.0,76.0,82.0,58.0,68.0,8.0,170.0,31.0,265.0,2.0830000000000003e+17,100000000000000.0,-2.084e+17,9.62e+16,-3.809e+17,-1.97e+16,gcmt,45_gcmt,subduction_intraslab
B052584B,1984-05-25T13:20:23,-75.13,-42.62,31.0,5.4,mwc,185.0,27.0,-98.0,14.0,63.0,-86.0,18.0,101.0,4.0,192.0,71.0,294.0,,,,,,,us,237_us,subduction_intraslab
553729,1984-05-25T13:20:23,-75.493,-42.764,20.7,5.38,mw,14.0,63.0,-86.0,185.0,27.0,-98.0,44.9387572759378,281.0286522373576,6.042018154981771,17.091524463406813,44.42641302655374,113.04653079627786,-1.13,-0.08,1.21,-0.26,-0.84,0.24,gem,237_gem,subduction_intraslab
B060384A,1984-06-03T01:44:14,-75.71,-45.33,33.0,5.4,mwc,320.0,61.0,-161.0,221.0,73.0,-30.0,8.0,272.0,56.0,14.0,33.0,177.0,,,,,,,us,238_us,subduction_intraslab
B061184A,1984-06-11T02:05:42,-71.9,-31.25,44.5,5.8,mw,357.0,36.0,94.0,171.0,54.0,87.0,81.0,68.0,2.0,173.0,9.0,264.0,2.198e+18,2.98e+17,-2.497e+18,1.72e+17,-7.43e+17,3.1e+17,gcmt,47_gcmt,subduction_intraslab
B081284D,1984-08-12T11:51:48,-69.67,-24.22,117.6,5.6,mw,180.0,45.0,-56.0,316.0,54.0,-119.0,5.0,66.0,24.0,334.0,66.0,167.0,-2.633e+17,-7400000000000000.0,2.707e+17,1.204e+17,-3599999999999999.5,-1.411e+17,gcmt,409_gcmt,subduction_intraslab
538611,1984-11-08T06:32:57,-71.441,-30.848,45.0,5.53,mw,182.0,50.0,92.0,359.0,40.0,87.0,43.70298321871428,287.7616061306762,8.686530326086215,189.36549775071532,44.98968066415471,90.58056850958776,2.25,0.31,-2.56,-0.07,-0.45,-0.03,gem,48_gem,subduction_intraslab
B110884B,1984-11-08T06:33:01,-71.87,-30.89,42.3,5.2,mw,359.0,40.0,87.0,182.0,50.0,92.0,84.0,109.0,2.0,1.0,5.0,271.0,2.247e+17,3.13e+16,-2.56e+17,-6600000000000000.0,-4.46e+16,-2900000000000000.0,gcmt,48_gcmt,subduction_intraslab
B011885A,1985-01-18T15:00:08,-70.71,-29.41,82.0,6.3,mwc,322.0,67.0,13.0,227.0,78.0,156.0,25.0,182.0,64.0,22.0,8.0,276.0,,,,,,,us,415_us,subduction_intraslab
534791,1985-01-18T15:00:09,-70.793,-29.374,85.0,6.3,mw,205.0,63.0,170.0,300.0,81.0,27.0,26.0,165.0,61.0,317.0,12.0,70.0,35000000000.0,245000000000.0,-280000000000.0,-177000000000.0,22000000000.0,183000000000.0,neic,415_neic,subduction_intraslab
534791,1985-01-18T15:00:10,-70.891,-29.416,80.8,6.31,mw,227.0,78.0,156.0,322.0,67.0,13.0,8.454025238749896,2.632915017337268,64.96740640678789,254.0747689092128,23.376576278606287,96.31648506979371,0.54,2.9,-3.44,-1.46,-0.41,-0.5,gem,415_gem,subduction_intraslab
B011885A,1985-01-18T15:00:15,-71.26,-29.79,74.5,5.8,mw,322.0,67.0,13.0,227.0,78.0,156.0,25.0,182.0,64.0,22.0,8.0,276.0,5.3900000000000006e+17,2.904e+18,-3.443e+18,-1.459e+18,-4.09e+17,-4.98e+17,gcmt,415_gcmt,subduction_intraslab
532684,1985-02-21T18:53:09,-72.076,-33.384,35.0,5.69,mw,29.0,31.0,127.0,167.0,66.0,70.0,35.4916708619647,44.73207630662034,25.9216696495544,155.01055570386097,43.38503178880012,272.35805108625544,2.69,0.87,-3.56,0.89,-2.47,-0.5,gem,52_gem,subduction_intraslab
B022185B,1985-02-21T18:53:14,-72.1,-33.37,32.9,5.5,mw,29.0,31.0,127.0,167.0,66.0,70.0,63.0,45.0,18.0,176.0,19.0,272.0,2.69e+17,8.7e+16,-3.56e+17,8.86e+16,-2.473e+17,-4.98e+16,gcmt,52_gcmt,subduction_intraslab
532700,1985-02-21T21:52:57,-70.494,-20.788,35.0,5.62,mw,10.0,30.0,114.0,163.0,63.0,77.0,39.28899455417221,45.59615699763782,19.42113082186268,152.36207421690096,44.33844642420135,262.5146333812844,2.37,0.62,-2.99,0.71,-1.76,0.32,gem,417_gem,subduction_intraslab
529084,1985-03-03T22:47:07,-71.871,-33.135,51.0,7.5,mw,56.0,45.0,156.0,164.0,73.0,48.0,45.0,31.0,40.0,179.0,17.0,284.0,7500000000000.0,4000000000000.0,-11499999999999.998,11900000000000.0,-10600000000000.0,-8900000000000.0,neic,53_neic,subduction_intraslab
529084,1985-03-03T22:47:08,-71.858,-33.257,35.0,7.95,mw,11.0,26.0,110.0,169.0,66.0,81.0,42.515340294540366,60.9039620031927,12.890565286903328,163.01587193466253,44.62998357884495,266.0728717537337,7.48,0.49,-7.96,1.91,-6.55,0.03,gem,53_gem,subduction_intraslab
choy19850303224726,1985-03-03T22:47:26,-71.62,-33.12,40.0,8.0,mw,360.0,35.0,105.0,360.0,35.0,105.0,38.09515725429969,40.06342857730749,20.71563606397144,147.30971686285943,44.6690416493965,259.26213515715807,,,,,,,us,53_us,subduction_intraslab
B030485A,1985-03-04T00:32:52,-71.79,-33.06,33.0,6.7,mw,234.0,32.0,155.0,346.0,77.0,60.0,49.0,223.0,29.0,353.0,26.0,99.0,5.84e+19,-5.5e+18,-5.289e+19,-7.36e+19,9.282e+19,-5.169e+19,gcmt,418_gcmt,subduction_intraslab
529115,1985-03-04T06:06:57,-72.112,-33.893,30.0,6.31,mw,215.0,24.0,143.0,340.0,76.0,70.0,39.49762715702385,225.15492985330857,21.295638679370708,333.8962452568719,42.90943960045521,85.14024962767331,1.58,0.72,-2.29,-1.23,2.72,-0.32,gem,54_gem,subduction_intraslab
529148,1985-03-04T13:49:32,-72.171,-33.965,35.0,5.72,mw,26.0,24.0,128.0,165.0,71.0,74.0,40.648275941456816,52.959483798883525,17.99436786355056,159.15236482956448,43.86676194057834,267.3448253973517,2.77,0.26,-3.04,1.36,-3.31,-0.4,gem,55_gem,subduction_intraslab
529154,1985-03-04T15:01:09,-71.391,-33.79,55.0,6.3,mw,21.0,28.0,109.0,179.0,63.0,80.0,41.89736857406654,69.29704830014782,14.250228035491745,172.46786094436277,44.624816125971655,276.9848675784911,2.54,0.44,-2.97,0.2,-2.02,-0.55,gem,56_gem,subduction_intraslab
B030485D,1985-03-04T15:01:14,-71.81,-33.87,53.1,6.1,mw,21.0,28.0,109.0,179.0,63.0,80.0,70.0,68.0,9.0,184.0,18.0,277.0,2.537e+18,4.36e+17,-2.973e+18,1.97e+17,-2.02e+18,-5.4700000000000006e+17,gcmt,56_gcmt,subduction_intraslab
B030485E,1985-03-04T19:03:15,-72.06,-32.98,36.0,6.1,mw,16.0,29.0,111.0,172.0,63.0,79.0,70.0,58.0,10.0,177.0,17.0,270.0,1.354e+18,3.95e+17,-1.749e+18,2.38e+17,-1.082e+18,-8.6e+16,gcmt,57_gcmt,subduction_intraslab
B030785A,1985-03-07T00:54:56,-72.14,-33.01,33.0,5.4,mwc,7.0,30.0,107.0,168.0,62.0,81.0,72.0,57.0,8.0,172.0,16.0,265.0,,,,,,,us,59_us,subduction_intraslab
529408,1985-03-07T00:54:58,-71.972,-33.047,28.4,5.44,mw,7.0,30.0,107.0,168.0,62.0,81.0,41.42754774446562,55.30289677691116,15.119541385335571,159.09694235755683,44.66511687623554,264.58553821649696,1.53,0.01,-1.53,0.36,-0.95,0.07,gem,59_gem,subduction_intraslab
B031285A,1985-03-12T08:23:15,-72.16,-33.1,33.0,5.8,mwc,35.0,17.0,123.0,180.0,76.0,81.0,58.0,78.0,9.0,183.0,31.0,278.0,,,,,,,us,60_us,subduction_intraslab
