id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,duplicate_id,class
600053896,2011-12-16T12:54:25,-76.378,-45.885,15.0,5.74,mw,76.0,71.0,177.0,167.0,87.0,19.0,11.445969574692317,33.08473821254256,70.85878838202039,158.77071497073894,15.13120766028272,299.9462797207965,-0.81,2.47,-1.65,1.17,-1.5,-4.23,gem,1473_gem,outer_rise
pde20111216125425370_10,2011-12-16T12:54:25,-76.26,-45.85,12.0,5.8,mww,170.0,67.0,6.0,78.0,84.0,157.0,19.0,31.0,66.0,244.0,11.0,125.0,-2000000000000000.0,1.97e+17,-1.94e+17,2.28e+17,-3.4e+16,-4.62e+17,us,1473_us,outer_rise
C201112161254A,2011-12-16T12:54:26,-76.57,-46.01,15.4,5.8,mw,76.0,71.0,177.0,167.0,87.0,19.0,16.0,33.0,71.0,176.0,11.0,300.0,-8.12e+16,2.4700000000000003e+17,-1.65e+17,1.17e+17,-1.5e+17,-4.2300000000000006e+17,gcmt,1473_gcmt,outer_rise
C201112161254A,2011-12-16T12:54:26,-76.57,-46.01,15.4,5.8,mw,76.0,71.0,177.0,167.0,87.0,19.0,16.0,33.0,71.0,176.0,11.0,300.0,-8.12e+16,2.4700000000000003e+17,-1.65e+17,1.17e+17,-1.5e+17,-4.2300000000000006e+17,gcmt,1473_gcmtb,outer_rise
201112221506A,2011-12-22T15:06:00,-76.64,-46.06,28.0,5.0,mw,72.0,66.0,-177.0,341.0,87.0,-24.0,15.0,29.0,,,19.0,294.0,,,,,,,gmt,1474_gmt,outer_rise
C201112221506A,2011-12-22T15:06:30,-76.64,-46.06,27.5,5.1,mw,72.0,66.0,-177.0,341.0,87.0,-24.0,15.0,29.0,66.0,155.0,18.0,294.0,-4530000000000000.0,2.78e+16,-2.33e+16,6160000000000000.0,-1.75e+16,-3.47e+16,gcmt,1474_gcmtb,outer_rise
pde20111222150632600_13,2011-12-22T15:06:30,-76.64,-46.06,27.5,5.0,mwc,72.0,66.0,-177.0,341.0,87.0,-24.0,15.0,29.0,66.0,155.0,18.0,294.0,-4500000000000000.0,2.78e+16,-2.33e+16,6200000000000000.0,-1.75e+16,-3.47e+16,us,1474_us,outer_rise
C201112221506A,2011-12-22T15:06:30,-76.64,-46.06,27.5,5.1,mw,72.0,66.0,-177.0,341.0,87.0,-24.0,15.0,29.0,66.0,155.0,18.0,294.0,-4530000000000000.0,2.78e+16,-2.33e+16,6160000000000000.0,-1.75e+16,-3.47e+16,gcmt,1474_gcmt,outer_rise
600091494,2011-12-22T15:06:32,-76.146,-45.891,10.0,5.05,mw,72.0,66.0,-177.0,341.0,87.0,-24.0,18.381347561742658,28.88986411678934,65.92106833898941,166.92768959186583,15.00378649021659,293.7802460631638,-0.45,2.78,-2.33,0.62,-1.75,-3.47,gem,1474_gem,outer_rise
201112230418A,2011-12-23T04:18:00,-79.85,-44.71,23.0,5.0,mw,258.0,75.0,-166.0,164.0,76.0,-15.0,1.0,211.0,,,20.0,121.0,,,,,,,gmt,1475_gmt,outer_rise
600094053,2011-12-23T04:18:42,-79.416,-44.349,10.0,5.05,mw,164.0,76.0,-15.0,258.0,75.0,-166.0,19.221029859295808,30.91934685197544,70.774522275379,209.63899485248936,0.3980707742440437,300.7805577256978,-1.16,2.6,-1.44,0.53,1.01,-3.91,gem,1475_gem,outer_rise
201201050054A,2012-01-05T00:54:00,-76.65,-45.95,18.0,5.3,mw,75.0,69.0,-175.0,343.0,85.0,-22.0,11.0,31.0,,,18.0,297.0,,,,,,,gmt,1476_gmt,outer_rise
600136597,2012-01-05T00:54:31,-76.34,-45.962,10.0,5.3,mw,75.0,69.0,-175.0,343.0,85.0,-22.0,17.592850642706033,30.916779964179,68.68773630656227,175.28301378374795,11.644773216155674,297.17007651208235,-0.08,0.58,-0.5,0.04,-0.4,-0.86,gem,1476_gem,outer_rise
201204061325A,2012-04-06T13:25:00,-75.38,-38.54,21.0,5.0,mw,181.0,42.0,-110.0,27.0,52.0,-73.0,5.0,105.0,,,76.0,356.0,,,,,,,gmt,1494_gmt,outer_rise
600852623,2012-04-06T13:25:01,-75.051,-38.195,15.0,5.0,mw,27.0,52.0,-73.0,181.0,42.0,-110.0,44.21114289162617,285.01074914695414,38.16655311268038,64.8845931445752,21.29604871508509,172.72564487826617,-3.82,0.41,3.41,-1.16,-0.38,0.79,gem,1494_gem,outer_rise
600934780,2012-04-25T05:01:57,-79.828,-44.545,10.0,5.3,mw,169.0,75.0,-10.0,261.0,81.0,-165.0,16.81713712531851,34.74818255049075,72.71856582309829,228.4593281428222,3.864736890839816,125.91813290677244,-0.12,0.42,-0.3,0.23,0.2,-0.98,gem,1496_gem,outer_rise
201211120507A,2012-11-12T05:07:00,-77.28,-45.76,18.0,5.2,mw,78.0,73.0,179.0,168.0,89.0,17.0,13.0,34.0,,,11.0,302.0,,,,,,,gmt,1524_gmt,outer_rise
601884096,2012-11-12T05:07:13,-76.949,-45.579,15.0,5.24,mw,78.0,73.0,179.0,168.0,89.0,17.0,11.296998209817952,34.42825984113949,72.98039197805961,165.1664641369798,12.56111413440837,301.8771537759794,0.46,3.41,-3.87,0.48,-2.66,-7.83,gem,1524_gem,outer_rise
201211121055A,2012-11-12T10:55:00,-77.41,-45.76,17.0,5.1,mw,77.0,64.0,-179.0,346.0,89.0,-26.0,17.0,35.0,,,19.0,299.0,,,,,,,gmt,1525_gmt,outer_rise
601885151,2012-11-12T10:55:13,-77.226,-45.689,10.0,5.12,mw,77.0,64.0,-179.0,346.0,89.0,-26.0,18.59530950394028,34.80509031616339,63.99321816141917,168.4042911002465,17.515279204203715,298.70995309861263,0.18,2.4,-2.58,0.35,-2.65,-4.78,gem,1525_gem,outer_rise
C201211130310A,2012-11-13T03:10:38,-77.4,-45.76,12.0,5.0,mw,76.0,74.0,-165.0,342.0,76.0,-17.0,1.0,29.0,68.0,123.0,22.0,299.0,1890000000000000.0,1.01e+16,-1.2e+16,-5070000000000000.0,-1e+16,-1.75e+16,gcmt,1526_gcmt,outer_rise
C201211130310A,2012-11-13T03:10:38,-77.4,-45.76,12.0,5.0,mw,76.0,74.0,-165.0,342.0,76.0,-17.0,1.0,29.0,68.0,123.0,22.0,299.0,1890000000000000.0,1.01e+16,-1.2e+16,-5070000000000000.0,-1e+16,-1.75e+16,gcmt,1526_gcmtb,outer_rise
201211130431A,2012-11-13T04:31:00,-77.54,-45.8,18.0,6.0,mw,77.0,79.0,176.0,168.0,86.0,11.0,11.0,33.0,,,5.0,302.0,,,,,,,gmt,1528_gmt,outer_rise
choy20121113043126,2012-11-13T04:31:26,-77.05,-45.76,9.0,6.1,mww,77.0,82.0,-176.0,346.0,86.0,-8.0,8.387077569129302,31.9308092623362,81.12916137010338,192.77966070041856,2.868765551864522,301.50749027377594,,,,,,,us,1528_us,outer_rise
601890535,2012-11-13T04:31:27,-77.087,-45.703,15.0,6.03,mw,77.0,79.0,176.0,168.0,86.0,11.0,5.028782319826465,32.85234440766203,78.39864435915014,148.23274674138418,10.427537332824796,301.9244673182597,-0.03,0.6,-0.56,0.17,-0.26,-1.25,gem,1528_gem,outer_rise
C201211130431A,2012-11-13T04:31:30,-77.54,-45.8,17.9,6.1,mw,77.0,79.0,176.0,168.0,86.0,11.0,11.0,33.0,78.0,185.0,5.0,302.0,-3.4000000000000004e+16,5.97e+17,-5.63e+17,1.66e+17,-2.55e+17,-1.25e+18,gcmt,1528_gcmt,outer_rise
C201211130431A,2012-11-13T04:31:30,-77.54,-45.8,17.9,6.1,mw,77.0,79.0,176.0,168.0,86.0,11.0,11.0,33.0,78.0,185.0,5.0,302.0,-3.4000000000000004e+16,5.97e+17,-5.63e+17,1.66e+17,-2.55e+17,-1.25e+18,gcmt,1528_gcmtb,outer_rise
601890535,2012-11-13T04:31:46,-76.79,-45.73,10.0,6.0,mw,80.0,89.0,-146.0,349.0,56.0,-1.0,23.0,209.0,56.0,81.0,24.0,310.0,-10000000000.0,56000000000.00001,-46000000000.0,-91000000000.0,-7000000000.000001,-125000000000.0,neic,1528_neic,outer_rise
201211252211A,2012-11-25T22:11:00,-78.37,-44.5,16.0,5.1,mw,80.0,79.0,-172.0,349.0,82.0,-11.0,2.0,34.0,,,13.0,304.0,,,,,,,gmt,1536_gmt,outer_rise
601994445,2012-11-25T22:11:44,-77.927,-44.361,10.0,5.06,mw,80.0,79.0,-172.0,349.0,82.0,-11.0,13.04494998001221,34.48640057254579,76.75464571223436,204.32993268887,2.255739729392127,303.9634802147157,-1.6,2.55,-0.95,-0.12,-0.66,-4.53,gem,1536_gem,outer_rise
602345432,2013-01-23T07:42:58,-79.084,-44.617,11.5,5.4,mw,165.0,72.0,-28.0,264.0,63.0,-160.0,6.0,216.0,57.0,316.0,32.0,122.0,-3100000000.0,6200000000.0,-3200000000.0,3700000000.0,8100000000.0,-12000000000.0,neic,1544_neic,outer_rise
C201301230743A,2013-01-23T07:42:59,-79.68,-44.71,24.6,5.5,mw,348.0,85.0,5.0,258.0,85.0,175.0,7.0,213.0,83.0,33.0,0.0,303.0,-2.23e+16,1e+17,-7.78e+16,-2.47e+16,1.6e+16,-1.99e+17,gcmt,1544_gcmtb,outer_rise
C201301230743A,2013-01-23T07:42:59,-79.68,-44.71,24.6,5.5,mw,348.0,85.0,5.0,258.0,85.0,175.0,7.0,213.0,83.0,33.0,0.0,303.0,-2.23e+16,1e+17,-7.78e+16,-2.47e+16,1.6e+16,-1.99e+17,gcmt,1544_gcmt,outer_rise
201301230743A,2013-01-23T07:43:00,-79.68,-44.71,25.0,5.5,mw,348.0,85.0,5.0,258.0,85.0,175.0,7.0,213.0,,,0.0,303.0,,,,,,,gmt,1544_gmt,outer_rise
602345432,2013-01-23T07:43:00,-79.209,-44.606,15.0,5.49,mw,258.0,85.0,175.0,348.0,85.0,5.0,0.0135395518445205,213.2192791047444,82.98656679975291,303.3293366492046,7.013419999600454,123.21761343760528,-0.22,1.0,-0.77,-0.25,0.16,-1.99,gem,1544_gem,outer_rise
201304130919A,2013-04-13T09:19:00,-76.3,-45.89,14.0,5.4,mw,76.0,68.0,-178.0,346.0,88.0,-22.0,14.0,33.0,,,17.0,298.0,,,,,,,gmt,1554_gmt,outer_rise
C201304130919A,2013-04-13T09:19:05,-76.3,-45.89,13.8,5.4,mw,76.0,68.0,-178.0,346.0,88.0,-22.0,14.0,33.0,68.0,162.0,17.0,299.0,6200000000000000.0,5.87e+16,-6.48e+16,3700000000000000.0,-5.43e+16,-1.1399999999999998e+17,gcmt,1554_gcmt,outer_rise
C201304130919A,2013-04-13T09:19:05,-76.3,-45.89,13.8,5.4,mw,76.0,68.0,-178.0,346.0,88.0,-22.0,14.0,33.0,68.0,162.0,17.0,299.0,6200000000000000.0,5.87e+16,-6.48e+16,3700000000000000.0,-5.43e+16,-1.1399999999999998e+17,gcmt,1554_gcmtb,outer_rise
pde20130413091904880_10,2013-04-13T09:19:07,-76.33,-45.89,17.1,5.4,mwc,79.0,67.0,-167.0,344.0,78.0,-23.0,7.0,33.0,64.0,138.0,25.0,300.0,3000000000000000.0,6.6e+16,-6.8e+16,-3.2e+16,-8.2e+16,-1.27e+17,us,1554_us,outer_rise
602926694,2013-05-03T09:18:18,-72.473,-28.114,15.0,5.16,mw,204.0,47.0,-73.0,359.0,45.0,-108.0,44.32959255759455,102.06782392512082,45.4819464208265,275.5022903771848,3.287502541583823,8.851149581763366,-6.69,0.25,6.44,1.59,-0.09,1.32,gem,1556_gem,outer_rise
201305211251A,2013-05-21T12:51:00,-77.04,-45.7,12.0,5.2,mw,113.0,32.0,-118.0,326.0,62.0,-73.0,16.0,43.0,,,69.0,268.0,,,,,,,gmt,1560_gmt,outer_rise
602990057,2013-05-21T12:51:53,-76.664,-45.561,15.0,5.23,mw,113.0,32.0,-118.0,326.0,62.0,-73.0,44.01123254341566,43.16056788326512,24.134163698125747,158.8081446677329,36.27572195293352,268.0055562679229,-0.56,0.35,0.21,0.25,-0.37,-0.61,gem,1560_gem,outer_rise
C201305211251A,2013-05-21T12:51:53,-77.04,-45.7,12.0,5.0,mw,113.0,32.0,-118.0,326.0,62.0,-73.0,15.0,43.0,15.0,137.0,68.0,269.0,-5.649999999999999e+16,3.46e+16,2.19e+16,2.48e+16,-3.71e+16,-6.14e+16,gcmt,1560_gcmtb,outer_rise
C201305211251A,2013-05-21T12:51:53,-77.04,-45.7,12.0,5.0,mw,113.0,32.0,-118.0,326.0,62.0,-73.0,15.0,43.0,15.0,137.0,68.0,269.0,-5.649999999999999e+16,3.46e+16,2.19e+16,2.48e+16,-3.71e+16,-6.14e+16,gcmt,1560_gcmt,outer_rise
201310211817A,2013-10-21T18:17:00,-75.48,-38.04,13.0,5.0,mw,201.0,38.0,-61.0,346.0,57.0,-111.0,10.0,91.0,,,70.0,210.0,,,,,,,gmt,1584_gmt,outer_rise
C201310211817A,2013-10-21T18:17:21,-75.48,-38.04,13.3,5.0,mw,201.0,38.0,-61.0,346.0,57.0,-111.0,10.0,91.0,17.0,358.0,70.0,209.0,-3.41e+16,-1770000000000000.0,3.59e+16,1.19e+16,-1.28e+16,2590000000000000.0,gcmt,1584_gcmtb,outer_rise
C201310211817A,2013-10-21T18:17:21,-75.48,-38.04,13.3,5.0,mw,201.0,38.0,-61.0,346.0,57.0,-111.0,10.0,91.0,17.0,358.0,70.0,209.0,-3.41e+16,-1770000000000000.0,3.59e+16,1.19e+16,-1.28e+16,2590000000000000.0,gcmt,1584_gcmt,outer_rise
609074863,2013-10-21T18:17:21,-75.148,-37.992,13.3,5.0,mw,201.0,38.0,-61.0,346.0,57.0,-111.0,43.6188685634472,90.61804061154174,34.351091466906105,319.97981495436886,26.97140941328505,209.6263062198101,-3.41,-0.18,3.59,1.19,-1.28,0.26,gem,1584_gem,outer_rise
201401071206A,2014-01-07T12:06:00,-79.9,-44.7,24.0,5.1,mw,256.0,81.0,176.0,347.0,86.0,9.0,9.0,212.0,,,4.0,121.0,,,,,,,gmt,1601_gmt,outer_rise
C201401071206A,2014-01-07T12:06:10,-79.9,-44.7,24.4,5.0,mw,256.0,81.0,176.0,347.0,86.0,9.0,9.0,212.0,80.0,8.0,4.0,121.0,-1530000000000000.0,3.07e+16,-2.92e+16,-7340000000000000.0,9410000000000000.0,-5.76e+16,gcmt,1601_gcmtb,outer_rise
C201401071206A,2014-01-07T12:06:10,-79.9,-44.7,24.4,5.0,mw,256.0,81.0,176.0,347.0,86.0,9.0,9.0,212.0,80.0,8.0,4.0,121.0,-1530000000000000.0,3.07e+16,-2.92e+16,-7340000000000000.0,9410000000000000.0,-5.76e+16,gcmt,1601_gcmt,outer_rise
603937792,2014-01-07T12:06:12,-79.291,-44.506,24.4,5.15,mw,256.0,81.0,176.0,347.0,86.0,9.0,3.587684010275803,211.6032507652899,80.2348923758861,322.96839603415134,9.070163174061646,121.02975365704869,-0.15,3.07,-2.92,-0.73,0.94,-5.76,gem,1601_gem,outer_rise
201403021012A,2014-03-02T10:12:00,-76.95,-45.56,18.0,5.4,mw,170.0,33.0,-47.0,302.0,67.0,-114.0,18.0,50.0,,,61.0,176.0,,,,,,,gmt,1609_gmt,outer_rise
604085373,2014-03-02T10:12:23,-76.722,-45.74,18.0,5.34,mw,170.0,33.0,-47.0,302.0,67.0,-114.0,42.62783617157649,49.50433620994335,29.948293229703445,287.4778169499789,32.7174092770446,175.7543384835012,-1.0,0.22,0.77,0.95,-0.1,-0.32,gem,1609_gem,outer_rise
C201403021012A,2014-03-02T10:12:24,-76.95,-45.56,18.0,5.2,mw,170.0,33.0,-47.0,302.0,67.0,-114.0,18.0,50.0,22.0,312.0,61.0,177.0,-1e+17,2.24e+16,7.76e+16,9.52e+16,-1.01e+16,-3.17e+16,gcmt,1609_gcmt,outer_rise
C201403021012A,2014-03-02T10:12:24,-76.95,-45.56,18.0,5.2,mw,170.0,33.0,-47.0,302.0,67.0,-114.0,18.0,50.0,22.0,312.0,61.0,177.0,-1e+17,2.24e+16,7.76e+16,9.52e+16,-1.01e+16,-3.17e+16,gcmt,1609_gcmtb,outer_rise
201403021114A,2014-03-02T11:14:00,-76.89,-46.15,15.0,5.2,mw,6.0,49.0,-50.0,134.0,55.0,-127.0,3.0,249.0,,,61.0,345.0,,,,,,,gmt,1610_gmt,outer_rise
604085377,2014-03-02T11:14:40,-76.645,-45.792,15.3,5.18,mw,6.0,49.0,-50.0,134.0,55.0,-127.0,41.1547216883014,248.9214938125079,48.11944082934981,81.81218205367975,6.438450019295669,344.58196009096844,-5.8,0.04,5.76,-4.17,-0.84,-2.27,gem,1610_gem,outer_rise
C201403021114A,2014-03-02T11:14:40,-76.89,-46.15,15.3,5.3,mw,6.0,49.0,-50.0,134.0,55.0,-127.0,3.0,249.0,29.0,157.0,60.0,345.0,-5.8e+16,420000000000000.0,5.76e+16,-4.17e+16,-8380000000000000.0,-2.27e+16,gcmt,1610_gcmt,outer_rise
C201403021114A,2014-03-02T11:14:40,-76.89,-46.15,15.3,5.3,mw,6.0,49.0,-50.0,134.0,55.0,-127.0,3.0,249.0,29.0,157.0,60.0,345.0,-5.8e+16,420000000000000.0,5.76e+16,-4.17e+16,-8380000000000000.0,-2.27e+16,gcmt,1610_gcmtb,outer_rise
201403021618A,2014-03-02T16:18:00,-76.93,-45.78,21.0,5.0,mw,160.0,33.0,-86.0,336.0,57.0,-93.0,12.0,67.0,,,78.0,237.0,,,,,,,gmt,1611_gmt,outer_rise
604085391,2014-03-02T16:18:30,-76.576,-45.869,21.0,5.02,mw,160.0,33.0,-86.0,336.0,57.0,-93.0,44.97836555215363,67.10891526150778,5.294865736826998,331.7953199520662,44.53369162090616,236.5637994832857,-3.78,0.45,3.33,0.8,-1.55,-1.38,gem,1611_gem,outer_rise
C201403021618A,2014-03-02T16:18:32,-76.93,-45.78,21.0,5.1,mw,160.0,33.0,-86.0,336.0,57.0,-93.0,12.0,68.0,2.0,337.0,78.0,237.0,-3.78e+16,4540000000000000.0,3.33e+16,8030000000000000.0,-1.55e+16,-1.3799999999999998e+16,gcmt,1611_gcmt,outer_rise
C201403021618A,2014-03-02T16:18:32,-76.93,-45.78,21.0,5.1,mw,160.0,33.0,-86.0,336.0,57.0,-93.0,12.0,68.0,2.0,337.0,78.0,237.0,-3.78e+16,4540000000000000.0,3.33e+16,8030000000000000.0,-1.55e+16,-1.3799999999999998e+16,gcmt,1611_gcmtb,outer_rise
201403021703A,2014-03-02T17:03:00,-76.96,-45.81,12.0,5.4,mw,177.0,32.0,-64.0,328.0,61.0,-105.0,15.0,68.0,,,69.0,205.0,,,,,,,gmt,1612_gmt,outer_rise
b000mzjs,2014-03-02T17:03:43,-77.0,-45.94,12.0,5.4,mwc,343.0,53.0,-90.0,164.0,37.0,-90.0,8.0,73.0,0.0,343.0,82.0,253.0,-1.27e+17,1.6e+16,1.11e+17,1.06e+16,-3.47e+16,-3.08e+16,us,1612_us,outer_rise
C201403021703A,2014-03-02T17:03:43,-76.96,-45.81,12.0,5.4,mw,177.0,32.0,-64.0,328.0,61.0,-105.0,15.0,69.0,13.0,335.0,70.0,205.0,-1.18e+17,9800000000000000.0,1.09e+17,5.649999999999999e+16,-4.99e+16,-3.34e+16,gcmt,1612_gcmt,outer_rise
C201403021703A,2014-03-02T17:03:43,-76.96,-45.81,12.0,5.4,mw,177.0,32.0,-64.0,328.0,61.0,-105.0,15.0,69.0,13.0,335.0,70.0,205.0,-1.18e+17,9800000000000000.0,1.09e+17,5.649999999999999e+16,-4.99e+16,-3.34e+16,gcmt,1612_gcmtb,outer_rise
604085395,2014-03-02T17:03:43,-76.246,-45.796,15.0,5.36,mw,177.0,32.0,-64.0,328.0,61.0,-105.0,44.14473101177301,68.25998940936324,23.21123499537273,313.66398051520787,36.84559088158058,204.91997821289536,-1.18,0.1,1.09,0.56,-0.5,-0.33,gem,1612_gem,outer_rise
610571195,2014-07-14T11:24:37,-73.378,-17.833,15.0,5.22,mw,125.0,42.0,-95.0,312.0,48.0,-85.0,44.95105676507794,38.538482800180816,25.43402669387576,156.8816293063694,34.22900038785435,265.75902899541404,-0.84,0.51,0.33,0.03,-0.09,-0.39,gem,1698_gem,outer_rise
C201407141124A,2014-07-14T11:24:40,-73.6,-17.89,12.0,5.2,mw,125.0,42.0,-95.0,312.0,48.0,-85.0,3.0,39.0,4.0,129.0,86.0,272.0,-8.42e+16,5.09e+16,3.34e+16,2800000000000000.0,-9100000000000000.0,-3.94e+16,gcmt,1698_gcmt,outer_rise
b000sfgp,2014-09-24T06:34:39,-73.38,-34.39,11.5,5.0,mww,2.0,72.0,-92.0,190.0,18.0,-83.0,27.0,94.0,2.0,3.0,63.0,269.0,-2.176e+16,-390000000000000.0,2.215e+16,-770000000000000.0,-2.966e+16,2350000000000000.0,us,1709_us,outer_rise
C201409240634A,2014-09-24T06:34:39,-73.76,-34.36,20.5,5.0,mw,359.0,39.0,-99.0,190.0,52.0,-83.0,6.0,275.0,5.0,6.0,82.0,135.0,-3.28e+16,1870000000000000.0,3.09e+16,3940000000000000.0,6860000000000001.0,2190000000000000.0,gcmt,1709_gcmtb,outer_rise
C201409240634A,2014-09-24T06:34:39,-73.76,-34.36,20.5,5.0,mw,359.0,39.0,-99.0,190.0,52.0,-83.0,6.0,275.0,5.0,6.0,82.0,135.0,-3.28e+16,1870000000000000.0,3.09e+16,3940000000000000.0,6860000000000001.0,2190000000000000.0,gcmt,1709_gcmt,outer_rise
610572645,2014-09-24T06:34:39,-73.38,-34.39,11.5,5.0,mw,2.0,72.0,-92.0,190.0,18.0,-83.0,27.0,94.0,2.0,3.0,63.0,269.0,-2176000000.0,-39000000.0,2215000000.0,-77000000.0,-2966000000.0,235000000.0,neic,1709_neic,outer_rise
201503061039A,2015-03-06T10:39:00,-78.91,-44.52,14.0,5.0,mw,77.0,74.0,-172.0,345.0,82.0,-16.0,6.0,32.0,,,17.0,300.0,,,,,,,gmt,1740_gmt,outer_rise
606794601,2015-03-06T10:39:50,-78.462,-44.318,14.3,5.03,mw,77.0,74.0,-172.0,345.0,82.0,-16.0,16.223439821898058,31.730641428939293,72.65100299697914,190.38361957942303,5.982455751828305,299.98329860307274,-0.17,2.06,-1.89,-0.3,-1.36,-3.74,gem,1740_gem,outer_rise
C201503061039A,2015-03-06T10:39:50,-78.91,-44.52,14.3,5.1,mw,77.0,74.0,-172.0,345.0,82.0,-16.0,6.0,32.0,72.0,141.0,17.0,300.0,-1680000000000000.0,2.06e+16,-1.89e+16,-2990000000000000.0,-1.36e+16,-3.74e+16,gcmt,1740_gcmtb,outer_rise
C201503061039A,2015-03-06T10:39:50,-78.91,-44.52,14.3,5.1,mw,77.0,74.0,-172.0,345.0,82.0,-16.0,6.0,32.0,72.0,141.0,17.0,300.0,-1680000000000000.0,2.06e+16,-1.89e+16,-2990000000000000.0,-1.36e+16,-3.74e+16,gcmt,1740_gcmt,outer_rise
201507200947A,2015-07-20T09:47:00,-74.45,-35.81,17.0,5.1,mw,16.0,43.0,-97.0,205.0,47.0,-84.0,2.0,291.0,,,85.0,176.0,,,,,,,gmt,1766_gmt,outer_rise
607502549,2015-07-20T09:47:39,-74.382,-35.712,10.0,5.08,mw,16.0,43.0,-97.0,205.0,47.0,-84.0,44.90055841823797,290.9472504934268,36.36901097264137,68.15967870993529,22.79501642381356,176.18823146238344,-5.35,0.72,4.62,0.52,0.15,1.67,gem,1766_gem,outer_rise
20003gru,2015-09-05T18:15:20,-75.35,-37.93,11.5,4.9,mww,358.0,55.0,-100.0,195.0,37.0,-76.0,9.0,95.0,8.0,4.0,78.0,232.0,-2.409e+16,160000000000000.0,2.393e+16,3030000000000000.0,-8180000000000000.0,2630000000000000.0,us,1773_us,outer_rise
20003kfj,2015-09-17T03:55:08,-72.53,-30.97,35.5,6.5,mww,157.0,56.0,79.0,356.0,35.0,106.0,76.0,34.0,9.0,163.0,11.0,254.0,5.844e+18,2.56e+17,-6.1e+18,1.542e+18,-2.132e+18,1.719e+18,us,1782_us,outer_rise
608098144,2015-09-17T03:55:08,-72.53,-30.97,35.5,6.5,mw,157.0,56.0,79.0,356.0,35.0,106.0,76.0,34.0,9.0,163.0,11.0,254.0,584400000000.0,25600000000.0,-610000000000.0,154200000000.0,-213200000000.0,171900000000.0,neic,1782_neic,outer_rise
201509180818A,2015-09-18T08:18:00,-72.6,-32.32,12.0,5.5,mw,348.0,20.0,85.0,173.0,70.0,92.0,65.0,86.0,,,25.0,262.0,,,,,,,gmt,1797_gmt,outer_rise
C201509180818A,2015-09-18T08:18:22,-72.6,-32.32,12.0,5.6,mw,348.0,20.0,85.0,173.0,70.0,92.0,65.0,86.0,2.0,353.0,25.0,262.0,1.26e+17,-8000000000000000.0,-1.18e+17,1.49e+16,-1.45e+17,1.94e+16,gcmt,1797_gcmt,outer_rise
C201509180818A,2015-09-18T08:18:22,-72.6,-32.32,12.0,5.6,mw,348.0,20.0,85.0,173.0,70.0,92.0,65.0,86.0,2.0,353.0,25.0,262.0,1.26e+17,-8000000000000000.0,-1.18e+17,1.49e+16,-1.45e+17,1.94e+16,gcmt,1797_gcmtb,outer_rise
C201509190433A,2015-09-19T04:33:49,-72.96,-30.48,19.1,5.0,mw,355.0,38.0,-106.0,195.0,54.0,-78.0,8.0,277.0,10.0,8.0,77.0,149.0,-2.93e+16,4780000000000000.0,2.46e+16,7160000000000000.0,6780000000000000.0,1440000000000000.0,gcmt,1801_gcmtb,outer_rise
20150919043348,2015-09-19T04:33:49,-72.96,-30.48,19.1,4.9,mwc,355.0,38.0,-106.0,195.0,54.0,-78.0,8.0,277.0,10.0,8.0,77.0,149.0,-2.93e+16,4780000000000000.0,2.46e+16,7160000000000000.0,6780000000000000.0,1440000000000000.0,us,1801_us,outer_rise
C201509190433A,2015-09-19T04:33:49,-72.96,-30.48,19.1,5.0,mw,355.0,38.0,-106.0,195.0,54.0,-78.0,8.0,277.0,10.0,8.0,77.0,149.0,-2.93e+16,4780000000000000.0,2.46e+16,7160000000000000.0,6780000000000000.0,1440000000000000.0,gcmt,1801_gcmt,outer_rise
201510021633A,2015-10-02T16:33:00,-72.93,-31.08,20.0,5.0,mw,216.0,52.0,-50.0,343.0,53.0,-129.0,0.0,99.0,,,60.0,190.0,,,,,,,gmt,1826_gmt,outer_rise
10003jsk,2015-10-02T16:33:28,-72.84,-31.09,11.5,4.9,mww,357.0,60.0,-102.0,200.0,32.0,-70.0,14.0,96.0,10.0,3.0,72.0,237.0,-2.178e+16,-3660000000000000.0,2.544e+16,2710000000000000.0,-1.303e+16,3980000000000000.0,us,1826_us,outer_rise
607849909,2015-10-02T16:33:30,-72.667,-31.062,20.4,5.01,mw,216.0,52.0,-50.0,343.0,53.0,-129.0,40.76841785435117,98.96492479041194,49.21530839347402,280.9065346982237,0.960410977314899,189.7931123264688,-3.17,-0.54,3.71,2.15,-0.41,0.74,gem,1826_gem,outer_rise
201510060451A,2015-10-06T04:51:00,-72.52,-30.26,24.0,5.0,mw,342.0,34.0,75.0,181.0,57.0,100.0,76.0,119.0,,,12.0,263.0,,,,,,,gmt,1833_gmt,outer_rise
10003vgi,2015-11-07T07:04:40,-72.43,-29.47,11.5,6.2,mww,194.0,72.0,90.0,12.0,18.0,89.0,63.0,104.0,0.0,13.0,27.0,283.0,1.332e+18,-1.02e+17,-1.23e+18,-4.41e+17,-1.809e+18,-2.73e+17,us,1845_us,outer_rise
