id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,duplicate_id,class
b000mztz,1970-01-01T00:00:00,0.0,0.0,13.0,5.1,mwr,43.49,14.88,150.37,162.29,82.71,76.99,51.0,58.0,13.0,164.0,36.0,264.0,1.2539e+16,5371000000000000.0,-1.7911e+16,1.6032e+16,-4.532e+16,-5676000000000000.0,us,287_us,forearc
7000fdki,1970-01-01T00:00:00,0.0,0.0,8.0,4.9,mwr,194.39,80.58,83.65,48.59,11.35,123.68,54.0,97.0,6.0,195.0,35.0,290.0,9071000000000000.0,-378000000000000.0,-8693000000000000.0,-7155000000000000.0,-2.8757e+16,-6274000000000000.0,us,287_us,forearc
2000cptq,1970-01-01T00:00:00,0.0,0.0,12.0,4.9,mwr,198.13,65.88,73.91,53.34,28.73,121.75,65.0,80.0,15.0,205.0,19.0,300.0,1.7459e+16,-3289000000000000.0,-1.417e+16,-3707000000000000.0,-1.647e+16,-1.3089e+16,us,287_us~,forearc
b000k2du,1970-01-01T00:00:00,0.0,0.0,7.0,5.4,mwb,338.29,18.23,73.42,175.7,72.55,95.37,62.0,94.0,5.0,354.0,27.0,261.0,8.411e+16,1.113e+16,-9.524e+16,7200000000000000.0,-1.3025e+17,2.308e+16,us,287_us},forearc
b000jdpj,1970-01-01T00:00:00,0.0,0.0,111.0,4.9,mwr,337.19,42.72,1.7,245.94,88.85,132.71,32.0,190.0,43.0,65.0,30.0,302.0,2883000000000000.0,1.037e+16,-1.3253e+16,-1.6512e+16,-1.5621e+16,-1.6941e+16,us,287_us|,unclassified
20007zam,1970-01-01T00:00:00,0.0,0.0,34.0,5.2,mwr,176.22,53.45,98.44,342.24,37.38,78.81,79.0,121.0,7.0,351.0,8.0,260.0,7.5626e+16,1.5945e+16,-9.1571e+16,-2847000000000000.0,-2.5652e+16,2.0215e+16,us,287_us{,forearc
200081rv,1970-01-01T00:00:00,0.0,0.0,36.0,5.0,mwr,317.99,27.57,71.73,158.41,63.93,99.29,70.0,88.0,8.0,334.0,18.0,241.0,2.68e+16,-6263000000000000.0,-2.0537e+16,5790000000000000.0,-2.0629e+16,1.39e+16,us,287_usz,forearc
200082kn,1970-01-01T00:00:00,0.0,0.0,39.0,4.6,mwr,357.03,30.19,91.64,175.13,59.83,89.04,75.0,82.0,1.0,176.0,15.0,266.0,8613000000000000.0,977000000000000.0,-9590000000000000.0,507000000000000.0,-5170000000000000.0,741000000000000.0,us,287_usy,forearc
10007mrf,1970-01-01T00:00:00,0.0,0.0,21.0,4.9,mwr,186.74,70.5,85.89,18.89,19.91,101.45,64.0,90.0,4.0,188.0,25.0,280.0,1.6504e+16,3650000000000000.0,-2.0154e+16,-2461000000000000.0,-2.3012e+16,-5095000000000000.0,us,287_usx,forearc
10007pnw,1970-01-01T00:00:00,0.0,0.0,51.0,4.9,mwr,336.42,50.48,78.64,173.94,40.86,103.43,80.0,193.0,9.0,344.0,5.0,74.0,2.5191e+16,522000000000000.0,-2.5713e+16,-4712000000000000.0,3402000000000000.0,7550000000000000.0,us,287_usw,forearc
20008uxc,1970-01-01T00:00:00,0.0,0.0,87.0,5.0,mwr,250.97,28.14,-1.0,341.85,89.53,-118.14,38.0,97.0,28.0,342.0,39.0,226.0,909000000000000.0,-1.5641e+16,1.4733e+16,5517000000000000.0,-3.4021e+16,1.1512e+16,us,287_usv,unclassified
10008juc,1970-01-01T00:00:00,0.0,0.0,22.0,4.9,mwr,28.35,30.28,120.14,174.44,64.15,73.66,67.0,54.0,15.0,182.0,18.0,276.0,1.9158e+16,2587000000000000.0,-2.1745e+16,4127000000000000.0,-1.525e+16,-4695000000000000.0,us,287_usu,forearc
10008vpd,1970-01-01T00:00:00,0.0,0.0,4.0,5.1,mwr,96.97,48.91,-137.03,335.5,59.09,-50.0,6.0,38.0,33.0,132.0,56.0,300.0,-3.9425e+16,3.1136e+16,8289000000000000.0,-8418000000000000.0,-2.683e+16,-3.6448e+16,us,287_ust,forearc
20009pnk,1970-01-01T00:00:00,0.0,0.0,19.0,4.9,mwr,20.14,42.63,-121.58,240.01,54.76,-64.27,6.0,312.0,21.0,44.0,68.0,206.0,-2.3586e+16,9342000000000000.0,1.4244e+16,1.1533e+16,-3076000000000000.0,1.1896e+16,us,287_uss,forearc
100097jl,1970-01-01T00:00:00,0.0,0.0,21.0,4.9,mwr,19.05,23.04,114.56,172.64,69.15,79.97,64.0,66.0,9.0,176.0,24.0,270.0,1.5455e+16,844000000000000.0,-1.6299e+16,3655000000000000.0,-1.7079e+16,-1743000000000000.0,us,287_usr,forearc
2000bkrs,1970-01-01T00:00:00,0.0,0.0,51.0,4.9,mwr,160.03,52.94,72.22,8.06,40.55,112.02,74.0,16.0,14.0,171.0,6.0,263.0,2.4779e+16,2466000000000000.0,-2.7245e+16,6796000000000000.0,-5093000000000000.0,3230000000000000.0,us,287_usq,forearc
2000dutq,1970-01-01T00:00:00,0.0,0.0,26.0,4.9,mwr,181.39,77.22,79.9,40.25,16.24,127.73,57.0,78.0,10.0,184.0,32.0,280.0,1.1956e+16,1932000000000000.0,-1.3888e+16,-54000000000000.0,-2.7194e+16,-5765000000000000.0,us,287_usp,forearc
7000fbcx,1970-01-01T00:00:00,0.0,0.0,14.0,4.9,mwr,7.25,33.07,100.26,175.06,57.52,83.38,76.0,65.0,6.0,179.0,12.0,270.0,2.7205e+16,1780000000000000.0,-2.8985e+16,2821000000000000.0,-1.2839e+16,-523000000000000.0,us,287_uso,forearc
1000ghwz,1970-01-01T00:00:00,0.0,0.0,49.0,5.0,mwr,346.26,59.02,63.4,210.46,39.95,126.71,65.0,208.0,23.0,1.0,10.0,95.0,2.8874e+16,8055000000000000.0,-3.6929e+16,-1.0225e+16,1.3389e+16,-6071000000000000.0,us,287_usn,forearc
700039yk,1970-01-01T00:00:00,0.0,0.0,84.0,4.9,mwr,327.96,64.22,-155.28,226.64,67.88,-28.0,2.0,278.0,55.0,11.0,35.0,186.0,-9334000000000000.0,-1.8075e+16,2.7409e+16,1.31e+16,-267000000000000.0,5935000000000000.0,us,287_usm,unclassified
b000k2e3,1970-01-01T00:00:00,0.0,0.0,20.0,5.4,mwb,346.09,24.93,75.42,182.1,65.92,96.68,68.0,105.0,6.0,359.0,21.0,267.0,1.2574e+17,1.755e+16,-1.4329e+17,-1.032e+16,-1.1936e+17,1.452e+16,us,287_usl,forearc
70006t6h,1970-01-01T00:00:00,0.0,0.0,53.0,5.0,mwr,35.06,45.6,132.02,162.89,57.94,55.64,60.0,19.0,29.0,183.0,7.0,277.0,2.6898e+16,7855000000000000.0,-3.4752e+16,1.3862e+16,-9295000000000000.0,-6818000000000000.0,us,287_usk,forearc
70008fmr,1970-01-01T00:00:00,0.0,0.0,9.0,5.1,mwr,190.24,81.6,72.13,75.86,19.69,154.3,50.0,80.0,18.0,193.0,34.0,295.0,1.7252e+16,-7132000000000000.0,-1.0119e+16,-7447000000000000.0,-5.6822e+16,-2.093e+16,us,287_usj,forearc
70009awg,1970-01-01T00:00:00,0.0,0.0,78.0,4.9,mwr,45.57,68.44,-109.82,270.01,28.97,-49.37,21.0,150.0,18.0,53.0,61.0,285.0,-1.5224e+16,1.523e+16,-5000000000000.0,-9544000000000000.0,-1.3483e+16,7467000000000000.0,us,287_usi,unclassified
6000c8ev,1970-01-01T00:00:00,0.0,0.0,103.0,4.9,mwr,356.69,34.04,-122.06,213.78,61.68,-70.27,15.0,290.0,17.0,24.0,67.0,162.0,-2.0184e+16,-1385000000000000.0,2.1568e+16,1.0637e+16,9050000000000000.0,6964000000000000.0,us,287_ush,unclassified
7000cp39,1970-01-01T00:00:00,0.0,0.0,47.0,4.9,mwr,24.38,60.29,105.55,175.06,33.2,64.83,70.0,329.0,13.0,197.0,14.0,103.0,2.2817e+16,-1294000000000000.0,-2.1523e+16,9338000000000000.0,9978000000000000.0,-3089000000000000.0,us,287_usg,forearc
6000dgd0,1970-01-01T00:00:00,0.0,0.0,62.0,5.1,mwr,328.85,22.48,72.53,167.66,68.61,97.08,66.0,90.0,7.0,345.0,23.0,252.0,4.2545e+16,-1.0173e+16,-3.2372e+16,5511000000000000.0,-4.2562e+16,1.2045e+16,us,287_usf,forearc
6000diut,1970-01-01T00:00:00,0.0,0.0,46.0,4.9,mwr,357.66,66.28,103.27,147.28,26.99,62.43,66.0,291.0,12.0,172.0,20.0,78.0,2.3505e+16,-2665000000000000.0,-2.0841e+16,2754000000000000.0,2.0858e+16,7051000000000000.0,us,287_use,forearc
6000e2aa,1970-01-01T00:00:00,0.0,0.0,12.0,4.7,mwr,175.51,70.15,79.83,23.35,22.21,116.06,63.0,69.0,10.0,179.0,24.0,273.0,8010000000000000.0,2195000000000000.0,-1.0206e+16,1205000000000000.0,-1.064e+16,-1579000000000000.0,us,287_usd,forearc
6000e2vk,1970-01-01T00:00:00,0.0,0.0,18.0,4.8,mwr,327.64,24.14,62.41,177.43,68.75,101.73,64.0,107.0,11.0,353.0,23.0,258.0,1.4281e+16,-1423000000000000.0,-1.2858e+16,-1172000000000000.0,-1.5124e+16,4352000000000000.0,us,287_usc,forearc
7000efb4,1970-01-01T00:00:00,0.0,0.0,80.0,4.9,mwr,359.63,35.0,-88.18,177.4,55.02,-91.28,10.0,268.0,1.0,178.0,80.0,82.0,-2.7689e+16,-1660000000000000.0,2.9349e+16,-813000000000000.0,1.0378e+16,-822000000000000.0,us,287_usb,unclassified
718362,1976-02-28T16:27:11,-74.938,-39.979,15.0,5.92,mw,13.0,45.0,-85.0,187.0,45.0,-95.0,44.94549303233436,279.46670640184016,45.00000000000005,102.9999999999984,1.7674863946067771,11.23167201047363,-0.8,-0.23,1.03,-0.03,0.01,0.23,gem,1_gem,subduction_intraslab
C022876A,1976-02-28T16:27:13,-75.57,-40.3,15.0,5.5,mw,13.0,45.0,-85.0,187.0,45.0,-95.0,0.0,280.0,3.0,190.0,87.0,13.0,-8e+17,-2.3e+17,1.03e+18,-3e+16,1e+16,2.3e+17,gcmt,1_gcmt,outer_rise
714840,1976-05-30T03:08:53,-75.479,-41.493,15.0,6.09,mw,23.0,47.0,-79.0,187.0,44.0,-101.0,44.71812621806434,285.24335354643136,43.50121317153992,85.24675940341228,10.151791173494518,185.03043265676345,-1.66,0.08,1.59,-0.24,-0.03,0.43,gem,2_gem,outer_rise
C053076A,1976-05-30T03:08:55,-75.94,-42.06,15.0,5.9,mw,187.0,44.0,-101.0,23.0,47.0,-79.0,2.0,105.0,8.0,195.0,82.0,4.0,-1.66e+18,8e+16,1.59e+18,-2.4e+17,-3e+16,4.3e+17,gcmt,2_gcmt,outer_rise
706555,1976-11-30T00:41:00,-68.844,-20.489,90.0,7.54,mw,181.0,27.0,-73.0,342.0,64.0,-99.0,44.71542814037139,78.38196209949928,12.092711323618804,336.13471908461867,42.76772263538868,234.704630908517,-1.79,-0.35,2.14,0.55,-1.42,-0.44,gem,288_gem,subduction_intraslab
M113076A,1976-11-30T00:41:13,-68.51,-20.54,133.7,6.5,mw,181.0,27.0,-73.0,342.0,64.0,-99.0,18.0,78.0,8.0,346.0,70.0,234.0,-1.79e+20,-3.5e+19,2.14e+20,5.500000000000001e+19,-1.42e+20,-4.4e+19,gcmt,289_gcmt,subduction_intraslab
B011177A,1977-01-11T07:02:34,-71.44,-31.68,35.0,5.2,mwc,5.0,34.0,111.0,160.0,59.0,77.0,73.0,36.0,11.0,167.0,13.0,259.0,,,,,,,us,3_us,subduction_intraslab
703413,1977-01-11T07:02:35,-71.704,-31.775,27.0,5.23,mw,5.0,34.0,111.0,160.0,59.0,77.0,36.30714564942778,35.93548440848923,23.59102051402581,144.65126343914358,44.38327846631127,259.95401093532064,7.12,1.04,-8.16,2.18,-3.4,1.41,gem,3_gem,subduction_intraslab
B011177A,1977-01-11T07:02:43,-72.1,-31.92,42.2,5.4,mw,5.0,34.0,111.0,160.0,59.0,77.0,73.0,36.0,11.0,167.0,13.0,259.0,7.116e+16,1.044e+16,-8.16e+16,2.177e+16,-3.401e+16,1.407e+16,gcmt,3_gcmt,subduction_intraslab
703668,1977-01-17T21:27:22,-68.84,-25.026,110.0,6.85,mw,26.0,49.0,105.0,183.0,44.0,73.0,14.320366430720808,180.94258191513205,42.04816878094368,77.63138619124027,44.44128948885093,285.44049645786924,1.98,0.44,-2.42,0.33,0.13,-0.82,gem,290_gem,subduction_intraslab
C011777C,1977-01-17T21:27:36,-68.61,-24.89,134.4,6.1,mw,183.0,44.0,73.0,26.0,49.0,105.0,78.0,2.0,11.0,196.0,3.0,105.0,1.978e+19,4.43e+18,-2.422e+19,3.27e+18,1.33e+18,-8.21e+18,gcmt,290_gcmt,subduction_intraslab
703930,1977-01-25T00:50:49,-68.377,-33.597,15.8,5.32,mw,180.0,45.0,147.0,295.0,67.0,50.0,19.718680565313427,158.99682294590718,44.99999999999999,270.0,38.41972479212711,52.4809520919103,,,,,,,gem,291_gem,subduction_intraslab
702707,1977-02-22T14:10:07,-75.316,-45.565,10.0,5.45,mw,168.0,78.0,-14.0,261.0,76.0,-168.0,17.453515997773003,34.66646103734331,72.50072496006284,210.3899641353723,1.2256678185928105,304.28104071761544,-0.07,0.66,-0.58,0.3,0.53,-1.64,gem,4_gem,forearc
B022277A,1977-02-22T14:10:08,-75.29,-45.61,33.0,5.4,mwc,261.0,76.0,-168.0,168.0,78.0,-14.0,2.0,215.0,72.0,310.0,18.0,124.0,,,,,,,us,4_us,forearc
B022277A,1977-02-22T14:10:12,-76.35,-45.97,10.0,5.4,mw,261.0,76.0,-168.0,168.0,78.0,-14.0,2.0,215.0,72.0,310.0,18.0,124.0,-7300000000000000.0,6.61e+16,-5.88e+16,3.02e+16,5.34e+16,-1.642e+17,gcmt,4_gcmt,outer_rise
699876,1977-04-15T23:35:36,-68.833,-23.15,96.1,5.38,mw,18.0,74.0,-41.0,121.0,51.0,-159.0,33.506012898099634,254.5428356646929,50.69077284160863,38.50072999945729,18.10759618554664,152.04022884398762,-0.63,-0.66,1.29,-0.27,-0.69,-0.74,gem,292_gem,subduction_intraslab
B041577A,1977-04-15T23:35:40,-69.27,-23.01,129.7,5.4,mw,121.0,51.0,-159.0,18.0,74.0,-41.0,14.0,74.0,46.0,180.0,40.0,332.0,-6.34e+16,-6.6e+16,1.294e+17,-2.7400000000000004e+16,-6.929999999999999e+16,-7.38e+16,gcmt,292_gcmt,subduction_intraslab
696843,1977-06-05T02:46:07,-70.132,-23.9,34.4,5.88,mw,94.0,20.0,-162.0,347.0,84.0,-71.0,42.46785647176886,60.37824309522955,19.38376019026027,169.16436006409378,41.20644140488341,277.1079153779866,-1.05,-0.03,1.08,2.2,-7.11,-3.31,gem,293_gem,subduction_intraslab
B060577A,1977-06-05T02:46:13,-69.71,-23.51,32.0,5.4,mw,94.0,20.0,-162.0,347.0,84.0,-71.0,36.0,60.0,19.0,165.0,48.0,277.0,-1.055e+17,-2500000000000000.0,1.08e+17,2.1960000000000003e+17,-7.114e+17,-3.312e+17,gcmt,293_gcmt,subduction_intraslab
697026,1977-06-08T13:25:18,-67.388,-22.276,166.5,5.65,mw,195.0,87.0,93.0,325.0,4.0,40.0,44.91262620617109,288.1653507113765,3.0123565867748563,195.15801674205548,44.92914318331224,102.14894678807872,0.39,-0.02,-0.36,-0.98,-3.5,0.13,gem,294_gem,subduction_intraslab
B060877A,1977-06-08T13:25:24,-67.12,-22.21,185.5,5.4,mw,325.0,4.0,40.0,195.0,87.0,93.0,48.0,109.0,3.0,15.0,42.0,282.0,3.91e+16,-2300000000000000.0,-3.67e+16,-9.81e+16,-3.499e+17,1.29e+16,gcmt,294_gcmt,subduction_intraslab
697434,1977-06-18T16:49:41,-68.354,-20.996,124.9,5.81,mw,101.0,35.0,-120.0,315.0,60.0,-71.0,43.70050278960608,32.29169841040476,29.56992792998508,155.12621167278382,31.893471983346537,265.8018087992368,-4.81,4.42,0.38,1.69,-2.57,-3.33,gem,295_gem,subduction_intraslab
B061877A,1977-06-18T16:49:45,-68.48,-20.95,135.9,5.4,mw,101.0,35.0,-120.0,315.0,60.0,-71.0,13.0,32.0,16.0,126.0,69.0,264.0,-4.806e+17,4.42e+17,3.86e+16,1.688e+17,-2.5710000000000003e+17,-3.329e+17,gcmt,295_gcmt,subduction_intraslab
697917,1977-06-30T02:46:04,-69.666,-19.529,102.4,5.7,mw,149.0,22.0,-108.0,348.0,69.0,-83.0,44.76882953209869,72.81775635846503,8.870714727077809,171.7239888973172,43.86841996788332,270.35242451994327,-2.34,-0.65,2.99,0.64,-3.13,-1.4,gem,296_gem,subduction_intraslab
B063077A,1977-06-30T02:46:07,-69.56,-19.64,122.2,5.4,mw,149.0,22.0,-108.0,348.0,69.0,-83.0,24.0,73.0,6.0,166.0,65.0,270.0,-2.343e+17,-6.48e+16,2.991e+17,6.41e+16,-3.132e+17,-1.395e+17,gcmt,296_gcmt,subduction_intraslab
695408,1977-07-02T05:09:06,-71.027,-25.788,29.1,5.63,mw,174.0,79.0,92.0,342.0,11.0,79.0,44.946258147471305,266.52650233853933,2.1172794909713306,174.4117484240088,44.97553654170957,82.29483112154242,1.25,-0.02,-1.22,0.33,-3.11,0.27,gem,297_gem,subduction_intraslab
B070277B,1977-07-02T05:09:11,-70.79,-25.87,15.0,5.0,mw,342.0,11.0,79.0,174.0,79.0,92.0,56.0,86.0,2.0,353.0,34.0,262.0,1.2450000000000002e+17,-1900000000000000.0,-1.226e+17,3.31e+16,-3.109e+17,2.68e+16,gcmt,297_gcmt,subduction_intraslab
694955,1977-08-23T03:12:55,-68.557,-21.492,120.7,5.39,mw,125.0,37.0,-94.0,309.0,53.0,-87.0,44.97422663897905,37.85550758382436,8.510307636452845,136.45348077924518,43.77060407856023,234.6950754096725,-1.33,0.9,0.42,0.32,-0.3,-0.87,gem,298_gem,subduction_intraslab
B082377A,1977-08-23T03:13:00,-68.23,-21.32,136.0,5.2,mw,125.0,37.0,-94.0,309.0,53.0,-87.0,8.0,37.0,2.0,128.0,81.0,232.0,-1.326e+17,8.97e+16,4.29e+16,3.16e+16,-2.98e+16,-8.72e+16,gcmt,298_gcmt,subduction_intraslab
693526,1977-09-20T16:23:14,-68.403,-23.409,109.3,5.62,mw,164.0,47.0,-44.0,288.0,59.0,-127.0,40.29541567307021,43.16667582916267,46.86124710320307,248.3590195136089,12.825983994078774,144.29739527574145,-2.32,1.12,1.2,1.5,0.55,-2.14,gem,299_gem,subduction_intraslab
B092077A,1977-09-20T16:23:22,-68.51,-23.57,123.8,5.3,mw,164.0,47.0,-44.0,288.0,59.0,-127.0,7.0,43.0,31.0,309.0,58.0,145.0,-2.322e+17,1.119e+17,1.203e+17,1.5e+17,5.500000000000001e+16,-2.139e+17,gcmt,299_gcmt,subduction_intraslab
B100577B,1977-10-05T04:34:09,-70.74,-28.25,52.0,5.5,mwc,16.0,36.0,113.0,168.0,57.0,74.0,73.0,38.0,13.0,177.0,11.0,270.0,,,,,,,us,300_us,subduction_intraslab
691406,1977-10-05T04:34:10,-70.968,-28.341,50.2,5.48,mw,16.0,36.0,113.0,168.0,57.0,74.0,32.472008109372446,37.88054558545576,28.37231123089133,147.9826389912513,44.19418134739383,269.65707085843025,1.7,0.28,-1.98,0.4,-0.74,-0.06,gem,300_gem,subduction_intraslab
B100577B,1977-10-05T04:34:18,-71.43,-28.34,52.7,5.4,mw,16.0,36.0,113.0,168.0,57.0,74.0,73.0,38.0,13.0,177.0,11.0,270.0,1.703e+17,2.7900000000000004e+16,-1.982e+17,3.97e+16,-7.41e+16,-5600000000000000.0,gcmt,300_gcmt,subduction_intraslab
Z112377A,1977-11-23T09:26:24,-67.77,-31.03,13.0,7.4,mwc,183.0,44.0,90.0,4.0,46.0,90.0,89.0,289.0,0.0,184.0,1.0,94.0,,,,,,,us,5_us,subduction_intraslab
690743,1977-11-23T09:26:26,-67.839,-31.119,15.0,7.45,mw,4.0,46.0,90.0,183.0,44.0,90.0,44.99999999999999,93.99999999999534,2.3404906762219657e-12,183.99999999999767,45.00000000000001,274.0,1.85,0.01,-1.86,0.01,0.07,-0.12,gem,5_gem,subduction_intraslab
Z112377A,1977-11-23T09:26:48,-67.69,-31.22,20.8,7.4,mw,183.0,44.0,90.0,4.0,46.0,90.0,89.0,289.0,0.0,184.0,1.0,94.0,1.855e+20,8e+17,-1.863e+20,1.3e+18,6.5e+18,-1.19e+19,gcmt,5_gcmt,subduction_intraslab
690849,1977-11-24T18:20:15,-67.773,-31.383,15.0,5.57,mw,8.0,56.0,89.0,190.0,34.0,91.0,44.91779784823356,94.30067072202657,2.2114635424564937,186.5074390288063,44.99688785103194,278.72031115474226,2.04,1.0,-3.04,0.15,1.08,-0.64,gem,6_gem,subduction_intraslab
B112477A,1977-11-24T18:20:16,-67.63,-31.3,33.0,5.6,mwc,190.0,34.0,91.0,8.0,56.0,89.0,79.0,275.0,1.0,9.0,11.0,99.0,,,,,,,us,6_us,subduction_intraslab
B112477A,1977-11-24T18:20:20,-68.05,-31.53,46.5,5.7,mw,190.0,34.0,91.0,8.0,56.0,89.0,79.0,275.0,1.0,9.0,11.0,99.0,2.04e+17,1.0049999999999998e+17,-3.046e+17,1.51e+16,1.08e+17,-6.4e+16,gcmt,6_gcmt,subduction_intraslab
691077,1977-11-28T04:19:34,-67.75,-31.701,20.0,5.58,mw,43.0,69.0,139.0,150.0,52.0,27.0,13.880671131954411,180.21630513931163,51.64514435036911,72.01906184531833,34.9094275209434,280.1466996493386,1.3,1.47,-2.77,1.33,0.55,-0.53,gem,7_gem,subduction_intraslab
B112877B,1977-11-28T04:19:35,-67.75,-31.68,36.0,5.6,mwc,150.0,52.0,27.0,43.0,69.0,139.0,43.0,0.0,45.0,200.0,10.0,100.0,,,,,,,us,7_us,subduction_intraslab
B112877B,1977-11-28T04:19:39,-68.21,-32.02,33.1,5.4,mw,150.0,52.0,27.0,43.0,69.0,139.0,43.0,0.0,45.0,200.0,10.0,100.0,1.298e+17,1.472e+17,-2.77e+17,1.333e+17,5.460000000000001e+16,-5.27e+16,gcmt,7_gcmt,subduction_intraslab
B112877C,1977-11-28T06:31:29,-67.43,-31.35,16.0,6.1,mwc,182.0,21.0,106.0,345.0,70.0,84.0,64.0,246.0,6.0,347.0,25.0,80.0,,,,,,,us,8_us,subduction_intraslab
691088,1977-11-28T06:31:29,-67.362,-31.498,15.0,6.14,mw,182.0,21.0,106.0,345.0,70.0,84.0,44.21644745463169,244.91743979021305,7.412230026788829,342.1896754774277,44.82988731725938,79.6202154440245,1.17,0.22,-1.39,-0.42,1.49,0.21,gem,8_gem,subduction_intraslab
B112877C,1977-11-28T06:31:38,-67.64,-31.67,15.0,5.8,mw,182.0,21.0,106.0,345.0,70.0,84.0,64.0,246.0,6.0,347.0,25.0,80.0,1.174e+18,2.18e+17,-1.391e+18,-4.24e+17,1.488e+18,2.12e+17,gcmt,8_gcmt,subduction_intraslab
B120577B,1977-12-05T15:43:27,-67.7,-30.97,32.0,5.7,mwc,103.0,65.0,-5.0,195.0,86.0,-154.0,15.0,326.0,64.0,203.0,21.0,61.0,,,,,,,us,9_us,subduction_intraslab
688709,1977-12-05T15:43:28,-68.05,-31.098,17.5,5.74,mw,103.0,65.0,-5.0,195.0,86.0,-154.0,20.084875906812083,326.432983127141,64.80686367935363,185.4203391049133,14.5676810362607,61.88569294105412,0.25,2.0,-2.24,-0.23,2.33,3.9,gem,9_gem,subduction_intraslab
B120577B,1977-12-05T15:43:35,-68.22,-31.57,32.0,5.6,mw,103.0,65.0,-5.0,195.0,86.0,-154.0,15.0,326.0,64.0,203.0,21.0,61.0,2.46e+16,1.995e+17,-2.241e+17,-2.25e+16,2.3250000000000003e+17,3.903e+17,gcmt,9_gcmt,subduction_intraslab
B120677A,1977-12-06T17:05:06,-67.72,-31.17,19.0,5.9,mwc,181.0,37.0,82.0,11.0,54.0,96.0,80.0,306.0,5.0,187.0,8.0,97.0,,,,,,,us,10_us,subduction_intraslab
688753,1977-12-06T17:05:07,-68.046,-31.28,17.5,5.87,mw,11.0,54.0,96.0,181.0,37.0,82.0,41.20579168422245,125.97167044117124,15.100339088592094,22.30553251365319,44.89471428500115,276.7104463776212,6.12,2.79,-8.9,0.55,2.25,-1.37,gem,10_gem,subduction_intraslab
B120677A,1977-12-06T17:05:16,-68.11,-31.43,19.0,5.9,mw,181.0,37.0,82.0,11.0,54.0,96.0,80.0,306.0,5.0,187.0,8.0,97.0,6.121e+17,2.788e+17,-8.909000000000001e+17,5.540000000000001e+16,2.254e+17,-1.3700000000000002e+17,gcmt,10_gcmt,subduction_intraslab
B120777A,1977-12-07T00:32:36,-67.39,-28.57,124.0,5.5,mwc,148.0,42.0,-82.0,318.0,48.0,-97.0,3.0,53.0,5.0,322.0,84.0,171.0,,,,,,,us,301_us,subduction_intraslab
688770,1977-12-07T00:32:38,-67.391,-28.724,140.0,5.46,mw,148.0,42.0,-82.0,318.0,48.0,-97.0,44.87483001610005,52.34315972973707,32.473446373437824,283.0236533697507,27.549065603798464,173.63394418912037,-1.84,0.64,1.2,0.24,-0.05,-1.02,gem,301_gem,subduction_intraslab
B120777A,1977-12-07T00:32:41,-67.32,-28.58,143.9,5.4,mw,148.0,42.0,-82.0,318.0,48.0,-97.0,3.0,53.0,5.0,322.0,84.0,171.0,-1.84e+17,6.38e+16,1.201e+17,2.37e+16,-5400000000000000.0,-1.0169999999999998e+17,gcmt,301_gcmt,subduction_intraslab
688937,1977-12-10T07:11:53,-67.786,-31.251,10.0,5.46,mw,199.0,29.0,117.0,348.0,65.0,76.0,39.28333639089884,231.96957453165305,19.63467027639812,338.9375009253859,44.2094048856439,89.24471282431693,1.13,0.78,-1.9,-0.2,1.14,-0.01,gem,229_gem,subduction_intraslab
B121077B,1977-12-10T07:11:56,-67.64,-31.19,39.0,5.5,mwc,199.0,29.0,117.0,348.0,65.0,76.0,67.0,232.0,13.0,355.0,18.0,89.0,,,,,,,us,229_us,subduction_intraslab
B010278A,1978-01-02T08:27:40,-71.1,-38.14,126.0,5.5,mwc,93.0,53.0,-9.0,189.0,83.0,-142.0,20.0,315.0,52.0,198.0,31.0,58.0,,,,,,,us,11_us,subduction_intraslab
687168,1978-01-02T08:27:42,-71.106,-38.141,131.1,5.46,mw,93.0,53.0,-9.0,189.0,83.0,-142.0,28.62834789913933,315.1107038793362,52.92770706911868,178.85093600555433,21.45876655418173,57.50078233943361,-0.18,0.47,-0.28,-0.2,1.21,1.45,gem,11_gem,subduction_intraslab
B010278A,1978-01-02T08:27:43,-71.61,-37.96,144.0,5.5,mw,93.0,53.0,-9.0,189.0,83.0,-142.0,20.0,315.0,52.0,198.0,31.0,58.0,-1.84e+16,4.66e+16,-2.82e+16,-1.97e+16,1.21e+17,1.454e+17,gcmt,11_gcmt,subduction_intraslab
B011778A,1978-01-17T11:33:14,-67.87,-31.29,24.0,6.0,mwc,142.0,66.0,12.0,47.0,79.0,156.0,25.0,2.0,64.0,203.0,8.0,96.0,,,,,,,us,12_us,subduction_intraslab
687916,1978-01-17T11:33:15,-68.126,-31.329,19.5,5.96,mw,47.0,79.0,156.0,142.0,66.0,12.0,9.212729298752722,182.30032961712783,65.14238640509123,71.80738002861688,22.87256253731264,276.22364957893694,0.97,8.94,-9.91,4.83,1.09,-1.4,gem,12_gem,subduction_intraslab
B011778A,1978-01-17T11:33:21,-68.08,-31.53,23.0,5.7,mw,142.0,66.0,12.0,47.0,79.0,156.0,25.0,2.0,64.0,203.0,8.0,96.0,9.75e+16,8.938e+17,-9.913e+17,4.83e+17,1.0940000000000002e+17,-1.401e+17,gcmt,12_gcmt,subduction_intraslab
