id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,duplicate_id,class
7000d18q,2021-01-19T02:46:31,-68.8703,-31.8174,23.5,6.4,mww,226.96,57.09,174.66,319.87,85.52,33.02,26.0,189.0,57.0,327.0,19.0,89.0,5.964e+17,4.5685e+18,-5.1649e+18,-2.2109e+18,2.2255e+18,-5.427e+17,us,2260_us,crustal_intraarc_shallow
202102111401A,2021-02-11T14:01:00,-71.96,-39.87,21.0,5.0,mw,78.0,82.0,-7.0,169.0,83.0,-172.0,1.0,303.0,,,11.0,34.0,,,,,,,gmt,2264_gmt,crustal_intraarc_shallow
202411081137A,2024-11-08T11:37:00,-75.63,-46.72,12.0,6.3,mw,10.0,28.0,87.0,193.0,62.0,92.0,73.0,107.0,,,17.0,282.0,,,,,,,gmt,2384_gmt,crustal_intraarc_shallow
C202411081137A,2024-11-08T11:38:07,-75.63,-46.72,12.0,6.3,mw,10.0,28.0,87.0,193.0,62.0,92.0,73.0,107.0,1.0,13.0,17.0,282.0,3.09e+18,5.9e+16,-3.15e+18,-5.28e+17,-2.04e+18,-6.94e+17,gcmt,2384_gcmt,crustal_intraarc_shallow
6000qx3m,2025-07-31T21:34:30,-70.3976,-34.028,2.0,4.2,mwr,299.19,61.69,110.12,81.5,34.25,57.44,67.0,248.0,18.0,109.0,14.0,15.0,2378300000000000.0,-2312100000000000.0,-66200000000000.0,-1006900000000000.0,1281900000000000.0,339000000000000.0,us,2400_us,crustal_intraarc_shallow
011480E,,-69.42,-33.27,15.0,5.6,mw,141.0,69.0,5.0,49.0,85.0,159.0,18.0,3.0,,,11.0,97.0,,,,,,,gmt,21_gmt,crustal_intraarc_shallow
012685A,,-68.75,-33.11,28.0,5.9,mw,158.0,38.0,65.0,9.0,56.0,108.0,72.0,325.0,,,9.0,86.0,,,,,,,gmt,51_gmt,crustal_intraarc_shallow
022489C,,-71.83,-39.26,15.0,5.2,mw,110.0,62.0,23.0,9.0,70.0,150.0,35.0,327.0,,,5.0,61.0,,,,,,,gmt,104_gmt,crustal_intraarc_shallow
030599B,,-70.25,-34.75,15.0,5.9,mw,170.0,12.0,69.0,12.0,79.0,94.0,56.0,287.0,,,34.0,98.0,,,,,,,gmt,179_gmt,crustal_intraarc_shallow
032799B,,-71.85,-40.32,15.0,5.4,mw,174.0,72.0,174.0,266.0,85.0,18.0,17.0,131.0,,,9.0,39.0,,,,,,,gmt,180_gmt,crustal_intraarc_shallow
082804C,,-70.36,-35.21,16.0,6.5,mw,21.0,61.0,-178.0,290.0,88.0,-29.0,19.0,339.0,,,21.0,242.0,,,,,,,gmt,223_gmt,crustal_intraarc_shallow
091204C,,-70.15,-34.31,12.0,5.3,mw,162.0,44.0,114.0,310.0,50.0,68.0,73.0,157.0,,,3.0,55.0,,,,,,,gmt,278_gmt,crustal_intraarc_shallow
091387C,,-70.0,-34.59,15.0,5.9,mw,27.0,58.0,176.0,119.0,87.0,32.0,25.0,348.0,,,19.0,249.0,,,,,,,gmt,98_gmt,crustal_intraarc_shallow
101201B,,-69.04,-33.16,15.0,5.3,mw,222.0,78.0,171.0,314.0,81.0,12.0,15.0,178.0,,,2.0,88.0,,,,,,,gmt,194_gmt,crustal_intraarc_shallow
