id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,class
7393947,2004-08-28T13:41:25,-70.525,-35.173,5.0,6.5,mw,27.0,88.0,177.0,117.0,87.0,2.0,3.0,342.0,87.0,177.0,1.0,72.0,1000000000.0,548000000000.0,-549000000000.0,34000000000.0,21000000000.0,391000000000.0,NEIC,crustal_intraarc_shallow
9140430,2006-12-31T14:55:02,-71.114,-37.94,20.6,5.6,mw,12.0,78.0,-175.0,281.0,86.0,-12.0,5.0,327.0,77.0,81.0,11.0,236.0,-1600000000.0,14500000000.0,-13000000000.0,6400000000.0,-3900000000.0,31700000000.0,NEIC,crustal_intraarc_shallow
11799078,2009-03-11T13:06:53,-69.189,-31.885,28.0,5.3,mw,188.0,50.0,127.0,318.0,52.0,54.0,62.0,164.0,27.0,341.0,0.0,72.0,8400000000.0,2800000000.0000005,-11200000000.000002,-2900000000.0,-500000000.0,4900000000.0,NEIC,crustal_intraarc_shallow
604029413,2012-06-07T04:05:04,-70.57,-36.074,8.0,6.0,mw,14.0,51.0,-164.0,274.0,77.0,-40.0,17.0,329.0,48.0,79.0,37.0,226.0,-28600000000.0,38400000000.0,-9900000000.0,53200000000.0,-13300000000.0,69000000000.0,NEIC,crustal_intraarc_shallow
604400792,2014-03-27T23:51:00,-68.98,-29.41,30.5,5.7,mw,177.0,83.0,143.0,272.0,54.0,9.0,30.0,128.0,53.0,348.0,19.0,230.0,3550000000.0,-3780000000.0,230000000.0,-7390000000.0,-26230000000.000004,33940000000.0,NEIC,crustal_intraarc_shallow
611831721,2017-02-03T00:52:31,-69.7345,-33.1005,19.5,5.4,mw,130.62,55.21,-22.41,233.86,71.75,-143.07,10.0,359.0,49.0,256.0,39.0,97.0,-6800000000.000001,17210000000.0,-10410000000.0,4470000000.0,6919999999.999999,-760000000.0,NEIC,crustal_intraarc_shallow
616738783,2019-10-28T03:55:06,-69.2265,-30.2734,30.5,5.0,mw,47.77,41.25,150.3,160.98,70.93,52.7,50.0,29.0,35.0,175.0,17.0,278.0,2286000000.0,1464000000.0,-3750000000.0,1732000000.0,-2462000000.0,-1385000000.0,NEIC,crustal_intraarc_shallow
619721854,2021-01-19T02:46:20,-68.7598,-31.8412,14.0,6.4,mw,224.72,72.69,169.0,318.03,79.51,17.62,19.83,182.27,69.58,347.87,4.68,90.58,120100000000.0,403000000000.0,-523100000000.0,-115199999999.99998,54200000000.00001,-18900000000.0,GFZ,crustal_intraarc_shallow
