id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,class
14344848,2010-02-27T17:24:30,-73.208,-36.354,19.0,6.1,mw,107.0,46.0,141.0,226.0,63.0,51.0,54.0,86.0,33.0,246.0,9.0,342.0,94000000000.0,-134000000000.0,39000000000.0,-21000000000.0,-74000000000.0,-45000000000.0,NEIC,forearc
17273456,2010-02-28T11:25:35,-71.617,-34.903,46.0,6.2,mw,32.0,29.0,122.0,176.0,65.0,73.0,65.0,57.0,15.0,183.0,18.0,278.0,219000000000.0,-32000000000.0,-187000000000.0,61000000000.0,-173000000000.0,-56000000000.00001,NEIC,forearc
14357818,2010-02-28T19:48:35,-73.68,-38.099,18.0,5.9,mw,189.0,75.0,97.0,345.0,16.0,67.0,59.0,108.0,6.0,7.0,29.0,273.0,35300000000.0,8500000000.0,-43800000000.0,-11700000000.0,-66400000000.0,1000000000.0,NEIC,forearc
14351167,2010-03-04T02:00:08,-71.6,-33.28,10.0,6.0,mw,191.0,72.0,96.0,353.0,19.0,73.0,62.0,109.0,5.0,8.0,26.0,276.0,,,,,,,NEIC,forearc
14554606,2010-03-05T11:47:30,-72.82,-36.73,10.0,6.6,mw,4.0,21.0,90.0,184.0,69.0,90.0,66.0,94.0,0.0,3.0,23.0,273.0,492000000000.0,7000000000.000001,-499000000000.0,-37000000000.0,-534000000000.0,-34000000000.0,NEIC,forearc
14554049,2010-03-11T14:40:06,-71.37,-34.15,10.0,6.8,mw,126.0,57.0,-107.0,337.0,37.0,-63.0,10.0,228.0,15.0,135.0,71.0,352.0,-2200000000000.0,840000000000.0,1350000000000.0,-1080000000000.0,170000000000.0,-1050000000000.0,NEIC,forearc
14621975,2010-03-12T16:50:01,-71.917,-34.233,7.0,5.8,mw,1.0,36.0,-114.0,210.0,58.0,-73.0,11.0,287.0,13.0,20.0,71.0,160.0,-61800000000.0,16200000000.0,45700000000.0,27700000000.0,14700000000.0,5100000000.0,NEIC,forearc
14406636,2010-03-14T20:04:54,-73.534,-38.526,13.0,5.6,mw,20.0,52.0,158.0,124.0,73.0,40.0,39.0,349.0,47.0,143.0,13.0,248.0,13100000000.0,12100000000.0,-25100000000.0,10800000000.0,-7200000000.0,15400000000.0,NEIC,forearc
14410557,2010-03-15T11:08:28,-73.158,-35.802,14.0,6.1,mw,2.0,26.0,86.0,187.0,64.0,92.0,70.0,101.0,1.0,6.0,19.0,275.0,133000000000.0,35000000000.0,-167000000000.0,-16000000000.0,-119000000000.0,-17000000000.0,NEIC,forearc
14409386,2010-03-16T02:22:21,-72.85,-36.52,25.0,6.6,mw,15.0,17.0,114.0,171.0,75.0,83.0,59.0,71.0,6.0,172.0,29.0,266.0,640000000000.0,-20000000000.0,-620000000000.0,210000000000.0,-1020000000000.0,-50000000000.0,NEIC,forearc
14512790,2010-03-29T07:35:06,-71.935,-34.881,34.1,5.4,mw,106.0,23.0,174.0,201.0,88.0,67.0,42.0,89.0,22.0,201.0,38.0,311.0,2300000000.0,-6700000000.0,4400000000.0,-3000000000.0,-14500000000.0,-3100000000.0,NEIC,forearc
14560389,2010-04-02T22:58:07,-72.878,-36.227,24.0,5.9,mw,172.0,70.0,100.0,325.0,23.0,65.0,64.0,98.0,9.0,348.0,23.0,254.0,55100000000.0,-11399999999.999998,-43600000000.0,1700000000.0000002,-60200000000.0,17500000000.0,NEIC,forearc
14579559,2010-04-16T22:41:33,-73.732,-37.46,6.0,5.7,mw,187.0,70.0,99.0,343.0,22.0,67.0,64.0,111.0,8.0,3.0,24.0,270.0,32300000000.0,200000000.0,-32500000000.0,-7300000000.0,-36000000000.0,3200000000.0,NEIC,forearc
14629284,2010-05-02T14:52:48,-71.82,-34.02,10.0,5.9,mw,183.0,71.0,-83.0,346.0,20.0,-105.0,25.0,268.0,5.0,1.0,63.0,102.0,-38100000000.0,-10700000000.0,48800000000.0,3900000000.0,54500000000.0,-4000000000.0,NEIC,forearc
14734798,2010-06-01T16:05:29,-73.505,-36.819,14.6,5.6,mw,7.0,5.0,82.0,195.0,85.0,91.0,49.0,105.0,0.0,15.0,40.0,284.0,8300000000.0,-6300000000.0,-2000000000.0,-8100000000.0,-29200000000.0,1700000000.0000002,NEIC,forearc
15075818,2010-08-05T06:01:47,-73.281,-37.443,18.0,5.8,mw,56.0,25.0,126.0,197.0,70.0,75.0,61.0,83.0,14.0,202.0,23.0,298.0,39700000000.0,-15800000000.0,-23900000000.0,-5400000000.0,-44600000000.0,-19700000000.0,NEIC,forearc
15173297,2010-09-09T07:28:02,-73.37,-37.01,18.0,6.2,mw,190.0,81.0,91.0,357.0,8.0,77.0,53.0,102.0,2.0,10.0,37.0,279.0,68000000000.0,6000000000.0,-74000000000.0,-44000000000.0,-241000000000.0,-7000000000.000001,NEIC,forearc
15793289,2010-10-23T05:58:27,-73.362,-37.743,15.0,5.5,mw,37.0,20.0,116.0,190.0,72.0,81.0,62.0,86.0,9.0,192.0,27.0,287.0,11600000000.0,2600000000.0,-14300000000.0,-3100000000.0,-18800000000.0,-7100000000.0,NEIC,forearc
601988664,2011-01-02T20:20:40,-73.67,-38.81,10.0,7.1,mw,4.0,16.0,88.0,186.0,74.0,91.0,61.0,96.0,1.0,5.0,29.0,275.0,2730000000000.0,90000000000.0,-2820000000000.0,-450000000000.0,-4450000000000.0,-240000000000.0,NEIC,forearc
16021297,2011-02-11T23:39:21,-73.198,-37.196,15.0,5.9,mw,18.0,24.0,99.0,188.0,67.0,86.0,68.0,90.0,4.0,190.0,22.0,281.0,69300000000.0,-7700000000.0,-61700000000.0,-5900000000.0,-63000000000.0,-13899999999.999998,NEIC,forearc
16021304,2011-02-12T01:17:01,-72.954,-37.027,16.0,6.1,mw,186.0,67.0,128.0,302.0,43.0,34.0,52.0,141.0,35.0,349.0,14.0,249.0,95000000000.0,32000000000.0,-127000000000.0,-31000000000.0,-86000000000.0,90000000000.0,NEIC,forearc
16022457,2011-02-13T08:51:34,-73.178,-36.565,20.7,5.8,mw,184.0,69.0,98.0,342.0,23.0,69.0,23.0,94.0,0.0,4.0,67.0,274.0,29200000000.0,13600000000.000002,-42900000000.0,-2900000000.0,-38700000000.0,4300000000.0,NEIC,forearc
16022458,2011-02-13T10:35:24,-73.13,-36.42,10.0,5.9,mw,207.0,78.0,102.0,342.0,17.0,46.0,55.0,132.0,12.0,25.0,32.0,288.0,52000000000.0,11000000000.0,-63000000000.0,-60000000000.0,-103000000000.0,-6000000000.0,NEIC,forearc
