id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,class
B031087A,1987-03-10T00:22:40,-72.15,-18.53,15.0,5.6,mw,176.0,39.0,-84.0,349.0,52.0,-94.0,7.0,82.0,3.0,351.0,83.0,234.0,-6.432e+17,1.594e+17,4.838e+17,6.850000000000001e+16,-1.234e+17,-4.19e+16,gcmt,outer_rise
B031087B,1987-03-10T02:18:11,-72.13,-18.22,15.0,5.6,mw,8.0,12.0,-79.0,177.0,78.0,-92.0,33.0,269.0,2.0,177.0,57.0,84.0,-1.191e+17,8300000000000000.0,1.1080000000000002e+17,-1.7199999999999998e+16,2.523e+17,5400000000000000.0,gcmt,outer_rise
B031287A,1987-03-12T06:07:18,-72.24,-18.45,15.0,5.1,mw,332.0,17.0,-87.0,149.0,73.0,-91.0,28.0,240.0,1.0,149.0,62.0,58.0,-2.888e+16,1.076e+16,1.812e+16,-1.936e+16,3.18e+16,-5590000000000001.0,gcmt,outer_rise
B030988B,1988-03-09T21:33:53,-74.91,-17.4,51.3,5.9,mw,122.0,36.0,-111.0,327.0,57.0,-76.0,11.0,47.0,12.0,139.0,74.0,275.0,-7.195e+17,3.54e+17,3.655e+17,1.387e+17,-3.309e+17,-5.7430000000000006e+17,gcmt,outer_rise
B031388A,1988-03-13T11:31:35,-73.07,-33.82,15.0,5.8,mw,38.0,28.0,138.0,166.0,72.0,68.0,58.0,47.0,20.0,173.0,24.0,273.0,3.808e+17,1.039e+17,-4.848e+17,1.965e+17,-4.954e+17,-1.2729999999999998e+17,gcmt,outer_rise
C041288F,1988-04-12T23:20:06,-72.83,-17.55,15.0,7.0,mw,322.0,11.0,87.0,145.0,79.0,91.0,56.0,56.0,1.0,325.0,34.0,235.0,1.819e+19,-6.19e+18,-1.199e+19,2.531e+19,-3.653e+19,9.31e+18,gcmt,outer_rise
B041388A,1988-04-13T00:39:42,-73.21,-17.66,41.5,6.4,mw,295.0,44.0,54.0,160.0,56.0,119.0,65.0,125.0,24.0,323.0,7.0,230.0,1.936e+18,-9.77e+17,-9.59e+17,-6.43e+17,-1.105e+18,7.89e+17,gcmt,outer_rise
B041388B,1988-04-13T06:22:32,-72.49,-17.51,15.0,5.1,mw,299.0,7.0,88.0,121.0,83.0,90.0,52.0,32.0,0.0,301.0,38.0,211.0,5.07e+16,-3.33e+16,-1.7399999999999998e+16,1.471e+17,-8.94e+16,1.4000000000000002e+16,gcmt,outer_rise
B041788A,1988-04-17T02:50:41,-72.95,-17.8,15.0,5.3,mw,314.0,26.0,66.0,160.0,66.0,101.0,67.0,90.0,10.0,335.0,21.0,242.0,1.67e+17,-2.56e+16,-1.414e+17,4.71e+16,-1.619e+17,1.1259999999999998e+17,gcmt,outer_rise
B021789D,1989-02-17T15:12:55,-72.68,-17.8,62.9,5.3,mw,302.0,33.0,48.0,170.0,66.0,114.0,61.0,116.0,21.0,340.0,18.0,243.0,3.673e+16,380000000000000.0,-3.711e+16,4750000000000000.0,-3.622e+16,3.529e+16,gcmt,outer_rise
B022189B,1989-02-21T22:08:55,-78.44,-44.96,15.0,5.3,mw,98.0,20.0,-80.0,268.0,71.0,-94.0,26.0,1.0,3.0,269.0,64.0,172.0,-1.3700000000000002e+17,1.607e+17,-2.36e+16,1.85e+17,9600000000000000.0,-7800000000000000.0,gcmt,outer_rise
B032989A,1989-03-29T04:06:10,-73.15,-18.28,53.8,5.4,mw,159.0,35.0,-95.0,345.0,56.0,-87.0,10.0,72.0,3.0,163.0,79.0,267.0,-1.171e+17,-1.4399999999999998e+16,1.315e+17,1.11e+16,-4.98e+16,-5.27e+16,gcmt,outer_rise
B041389A,1989-04-13T00:43:10,-75.07,-39.96,15.0,5.6,mw,204.0,34.0,-51.0,339.0,64.0,-113.0,16.0,86.0,21.0,350.0,63.0,211.0,-4.21e+17,-6.12e+16,4.822e+17,2.237e+17,-2.672e+17,2.3e+16,gcmt,outer_rise
B031793A,1993-03-17T04:35:58,-75.37,-38.67,15.0,5.8,mw,224.0,30.0,-37.0,348.0,72.0,-115.0,23.0,96.0,24.0,356.0,56.0,226.0,-1.572e+17,-6.33e+16,2.2040000000000003e+17,7.39e+16,-2.148e+17,7.56e+16,gcmt,outer_rise
B060193C,1993-06-01T15:53:51,-77.64,-46.0,15.0,5.4,mw,172.0,73.0,16.0,77.0,75.0,162.0,23.0,34.0,67.0,217.0,1.0,125.0,1.86e+16,2.8650000000000003e+17,-3.051e+17,3.536e+17,-2.281e+17,-7.769e+17,gcmt,outer_rise
B042894B,1994-04-28T16:44:57,-75.72,-39.95,15.0,5.7,mw,225.0,51.0,-44.0,346.0,57.0,-132.0,3.0,104.0,34.0,12.0,55.0,199.0,-1.66e+17,-6.7e+16,2.33e+17,9.17e+16,-4.85e+16,8.7e+16,gcmt,outer_rise
B100395J,1995-10-03T16:08:20,-72.65,-30.86,23.3,5.2,mw,9.0,41.0,104.0,171.0,51.0,79.0,80.0,28.0,9.0,178.0,5.0,269.0,3.541e+17,7.67e+16,-4.308e+17,4.62e+16,-6.879999999999999e+16,4300000000000000.0,gcmt,outer_rise
B021996E,1996-02-19T07:10:14,-76.02,-42.45,15.0,5.3,mw,201.0,27.0,-85.0,15.0,63.0,-93.0,18.0,107.0,2.0,16.0,72.0,279.0,-7.382e+17,-1.738e+17,9.12e+17,-1.619e+17,-6.145e+17,3.822e+17,gcmt,outer_rise
