id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,class
B061485A,1985-06-14T13:14:16,-74.92,-40.74,10.0,5.5,mw,223.0,48.0,-62.0,4.0,49.0,-117.0,1.0,113.0,20.0,23.0,70.0,206.0,-1.429e+17,4300000000000000.0,1.3859999999999998e+17,4.34e+16,-2.4e+16,7.18e+16,gcmt,subduction_interface
B081285A,1985-08-12T00:04:53,-73.94,-38.45,17.2,6.0,mw,16.0,15.0,111.0,174.0,76.0,84.0,59.0,76.0,5.0,175.0,31.0,268.0,1.11e+18,-5.4e+16,-1.056e+18,2.7800000000000003e+17,-1.977e+18,-1.05e+17,gcmt,subduction_interface
B110685B,1985-11-06T16:08:53,-74.3,-41.0,15.9,5.1,mw,221.0,49.0,-52.0,351.0,53.0,-125.0,3.0,105.0,27.0,14.0,63.0,200.0,-7.53e+16,-1.265e+16,8.795e+16,3.475e+16,-1.689e+16,3.114e+16,gcmt,subduction_interface
B072886B,1986-07-28T20:29:05,-72.47,-33.53,18.2,5.3,mw,4.0,22.0,100.0,174.0,68.0,86.0,66.0,77.0,4.0,176.0,23.0,267.0,2.797e+17,2.29e+16,-3.026e+17,3.99e+16,-3.052e+17,6200000000000000.0,gcmt,subduction_interface
B102486A,1986-10-24T02:42:55,-70.15,-25.41,50.0,5.4,mw,239.0,32.0,174.0,334.0,87.0,58.0,39.0,215.0,32.0,336.0,34.0,91.0,1.93e+16,9.24e+16,-1.117e+17,-8.79e+16,1.693e+17,-6.32e+16,gcmt,subduction_interface
B020387A,1987-02-03T16:42:46,-73.3,-37.69,28.4,5.7,mw,357.0,16.0,95.0,172.0,74.0,89.0,61.0,80.0,1.0,172.0,29.0,263.0,3.331e+17,4.16e+16,-3.748e+17,8.58e+16,-5.593e+17,4.64e+16,gcmt,subduction_interface
B030887A,1987-03-08T12:51:51,-71.09,-20.01,15.0,5.3,mw,52.0,22.0,142.0,178.0,77.0,73.0,55.0,67.0,17.0,182.0,30.0,282.0,3.435e+16,1.441e+16,-4.876e+16,2630000000000000.0,-8.029e+16,-2.719e+16,gcmt,subduction_interface
B052387B,1987-05-23T05:01:15,-71.13,-19.97,15.0,5.2,mw,331.0,30.0,56.0,189.0,66.0,107.0,65.0,129.0,16.0,1.0,19.0,266.0,4.608e+16,6810000000000000.0,-5.289e+16,-1.349e+16,-4.01e+16,1.004e+16,gcmt,subduction_interface
B061187A,1987-06-11T05:08:58,-71.43,-20.41,15.0,5.0,mw,15.0,34.0,126.0,154.0,63.0,69.0,65.0,26.0,19.0,164.0,16.0,259.0,4.139e+16,1810000000000000.0,-4.321e+16,2.29e+16,-2.129e+16,3470000000000000.0,gcmt,subduction_interface
B082487A,1987-08-24T06:09:49,-71.36,-20.41,15.0,5.1,mw,178.0,44.0,109.0,332.0,49.0,72.0,77.0,173.0,13.0,344.0,2.0,75.0,4.296e+16,-2100000000000000.0,-4.086e+16,-1.171e+16,50000000000000.0,1.098e+16,gcmt,subduction_interface
C011988B,1988-01-19T07:30:46,-70.55,-24.86,31.0,6.8,mw,353.0,17.0,87.0,177.0,73.0,91.0,62.0,88.0,1.0,357.0,28.0,266.0,1.88e+19,1.21e+18,-2.001e+19,1.49e+18,-2.923e+19,1.8e+18,gcmt,subduction_interface
B012088A,1988-01-20T15:01:38,-71.2,-24.73,15.0,5.2,mw,358.0,22.0,91.0,177.0,68.0,90.0,67.0,86.0,0.0,177.0,23.0,267.0,4.829e+17,8.28e+16,-5.657e+17,3.3e+16,-5.467e+17,3.23e+16,gcmt,subduction_interface
C022288C,1988-02-22T19:13:26,-69.57,-20.53,66.9,6.3,mw,178.0,16.0,-42.0,309.0,79.0,-102.0,33.0,49.0,12.0,311.0,54.0,203.0,-3.218e+18,1.33e+17,3.085e+18,6.559e+18,-4.789e+18,-2.04e+18,gcmt,subduction_interface
B033088B,1988-03-30T23:51:05,-71.17,-24.89,15.0,5.7,mw,337.0,12.0,90.0,157.0,78.0,90.0,57.0,67.0,0.0,337.0,33.0,247.0,7.96e+17,5.5e+16,-8.51e+17,8.02e+17,-1.898e+18,4.7e+17,gcmt,subduction_interface
B070488C,1988-07-04T13:54:21,-71.72,-18.35,27.0,5.4,mw,272.0,46.0,19.0,168.0,76.0,134.0,41.0,119.0,42.0,336.0,19.0,227.0,1.918e+17,-1.3620000000000002e+17,-5.560000000000001e+16,3.87e+16,-3.296e+17,3.933e+17,gcmt,subduction_interface
B081788C,1988-08-17T11:34:55,-71.18,-26.72,15.0,5.7,mw,49.0,11.0,156.0,163.0,85.0,80.0,49.0,62.0,10.0,164.0,40.0,262.0,3.28e+17,-2.5e+16,-3.03e+17,5.16e+17,-1.437e+18,-2.35e+17,gcmt,subduction_interface
B051989B,1989-05-19T11:51:01,-70.07,-24.86,50.4,5.4,mw,52.0,21.0,151.0,169.0,80.0,71.0,51.0,58.0,18.0,173.0,33.0,275.0,5.44e+16,3500000000000000.5,-5.8e+16,4.06e+16,-1.314e+17,-3.89e+16,gcmt,subduction_interface
B091489A,1989-09-14T04:42:40,-71.44,-26.9,15.0,5.0,mw,65.0,15.0,-35.0,190.0,81.0,-102.0,35.0,290.0,12.0,191.0,52.0,85.0,-5.779999999999999e+16,3599999999999999.5,5.42e+16,3.25e+16,2.058e+17,5.99e+16,gcmt,subduction_interface
B042190B,1990-04-21T18:54:56,-73.79,-37.28,19.9,5.7,mw,352.0,17.0,80.0,183.0,73.0,93.0,62.0,98.0,3.0,2.0,28.0,271.0,3.555e+17,2.45e+16,-3.8e+17,-3.99e+16,-5.435e+17,1.29e+16,gcmt,subduction_interface
