id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class,sub_depth
B080299A,1999-08-02T01:06:37,-70.15,-33.02,95.4,5.5,mwc,,,,,141.0,19.0,-151.0,23.0,81.0,-73.0,-5.91e+16,-5.560000000000001e+16,1.147e+17,-8.11e+16,-1.879e+17,-7600000000000000.0,anss,,slab_deep,90.0617218018
B080499C,1999-08-04T16:49:50,-68.08,-31.66,115.2,5.3,mwc,,,,,155.0,45.0,-139.0,33.0,62.0,-53.0,-8.74e+16,-2.45e+16,1.119e+17,-7.94e+16,-2.44e+16,5600000000000000.0,anss,,slab_deep,96.9017791748
B081299C,1999-08-12T07:27:13,-76.58,-45.62,33.0,5.5,mwc,,,,,6.0,40.0,-20.0,111.0,77.0,-128.0,-6.899999999999999e+16,-2.91e+16,9.81e+16,-1.546e+17,1.2e+16,-1.0229999999999998e+17,anss,,outer_rise,
pde19990822093539470_33,1999-08-22T09:35:39,-74.756,-40.509,18.0,6.4,mwc,,,,,120.0,35.0,-105.0,318.0,56.0,-80.0,-4.099e+18,-1.79e+17,4.279e+18,2.06e+17,-1.49e+17,1.601e+18,anss,gcmt:C082299A,intra_slab,10.6951560974
B091099E,1999-09-10T17:16:29,-71.22,-29.74,54.8,5.0,mwc,,,,,250.0,46.0,-168.0,151.0,81.0,-45.0,-8480000000000000.0,2.935e+16,-2.087e+16,-6430000000000000.0,3.141e+16,-1.873e+16,anss,,intra_slab,44.2438201904
pde19990929180131830_33,1999-09-29T18:01:31,-71.993,-30.738,10.0,6.0,mwb,,,,,180.0,45.0,90.0,0.0,45.0,90.0,3.346e+17,3.49e+16,-3.696e+17,1.17e+16,-1.935e+17,4.38e+16,anss,gcmt:B092999E,slab_interface,18.1657829285
B110399D,1999-11-03T13:59:21,-73.38,-38.03,33.0,5.3,mwc,,,,,28.0,7.0,132.0,166.0,85.0,85.0,2.7800000000000004e+16,-4000000000000000.0,-2.38e+16,3.14e+16,-1.199e+17,-7000000000000001.0,anss,,intra_slab,31.1133079529
B110399E,1999-11-03T15:19:20,-73.53,-38.08,33.0,5.2,mwc,,,,,96.0,55.0,179.0,187.0,89.0,35.0,-6570000000000000.0,-1.528e+16,2.185e+16,6929999999999999.0,-4.878e+16,-6.416e+16,anss,,intra_slab,27.7450561523
B110699A,1999-11-06T00:57:04,-71.58,-29.95,54.6,5.2,mwc,,,4.5,,4.0,25.0,34.0,242.0,76.0,111.0,3.262e+16,-5400000000000000.0,-2.722e+16,-6.303e+16,-3.283e+16,-4.026e+16,anss,,slab_interface,28.3023471832
B112099B,1999-11-20T21:52:52,-71.9,-30.76,39.8,5.2,mwc,,,3.8,,11.0,40.0,106.0,171.0,52.0,77.0,6.429e+16,3640000000000000.0,-6.793999999999999e+16,1.1259999999999998e+16,-1.434e+16,-1930000000000000.0,anss,,slab_interface,20.8994407654
B120499G,1999-12-04T17:06:51,-71.22,-28.5,34.3,5.6,mwc,,,,,219.0,43.0,131.0,349.0,59.0,59.0,1.929e+17,8.68e+16,-2.797e+17,-5.16e+16,9.09e+16,-8.37e+16,anss,,intra_slab,30.4220676422
B022100C,2000-02-21T14:36:22,-71.46,-29.81,33.0,5.1,mwc,,,,,196.0,31.0,114.0,349.0,62.0,76.0,4.711e+16,7060000000000000.0,-5.417e+16,-1.169e+16,3.041e+16,-1890000000000000.0,anss,,forearc,33.4401016235
B032600A,2000-03-26T03:32:36,-71.84,-32.68,36.8,5.2,mwc,,,5.0,,330.0,30.0,55.0,189.0,66.0,108.0,4.769e+16,6240000000000000.0,-5.393e+16,-1.457e+16,-4.198e+16,1.097e+16,anss,,slab_interface,25.6241493225
B043000B,2000-04-30T05:31:30,-66.33,-27.39,26.8,5.2,mw,0.08,0.08,4.1,,185.0,38.0,45.0,57.0,64.0,119.0,5.724e+16,-9060000000000000.0,-4.818e+16,5.293999999999999e+16,1020000000000000.0,-2.458e+16,gcmt,,backarc,
pde20000616075535390_120,2000-06-16T07:55:35,-70.088,-33.877,114.0,6.4,mwc,,,,,10.0,65.0,-105.0,222.0,29.0,-61.0,-3.805e+18,2.61e+17,3.544e+18,3.1e+16,-2.307e+18,1.862e+18,anss,gcmt:C061600B,slab_deep,99.4040145874
B070700B,2000-07-07T05:26:47,-66.22,-27.69,176.1,5.3,mw,0.06,0.05,2.3,,179.0,52.0,-43.0,299.0,58.0,-133.0,-7.17e+16,2190000000000000.0,6.952e+16,4.857e+16,1.678e+16,-6.443e+16,gcmt,,slab_deep,159.567306519
pde20001220112354100_11,2000-12-20T11:23:54,-74.662,-39.008,11.0,6.5,mwc,,,,,5.0,50.0,-90.0,185.0,40.0,-90.0,-4.402e+18,-1.415e+18,5.817e+18,3.74e+17,-8.18e+17,1.941e+18,anss,gcmt:B122000C,intra_slab,10.3814163208
B010701C,2001-01-07T10:18:20,-72.23,-33.44,10.0,5.9,mwc,,,,,353.0,23.0,85.0,178.0,67.0,92.0,6.175e+17,4.78e+16,-6.653e+17,8400000000000002.0,-6.367e+17,4.92e+16,anss,,slab_interface,17.0727005005
B022201B,2001-02-22T07:55:57,-71.63,-27.47,27.3,5.5,mw,0.15,0.18,10.9,,6.0,12.0,119.0,157.0,80.0,84.0,9.51e+16,-4700000000000000.0,-9.05e+16,9.83e+16,-2.165e+17,8699999999999998.0,gcmt,,intra_slab,11.5292949677
B022701B,2001-02-27T02:13:07,-71.84,-28.04,15.0,5.2,mw,0.06,0.09,0.0,,9.0,28.0,120.0,155.0,66.0,75.0,4.691e+16,2.076e+16,-6.767e+16,2.146e+16,-4.427e+16,1.818e+16,gcmt,,slab_interface,10.9434528351
pde20010303115813350_33,2001-03-03T11:58:13,-74.555,-38.766,8.0,5.9,mwc,,,,,0.0,60.0,-90.0,180.0,30.0,-90.0,-4.3840000000000006e+17,-2.72e+16,4.656e+17,1.2809999999999998e+17,-4.8230000000000006e+17,2.492e+17,anss,gcmt:B030301E,forearc,11.3933525085
pde20010315130242110_37,2001-03-15T13:02:42,-71.492,-32.321,37.0,6.0,mwb,,,,,355.0,50.0,105.0,152.0,42.0,73.0,7.484e+17,-9.79e+16,-6.505e+17,2.455e+17,3.467e+17,2.121e+17,anss,gcmt:C031501G,slab_interface,38.0437240601
B033101B,2001-03-31T06:54:15,-68.33,-29.4,104.0,5.4,mwc,,,,,332.0,43.0,-49.0,102.0,59.0,-122.0,-1.038e+17,8.23e+16,2.15e+16,-5.689999999999999e+16,-1.54e+16,-9.2e+16,anss,,slab_deep,89.0440063477
pde20010409090057170_11,2001-04-09T09:00:57,-73.109,-32.668,11.0,6.7,mwc,,,,,45.0,55.0,-55.0,174.0,48.0,-129.0,-1.061e+19,3e+18,7.61e+18,2.1e+17,-5e+17,7.12e+18,anss,gcmt:C040901A,outer_rise,
B042101F,2001-04-21T18:15:46,-67.52,-29.1,127.8,5.7,mwc,,,,,156.0,44.0,-32.0,270.0,68.0,-129.0,-2.234e+17,2.0750000000000003e+17,1.59e+16,2.4500000000000003e+17,1.176e+17,-2.431e+17,anss,,slab_deep,99.2351226807
B050601E,2001-05-06T05:59:47,-70.9,-32.45,52.2,5.2,mwc,,,,,313.0,32.0,42.0,185.0,69.0,115.0,4.154e+16,3490000000000000.0,-4.503999999999999e+16,-1.53e+16,-4.558e+16,2.266e+16,anss,,forearc,64.2796020508
B051501A,2001-05-15T23:53:23,-66.4,-28.15,180.8,5.6,mw,0.04,0.04,1.6,,181.0,54.0,-28.0,288.0,68.0,-141.0,-1.45e+17,-1300000000000000.0,1.462e+17,1.304e+17,1.83e+16,-2.282e+17,gcmt,,slab_deep,139.614089966
B061301C,2001-06-13T04:10:52,-66.9,-27.69,38.1,5.0,mw,0.12,0.13,8.8,,209.0,30.0,70.0,52.0,62.0,101.0,3.067e+16,-1.306e+16,-1.7609999999999998e+16,1.937e+16,1.2430000000000002e+16,-2.337e+16,gcmt,,backarc,
B072401E,2001-07-24T17:42:41,-71.58,-32.85,33.0,5.2,mwc,,,,,334.0,40.0,87.0,158.0,50.0,93.0,7.816e+16,-1.209e+16,-6.607e+16,3170000000000000.0,-1.419e+16,2.943e+16,anss,,slab_interface,34.4026031494
B101201B,2001-10-12T04:21:31,-69.74,-33.3,3.8,5.3,mwc,,,,,222.0,78.0,171.0,314.0,81.0,12.0,-7099999999999999.0,1.041e+17,-9.7e+16,-3.09e+16,2000000000000000.0,7700000000000000.0,anss,,crustal_intraarc_shallow,
B101701A,2001-10-17T02:34:41,-68.92,-28.49,117.3,5.4,mwc,,,,,310.0,34.0,-119.0,163.0,60.0,-72.0,-1.159e+17,3.33e+16,8.26e+16,3000000000000000.0,7.24e+16,-6.04e+16,anss,,slab_deep,87.4277420044
B102301I,2001-10-23T23:54:24,-75.89,-43.5,33.0,5.1,mwc,,,,,232.0,45.0,-27.0,342.0,71.0,-132.0,-2.942e+16,-2.393e+16,5.335e+16,1.7549999999999998e+16,-3.087e+16,2.281e+16,anss,,outer_rise,
B110301B,2001-11-03T01:43:21,-71.65,-36.25,86.2,5.1,mwc,,,,,274.0,33.0,25.0,163.0,77.0,120.0,2.268e+16,-2.239e+16,-290000000000000.0,-850000000000000.0,-4.581000000000001e+16,2.282e+16,anss,,slab_deep,79.4425582886
B110601A,2001-11-06T06:12:53,-71.15,-30.44,61.4,5.1,mwc,,,2.2,,352.0,37.0,88.0,174.0,53.0,91.0,4.889e+16,7950000000000000.0,-5.684e+16,370000000000000.0,-1.577e+16,7710000000000000.0,anss,,slab_interface,51.0209236145
B022102D,2002-02-21T08:57:46,-67.36,-31.69,120.6,5.4,mwc,,,,,131.0,33.0,-149.0,15.0,74.0,-61.0,-7.131e+16,-1.059e+16,8.19e+16,-6.245e+16,-9.371e+16,-4.49e+16,anss,,slab_deep,103.785392761
C030302A,2002-03-03T07:16:15,-76.12,-45.84,10.0,5.9,mwc,,,,,258.0,83.0,-176.0,168.0,86.0,-7.0,-1.1020000000000002e+17,3.625e+17,-2.522e+17,1.34e+16,9.12e+16,-7e+17,anss,,outer_rise,
pde20020401195932480_71,2002-04-01T19:59:32,-71.384,-29.67,71.0,6.4,mwc,,,,,20.0,80.0,-150.0,284.0,61.0,-12.0,-1.577e+18,2.195e+18,-6.18e+17,-6.3e+16,-3.657e+18,9.83e+17,anss,gcmt:C040102C,intra_slab,34.5878219604
C041802F,2002-04-18T16:08:42,-70.73,-27.44,53.0,6.6,mw,0.01,0.01,0.0,,253.0,56.0,168.0,350.0,80.0,35.0,3.424e+18,2.46e+18,-5.884e+18,6.34e+17,4.22e+18,-6.352e+18,gcmt,,intra_slab,37.1133956909
B042702B,2002-04-27T23:53:53,-67.39,-30.94,33.0,5.2,mwc,,,,,341.0,41.0,31.0,227.0,71.0,127.0,3.96e+16,3.009e+16,-6.969e+16,-2.952e+16,-3.421e+16,-3.793e+16,anss,,backarc,
pde20020523155215280_52,2002-05-23T15:52:15,-71.197,-30.749,44.0,6.0,mwb,,,,,175.0,55.0,90.0,355.0,35.0,90.0,8.037000000000001e+17,1.481e+17,-9.518e+17,1000000000000000.0,-3.216e+17,2.33e+16,anss,gcmt:B052302B,slab_interface,50.0510902405
B052402A,2002-05-24T00:23:15,-70.95,-31.97,60.2,5.5,mwc,,,3.5,,9.0,40.0,107.0,167.0,52.0,76.0,2.272e+17,9400000000000000.0,-2.3650000000000003e+17,4.83e+16,-4.6e+16,7700000000000000.0,anss,,slab_interface,63.3490066528
C052802A,2002-05-28T04:04:28,-66.81,-29.15,15.0,6.0,mw,0.02,0.02,0.0,,180.0,19.0,55.0,36.0,74.0,101.0,6.275e+17,-3.67e+16,-5.909e+17,6.475e+17,7.481e+17,-1.655e+17,gcmt,,backarc,
pde20020618135622830_54,2002-06-18T13:56:22,-71.124,-30.805,54.0,6.6,mwb,,,,,175.0,60.0,90.0,355.0,30.0,90.0,4.465e+18,7.8e+16,-4.543e+18,8.09e+17,-2.759e+18,8.68e+17,anss,gcmt:C061802C,slab_interface,55.2284393311
B062302A,2002-06-23T11:10:42,-71.17,-30.84,67.1,5.2,mwc,,,,,334.0,42.0,-113.0,184.0,52.0,-71.0,-7.84e+16,-900000000000000.0,7.93e+16,1.928e+16,1.763e+16,-1.657e+16,anss,,intra_slab,52.9534912109
B070202D,2002-07-02T20:21:00,-67.76,-31.15,27.0,5.5,mwc,,,,,156.0,40.0,15.0,54.0,81.0,129.0,5.26e+16,9.37e+16,-1.463e+17,1.561e+17,6.08e+16,-5.709999999999999e+16,anss,,backarc,
B071802D,2002-07-18T21:53:17,-79.75,-44.72,15.0,5.2,mw,0.0,0.0,0.0,,246.0,34.0,42.0,119.0,68.0,117.0,4.363000000000001e+16,-7.132e+16,2.769e+16,4.069e+16,-2.523e+16,1.028e+16,gcmt,,outer_rise,
pde20020924035722280_119,2002-09-24T03:57:22,-69.2,-31.519,116.0,6.3,mwc,,,,,35.0,45.0,-90.0,215.0,45.0,-90.0,-2.633e+18,5.68e+17,2.065e+18,3.91e+17,4.63e+17,1.278e+18,anss,gcmt:C092402B,slab_deep,99.7699279785
B093002B,2002-09-30T13:05:58,-70.83,-35.23,95.6,5.2,mwc,,,,,222.0,23.0,-73.0,23.0,68.0,-97.0,-7.017e+16,2.646e+16,4.372e+16,-2.087e+16,-6.472000000000001e+16,2.426e+16,anss,,slab_deep,95.4258041382
B100602E,2002-10-06T11:21:38,-71.21,-28.71,27.2,5.3,mwc,,,,,348.0,27.0,70.0,190.0,65.0,100.0,7.601e+16,1.2490000000000002e+16,-8.85e+16,-1.725e+16,-6.34e+16,-220000000000000.0,anss,,slab_interface,32.9891700745
B103102F,2002-10-31T20:36:54,-74.72,-40.1,33.0,5.1,mwc,,,,,244.0,43.0,-61.0,27.0,53.0,-114.0,-5.775e+16,3.036e+16,2.739e+16,9110000000000000.0,-2.358e+16,2.88e+16,anss,,intra_slab,11.0221347809
B110902G,2002-11-09T06:06:00,-75.64,-48.2,15.0,5.6,mw,0.09,0.07,0.0,,1.0,10.0,89.0,182.0,80.0,90.0,1.323e+17,-3.99e+16,-9.24e+16,-1.13e+16,-3.082e+17,-1300000000000000.0,gcmt,,unclassified,
B121202A,2002-12-12T04:03:16,-67.3,-31.8,126.0,5.3,mwc,,,,,245.0,33.0,8.0,148.0,86.0,123.0,1.482e+16,-5.94e+16,4.459e+16,1.236e+16,-8.694000000000002e+16,5960000000000000.0,anss,,slab_deep,106.857048035
B122602C,2002-12-26T22:20:20,-68.57,-31.23,112.4,5.2,mwc,,,,,347.0,37.0,-81.0,156.0,54.0,-97.0,-9.987e+16,3.4e+16,6.587e+16,-2.118e+16,1.982e+16,-1.017e+16,anss,,slab_deep,93.4679946899
B010703A,2003-01-07T00:54:51,-70.05,-33.76,110.8,5.7,mwc,,,,,199.0,28.0,-70.0,356.0,64.0,-100.0,-3.17e+17,-1.92e+16,3.37e+17,4.58e+16,-2.52e+17,4.55e+16,anss,,slab_deep,98.7746505737
B010903G,2003-01-09T09:49:12,-79.54,-44.66,15.0,5.9,mw,0.02,0.01,0.0,,169.0,84.0,-2.0,259.0,88.0,-174.0,-6.24e+16,3.64e+17,-3.01e+17,8.22e+16,3.55e+16,-7.95e+17,gcmt,,outer_rise,
B022803A,2003-02-28T01:40:22,-73.18,-35.33,33.8,5.3,mwc,,,,,26.0,18.0,115.0,180.0,74.0,82.0,6.66e+16,3400000000000000.0,-6.999999999999999e+16,4800000000000000.0,-1.1000000000000002e+17,-1.63e+16,anss,,intra_slab,16.644197464
B041403A,2003-04-14T14:42:31,-72.58,-35.34,33.0,5.2,mwc,,,,,18.0,44.0,158.0,124.0,75.0,48.0,3.22e+16,3.19e+16,-6.42e+16,6.36e+16,-1.3800000000000002e+16,3.27e+16,anss,,intra_slab,29.6406841278
B051803C,2003-05-18T21:10:21,-69.09,-31.4,114.1,5.4,mwc,,,,,43.0,41.0,-82.0,213.0,49.0,-97.0,-1.32e+17,4.6e+16,8.6e+16,3599999999999999.5,2.13e+16,8.31e+16,anss,,slab_deep,98.3395614624
B052703D,2003-05-27T08:29:45,-68.6,-31.36,118.0,5.5,mwc,,,,,223.0,37.0,-75.0,25.0,54.0,-101.0,-2.16e+17,6.52e+16,1.51e+17,-6800000000000000.0,-7.59e+16,1.04e+17,anss,,slab_deep,94.2947158813
B060203A,2003-06-02T02:52:11,-71.97,-32.95,33.0,5.5,mwc,,,,,9.0,25.0,92.0,187.0,65.0,89.0,1.69e+17,9700000000000000.0,-1.79e+17,-1.57e+16,-1.47e+17,-2.65e+16,anss,,intra_slab,22.9770584106
B061903D,2003-06-19T23:04:59,-71.54,-30.69,51.4,5.6,mwc,,,4.9,,2.0,26.0,98.0,173.0,64.0,86.0,,,,,,,anss,,slab_interface,33.4010848999
B062003C,2003-06-20T04:23:28,-75.94,-45.57,33.0,5.3,mwc,,,,,172.0,36.0,-70.0,327.0,56.0,-104.0,-1.07e+17,1.22e+16,9.51e+16,3.83e+16,-2.68e+16,-3.56e+16,anss,,intra_slab,9.86879253387
pde20030620133041640_33,2003-06-20T13:30:41,-71.637,-30.608,32.0,6.8,mwc,,,,,180.0,60.0,90.0,360.0,30.0,90.0,1.42e+19,2.2e+17,-1.44e+19,7.4e+17,-1.01e+19,2.5e+17,anss,gcmt:C062003G,slab_interface,29.0017337799
B072603I,2003-07-26T14:10:16,-70.94,-28.2,36.0,5.5,mwc,,,,,26.0,26.0,110.0,184.0,66.0,81.0,1.7e+17,-4.2e+16,-1.28e+17,1.17e+16,-1.3600000000000002e+17,-3.3e+16,anss,,slab_interface,36.4905090332
B092803G,2003-09-28T17:40:43,-70.68,-35.2,105.8,5.0,mwc,,,3.5,,245.0,17.0,-66.0,39.0,74.0,-97.0,-3.04e+16,1.97e+16,1.07e+16,-2.21e+16,-3.34e+16,2970000000000000.0,anss,,slab_deep,101.080429077
B100403F,2003-10-04T18:15:55,-71.3,-28.88,29.2,5.2,mwc,,,,,331.0,48.0,40.0,211.0,62.0,130.0,5.570000000000001e+16,2.7800000000000004e+16,-8.36e+16,-4.38e+16,-1.7199999999999998e+16,-1600000000000000.0,anss,,forearc,31.6093254089
20031101031912,2003-11-01T03:19:11,-68.18,-35.48,49.7,5.1,mwc,,,,,250.0,65.0,-164.0,153.0,75.0,-26.0,-1.36e+16,4.07e+16,-2.71e+16,280000000000000.0,2.09e+16,-3.13e+16,anss,gcmt:B110103B,backarc,
B111203C,2003-11-12T01:54:24,-74.87,-40.02,29.6,5.5,mwc,,,,,216.0,33.0,-83.0,27.0,57.0,-95.0,-2.26e+17,5.789999999999999e+16,1.68e+17,-3.6e+16,-9.52e+16,1.05e+17,anss,,intra_slab,9.19699478149
B112603H,2003-11-26T10:57:52,-71.05,-29.82,63.1,5.1,mwc,,,,,162.0,19.0,-91.0,344.0,71.0,-90.0,-3.67e+16,-1900000000000000.0,3.86e+16,1.4e+16,-4.82e+16,-1.36e+16,anss,,intra_slab,51.6590194702
B121003F,2003-12-10T12:25:54,-71.86,-27.69,20.0,5.6,mw,0.03,0.02,0.0,,312.0,41.0,-3.0,44.0,88.0,-131.0,-1.51e+16,2.39e+17,-2.2400000000000003e+17,-1.68e+17,-2.12e+17,5300000000000000.0,gcmt,,intra_slab,9.67351531982
C011004D,2004-01-10T07:25:44,-71.66,-30.88,55.1,5.6,mwc,,,,,70.0,48.0,-144.0,314.0,64.0,-48.0,-2.03e+17,2.88e+17,-8.5e+16,1.7399999999999998e+16,-2.57e+17,-6.39e+16,anss,,intra_slab,29.8746948242
C011904A,2004-01-19T05:47:24,-71.72,-31.73,31.1,5.3,mwc,,,,,358.0,25.0,95.0,172.0,65.0,88.0,8.86e+16,1.56e+16,-1.04e+17,1.27e+16,-8e+16,1.19e+16,anss,,slab_interface,29.7088356018
C031704I,2004-03-17T16:49:49,-66.75,-31.99,49.5,5.0,mw,0.03,0.02,2.0,,172.0,39.0,79.0,5.0,52.0,99.0,4.16e+16,8290000000000000.0,-4.99e+16,4080000000000000.0,1.04e+16,1220000000000000.0,gcmt,,backarc,
C040304E,2004-04-03T09:57:13,-71.99,-29.99,34.5,5.5,mwc,,,,,320.0,33.0,50.0,185.0,65.0,113.0,1.47e+17,3.18e+16,-1.79e+17,-3.48e+16,-1.3e+17,6.66e+16,anss,,intra_slab,16.5035572052
C041504G,2004-04-15T21:39:19,-67.43,-30.14,29.0,5.3,mwc,,,,,185.0,43.0,114.0,334.0,51.0,69.0,1.2e+17,-100000000000000.0,-1.2e+17,-3.92e+16,9500000000000000.0,2.23e+16,anss,,backarc,
C043004A,2004-04-30T10:03:45,-70.52,-33.55,93.8,5.0,mwc,,,,,157.0,35.0,-133.0,26.0,65.0,-64.0,-2.92e+16,-1.07e+16,3.99e+16,-1.6200000000000002e+16,-1.99e+16,2160000000000000.0,anss,,slab_deep,81.9059448242
pde20040503043650040_21,2004-05-03T04:36:50,-73.406,-37.695,21.0,6.6,mwb,,,,,150.0,85.0,90.0,330.0,5.0,90.0,4.85e+18,4e+16,-4.89e+18,4.66e+18,-7.86e+18,1.34e+18,anss,gcmt:C050304A,slab_interface,29.3839378357
C060104D,2004-06-01T17:04:54,-68.03,-32.07,38.0,5.0,mwc,,,,,347.0,39.0,112.0,140.0,54.0,73.0,3.44e+16,1270000000000000.0,-3.57e+16,1.03e+16,-7830000000000000.0,2.7e+16,anss,,backarc,
pde20040615111631500_37,2004-06-15T11:16:31,-73.155,-38.854,38.0,6.1,mwb,,,,,280.0,65.0,60.0,154.0,38.0,137.0,4.56e+17,-1.93e+17,-2.63e+17,-4.63e+17,-1.58e+17,6.86e+17,anss,gcmt:C061504B,forearc,45.066280365
C082704A,2004-08-27T00:43:56,-71.25,-27.63,35.0,5.8,mw,0.01,0.01,0.0,,135.0,8.0,37.0,8.0,85.0,96.0,1.07e+17,2.56e+16,-1.33e+17,1.02e+17,6.73e+17,5.490000000000001e+16,gcmt,,intra_slab,20.7364749908
pde20040828134125600_5,2004-08-28T13:41:25,-70.525,-35.173,20.0,6.5,mwb,,,,,0.0,45.0,90.0,180.0,45.0,90.0,-2e+17,4.190000000000001e+18,-3.99e+18,3.18e+18,-1.36e+18,4.78e+18,anss,gcmt:C082804C,crustal_intraarc_shallow,
C083004F,2004-08-30T16:08:18,-72.1,-50.65,12.0,5.1,mw,0.03,0.03,0.0,,355.0,35.0,73.0,196.0,57.0,102.0,4.56e+16,3210000000000000.0,-4.88e+16,-1.04e+16,-1.78e+16,-5270000000000000.0,gcmt,,backarc,
C090704F,2004-09-07T10:57:39,-72.42,-33.97,36.3,5.2,mwc,,,,,10.0,16.0,105.0,174.0,74.0,86.0,4.33e+16,240000000000000.0,-4.36e+16,9260000000000000.0,-6.91e+16,-1409999999999999.8,anss,,intra_slab,17.0856342316
C090704G,2004-09-07T11:53:11,-65.79,-28.91,20.0,6.1,mw,0.02,0.01,0.0,,216.0,37.0,80.0,48.0,54.0,97.0,1.49e+18,-6.55e+17,-8.39e+17,4.51e+17,2.7000000000000003e+17,-9.42e+17,gcmt,,backarc,
C090704I,2004-09-07T12:33:56,-72.19,-34.01,16.5,5.7,mwc,,,,,6.0,10.0,102.0,174.0,80.0,88.0,1.3500000000000002e+17,1.35e+16,-1.48e+17,4.28e+16,-3.76e+17,1500000000000000.0,anss,,slab_interface,22.0461654663
C090804A,2004-09-08T08:16:01,-72.32,-33.99,31.9,5.1,mwc,,,,,359.0,23.0,98.0,170.0,67.0,86.0,3.47e+16,1680000000000000.0,-3.64e+16,7390000000000000.0,-3.44e+16,4170000000000000.0,anss,,intra_slab,19.6523571014
C091004D,2004-09-10T10:44:17,-72.96,-37.93,44.5,5.2,mwc,,,6.6,,30.0,48.0,62.0,248.0,49.0,118.0,8.16e+16,-4.78e+16,-3.3800000000000004e+16,-2.11e+16,2.17e+16,-5.2e+16,anss,,slab_interface,43.8515815735
C091204C,2004-09-12T14:24:37,-70.01,-34.14,5.0,5.3,mwc,,,,,162.0,44.0,114.0,310.0,50.0,68.0,1.09e+17,-3.1e+16,-7.83e+16,-3.4200000000000004e+16,-8300000000000000.0,5.94e+16,anss,,crustal_intraarc_shallow,
C092704F,2004-09-27T22:58:24,-71.74,-32.69,32.9,5.5,mwc,,,,,17.0,21.0,109.0,177.0,70.0,83.0,1.29e+17,2.7800000000000004e+16,-1.57e+17,1.22e+16,-1.72e+17,-1.9e+16,anss,,slab_interface,28.8757305145
C110404C,2004-11-04T08:10:17,-76.55,-45.92,25.0,5.0,mwc,,,0.0,,88.0,61.0,-158.0,347.0,71.0,-31.0,-1.39e+16,1.4e+16,-150000000000000.0,-3220000000000000.0,-1.34e+16,-2.96e+16,anss,,outer_rise,
C110404D,2004-11-04T08:29:16,-76.44,-45.9,25.6,5.2,mwc,,,24.0,,82.0,73.0,-172.0,349.0,82.0,-17.0,-1.67e+16,3.65e+16,-1.98e+16,-2530000000000000.0,-2.5e+16,-8.38e+16,anss,,outer_rise,
pde20041208060355590_44,2004-12-08T06:03:55,-71.223,-30.84,46.0,5.8,mwb,,,,,175.0,55.0,90.0,355.0,35.0,90.0,3.16e+17,4.07e+16,-3.56e+17,9200000000000000.0,-1.42e+17,1.7199999999999998e+16,anss,gcmt:C120804A,slab_interface,50.4598770142
C200501241907A,2005-01-24T19:07:15,-71.71,-29.4,42.6,5.0,mwc,,,5.2,,356.0,27.0,79.0,189.0,63.0,96.0,3.45e+16,6410000000000000.0,-4.09e+16,-5500000000000000.0,-2.71e+16,-2750000000000000.0,anss,,slab_interface,22.1136932373
C200503010724A,2005-03-01T07:24:05,-71.69,-31.43,25.2,5.4,mwc,,,,,354.0,25.0,103.0,159.0,66.0,84.0,1.1299999999999998e+17,9100000000000000.0,-1.22e+17,4.24e+16,-9.65e+16,3.65e+16,anss,,slab_interface,29.1765441895
C200503132038A,2005-03-13T20:38:59,-71.68,-32.59,25.7,5.2,mwc,,,,,9.0,24.0,103.0,175.0,66.0,84.0,5.659999999999999e+16,1.01e+16,-6.68e+16,6800000000000000.0,-5.560000000000001e+16,-1500000000000000.0,anss,,slab_interface,30.5215587616
C200503141243A,2005-03-14T12:43:50,-66.28,-28.86,27.3,5.1,mw,0.03,0.02,1.0,,247.0,54.0,136.0,6.0,56.0,45.0,3.33e+16,-7260000000000000.0,-2.6e+16,-2.05e+16,1.64e+16,-3.1e+16,gcmt,,backarc,
C200503211651A,2005-03-21T16:51:30,-71.96,-27.72,46.2,5.3,mw,0.1,0.06,5.5,,83.0,50.0,162.0,185.0,76.0,41.0,3.67e+16,-8200000000000000.0,-2.85e+16,-5500000000000000.0,-5.07e+16,-7.67e+16,gcmt,,intra_slab,8.71413135529
C200503291638A,2005-03-29T16:38:20,-72.28,-33.71,34.0,5.3,mwc,,,,,6.0,17.0,100.0,175.0,73.0,87.0,5.88e+16,8500000000000002.0,-6.730000000000001e+16,9900000000000000.0,-9.52e+16,600000000000000.0,anss,,intra_slab,17.3677577972
C200504130925A,2005-04-13T09:25:27,-72.85,-33.14,30.0,5.4,mwc,,,,,21.0,38.0,-89.0,200.0,52.0,-91.0,-1.33e+17,3599999999999999.5,1.29e+17,1.02e+16,3.09e+16,5.3e+16,anss,,outer_rise,
C200506080239A,2005-06-08T02:39:35,-69.02,-28.42,122.0,5.1,mwc,,,,,1.0,32.0,120.0,147.0,63.0,73.0,5.7e+16,-8450000000000000.0,-4.85e+16,3.19e+16,-2.38e+16,8930000000000000.0,anss,,slab_deep,87.2615585327
C200507220014A,2005-07-22T00:14:41,-71.07,-29.34,50.5,5.1,mwc,,,,,97.0,26.0,7.0,360.0,87.0,116.0,3980000000000000.0,4440000000000000.0,-8420000000000000.0,-2630000000000000.0,4.6e+16,2.29e+16,anss,,slab_interface,47.7099494934
