id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,class
B110192F,1992-11-01T09:36:42,-69.52,-28.98,110.0,5.4,mwc,341.0,17.0,-72.0,142.0,74.0,-95.0,29.0,237.0,5.0,144.0,60.0,45.0,,,,,,,us,deep_subduction
B122992C,1992-12-29T20:31:43,-67.31,-31.69,131.0,5.4,mwc,139.0,26.0,-112.0,343.0,66.0,-80.0,21.0,65.0,9.0,159.0,67.0,272.0,,,,,,,us,deep_subduction
C060893F,1993-06-08T23:17:41,-69.22,-31.59,113.0,6.3,mwc,40.0,41.0,-95.0,226.0,49.0,-86.0,4.0,313.0,3.0,44.0,85.0,172.0,,,,,,,us,deep_subduction
B103093E,1993-10-30T17:59:02,-68.21,-31.75,109.0,5.8,mwc,180.0,41.0,-125.0,43.0,58.0,-64.0,9.0,114.0,22.0,208.0,66.0,3.0,,,,,,,us,deep_subduction
B102094A,1994-10-20T01:15:16,-70.8,-39.19,164.0,5.9,mwc,234.0,15.0,161.0,343.0,85.0,76.0,48.0,238.0,14.0,344.0,39.0,86.0,,,,,,,us,deep_subduction
B080395E,1995-08-03T08:18:53,-69.2,-28.35,104.0,5.8,mwc,338.0,36.0,-100.0,170.0,54.0,-83.0,9.0,255.0,6.0,346.0,79.0,108.0,,,,,,,us,deep_subduction
B031196C,1996-03-11T11:56:07,-71.89,-42.18,126.0,5.3,mwc,208.0,13.0,40.0,79.0,82.0,100.0,52.0,0.0,10.0,257.0,36.0,160.0,,,,,,,us,deep_subduction
B021097B,1997-02-10T10:52:09,-68.75,-32.93,149.0,5.3,mwc,317.0,15.0,-31.0,77.0,82.0,-103.0,36.0,178.0,13.0,79.0,51.0,333.0,,,,,,,us,deep_subduction
B032597A,1997-03-25T00:14:44,-70.55,-33.48,84.0,5.5,mwc,158.0,59.0,-161.0,58.0,74.0,-33.0,10.0,111.0,54.0,215.0,34.0,14.0,,,,,,,us,deep_subduction
B042097B,1997-04-20T19:53:15,-69.98,-34.04,105.0,5.6,mwc,181.0,13.0,-93.0,4.0,77.0,-89.0,32.0,93.0,1.0,184.0,58.0,275.0,,,,,,,us,deep_subduction
B061997F,1997-06-19T12:21:03,-70.14,-33.2,106.0,5.4,mwc,150.0,24.0,-137.0,20.0,74.0,-72.0,27.0,95.0,17.0,195.0,57.0,313.0,,,,,,,us,deep_subduction
B011498D,1998-01-14T06:35:44,-68.19,-31.8,112.2,5.2,mwc,176.0,31.0,-123.0,34.0,65.0,-72.0,18.0,110.0,16.0,206.0,65.0,336.0,,,,,,,us,deep_subduction
pde19980607161046250_113,1998-06-07T16:10:46,-67.833,-31.518,113.0,5.9,mwc,20.0,65.0,-35.0,126.0,59.0,-150.0,33.742789116360264,254.50714201769028,55.73632047391157,63.19733241337372,5.267886192150525,160.97602781081537,,,,,,,us,deep_subduction
B082498B,1998-08-24T02:45:34,-69.45,-31.89,115.3,5.1,mwc,102.0,29.0,-106.0,300.0,62.0,-81.0,16.0,24.0,8.0,116.0,72.0,231.0,,,,,,,us,deep_subduction
B102998B,1998-10-29T19:55:54,-70.48,-32.76,85.5,5.3,mwc,165.0,47.0,164.0,266.0,78.0,44.0,39.0,135.0,45.0,278.0,19.0,29.0,,,,,,,us,deep_subduction
B112798D,1998-11-27T10:27:02,-69.33,-32.14,126.7,5.4,mwc,191.0,45.0,-107.0,35.0,47.0,-74.0,1.0,113.0,12.0,203.0,78.0,19.0,,,,,,,us,deep_subduction
B121198B,1998-12-11T08:37:50,-68.92,-31.27,117.6,5.4,mwc,32.0,41.0,-97.0,221.0,49.0,-84.0,4.0,306.0,4.0,37.0,84.0,174.0,,,,,,,us,deep_subduction
pde19981214162524980_138,1998-12-14T16:25:24,-71.033,-38.214,135.0,6.0,mwb,350.0,85.0,-90.0,170.0,5.0,-90.0,45.00000000000001,260.0,3.1805546814635176e-15,350.0,45.00000000000004,80.0,,,,,,,us,deep_subduction
B020599D,1999-02-05T16:07:07,-70.95,-35.02,86.2,5.2,mwc,126.0,47.0,146.0,241.0,66.0,48.0,51.0,103.0,37.0,261.0,11.0,359.0,,,,,,,us,deep_subduction
B042599B,1999-04-25T09:10:44,-69.25,-31.8,115.7,5.3,mwc,36.0,42.0,-62.0,181.0,54.0,-113.0,6.0,286.0,18.0,194.0,71.0,35.0,,,,,,,us,deep_subduction
B052299A,1999-05-22T01:32:13,-70.48,-36.78,158.8,5.3,mwc,204.0,12.0,-65.0,359.0,80.0,-95.0,34.0,93.0,5.0,0.0,55.0,263.0,,,,,,,us,deep_subduction
B080299A,1999-08-02T01:06:37,-70.15,-33.02,95.4,5.5,mwc,141.0,19.0,-151.0,23.0,81.0,-73.0,34.0,99.0,17.0,201.0,51.0,313.0,,,,,,,us,deep_subduction
B080499C,1999-08-04T16:49:50,-68.08,-31.66,115.2,5.3,mwc,155.0,45.0,-139.0,33.0,62.0,-53.0,10.0,98.0,32.0,194.0,56.0,353.0,,,,,,,us,deep_subduction
pde20000616075535390_120,2000-06-16T07:55:35,-70.088,-33.877,114.0,6.4,mwc,10.0,65.0,-105.0,222.0,29.0,-61.0,44.093904166448574,291.13858147183896,20.40868478590902,180.00869493309773,38.8925306757845,72.54256663054446,,,,,,,us,deep_subduction
B033101B,2001-03-31T06:54:15,-68.33,-29.4,104.0,5.4,mwc,332.0,43.0,-49.0,102.0,59.0,-122.0,9.0,214.0,27.0,120.0,62.0,320.0,,,,,,,us,deep_subduction
B042101F,2001-04-21T18:15:46,-67.52,-29.1,127.8,5.7,mwc,156.0,44.0,-32.0,270.0,68.0,-129.0,14.0,28.0,36.0,287.0,50.0,136.0,,,,,,,us,deep_subduction
B101701A,2001-10-17T02:34:41,-68.92,-28.49,117.3,5.4,mwc,310.0,34.0,-119.0,163.0,60.0,-72.0,14.0,240.0,16.0,334.0,69.0,111.0,,,,,,,us,deep_subduction
B110301B,2001-11-03T01:43:21,-71.65,-36.25,86.2,5.1,mwc,274.0,33.0,25.0,163.0,77.0,120.0,49.0,106.0,29.0,335.0,26.0,230.0,,,,,,,us,deep_subduction
B022102D,2002-02-21T08:57:46,-67.36,-31.69,120.6,5.4,mwc,131.0,33.0,-149.0,15.0,74.0,-61.0,23.0,83.0,28.0,186.0,52.0,319.0,,,,,,,us,deep_subduction
pde20020924035722280_119,2002-09-24T03:57:22,-69.2,-31.519,116.0,6.3,mwc,35.0,45.0,-90.0,215.0,45.0,-90.0,45.000000000000014,305.0,17.3137416939303,196.83657476200855,39.89850481718888,91.72903174807708,,,,,,,us,deep_subduction
B093002B,2002-09-30T13:05:58,-70.83,-35.23,95.6,5.2,mwc,222.0,23.0,-73.0,23.0,68.0,-97.0,23.0,119.0,7.0,26.0,66.0,281.0,,,,,,,us,deep_subduction
B121202A,2002-12-12T04:03:16,-67.3,-31.8,126.0,5.3,mwc,245.0,33.0,8.0,148.0,86.0,123.0,40.0,89.0,33.0,326.0,33.0,211.0,,,,,,,us,deep_subduction
B122602C,2002-12-26T22:20:20,-68.57,-31.23,112.4,5.2,mwc,347.0,37.0,-81.0,156.0,54.0,-97.0,9.0,251.0,6.0,160.0,80.0,37.0,,,,,,,us,deep_subduction
B010703A,2003-01-07T00:54:51,-70.05,-33.76,110.8,5.7,mwc,199.0,28.0,-70.0,356.0,64.0,-100.0,19.0,94.0,9.0,1.0,69.0,246.0,,,,,,,us,deep_subduction
B051803C,2003-05-18T21:10:21,-69.09,-31.4,114.1,5.4,mwc,43.0,41.0,-82.0,213.0,49.0,-97.0,4.0,308.0,5.0,218.0,84.0,75.0,,,,,,,us,deep_subduction
B052703D,2003-05-27T08:29:45,-68.6,-31.36,118.0,5.5,mwc,223.0,37.0,-75.0,25.0,54.0,-101.0,9.0,122.0,9.0,31.0,78.0,256.0,,,,,,,us,deep_subduction
B092803G,2003-09-28T17:40:43,-70.68,-35.2,105.8,5.0,mwc,245.0,17.0,-66.0,39.0,74.0,-97.0,29.0,135.0,7.0,41.0,60.0,299.0,,,,,,,us,deep_subduction
