id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,class
B040290A,1990-04-02T13:56:34,-71.97,-32.57,39.0,5.6,mwc,6.0,36.0,106.0,167.0,56.0,79.0,76.0,41.0,9.0,173.0,10.0,265.0,,,,,,,us,subduction_intraslab
B080290A,1990-08-02T05:24:08,-71.58,-31.61,41.0,6.0,mwc,2.0,27.0,95.0,177.0,63.0,87.0,72.0,81.0,2.0,178.0,18.0,269.0,,,,,,,us,subduction_intraslab
B101190A,1990-10-11T04:25:24,-72.06,-33.7,30.0,5.4,mwc,329.0,11.0,58.0,182.0,81.0,96.0,54.0,99.0,6.0,1.0,36.0,267.0,,,,,,,us,subduction_intraslab
B051891A,1991-05-18T06:57:28,-74.86,-40.12,33.0,5.4,mwc,242.0,61.0,-27.0,346.0,67.0,-149.0,3.0,113.0,52.0,18.0,38.0,206.0,,,,,,,us,subduction_intraslab
B060391B,1991-06-03T05:05:18,-74.64,-39.98,33.0,5.5,mwc,345.0,46.0,-146.0,229.0,66.0,-49.0,12.0,291.0,37.0,30.0,51.0,187.0,,,,,,,us,subduction_intraslab
B081891D,1991-08-18T21:52:05,-71.43,-31.96,46.0,5.2,mwc,312.0,18.0,37.0,186.0,79.0,105.0,54.0,114.0,15.0,3.0,32.0,263.0,,,,,,,us,subduction_intraslab
B050392B,1992-05-03T03:40:40,-71.48,-32.28,61.0,5.5,mwc,275.0,4.0,23.0,162.0,88.0,94.0,46.0,75.0,4.0,342.0,43.0,248.0,,,,,,,us,subduction_intraslab
B051892B,1992-05-18T03:02:21,-72.03,-33.61,28.0,6.1,mwc,19.0,8.0,120.0,169.0,83.0,86.0,52.0,75.0,4.0,170.0,38.0,263.0,,,,,,,us,subduction_intraslab
B052292A,1992-05-22T01:20:38,-72.04,-33.7,33.0,5.5,mwc,0.0,21.0,92.0,178.0,69.0,89.0,66.0,87.0,1.0,179.0,24.0,269.0,,,,,,,us,subduction_intraslab
19921001081852,1992-10-01T08:18:52,-74.96,-39.04,15.0,5.5,mwc,35.0,42.0,-51.0,167.0,58.0,-120.0,9.0,278.0,25.0,184.0,63.0,26.0,-1.469e+17,-3.8e+16,1.849e+17,-5.73e+16,6.08e+16,4.29e+16,us,subduction_intraslab
C112892B,1992-11-28T03:13:37,-71.94,-31.4,39.0,6.4,mwc,51.0,52.0,-177.0,319.0,87.0,-38.0,24.0,12.0,52.0,136.0,28.0,269.0,,,,,,,us,subduction_intraslab
B071693C,1993-07-16T21:21:26,-71.95,-33.13,31.0,5.6,mwc,7.0,18.0,111.0,164.0,73.0,83.0,62.0,64.0,7.0,167.0,28.0,260.0,,,,,,,us,subduction_intraslab
B120493E,1993-12-04T23:16:52,-71.86,-33.83,53.0,5.6,mwc,35.0,16.0,140.0,163.0,80.0,77.0,54.0,58.0,12.0,165.0,34.0,264.0,,,,,,,us,subduction_intraslab
B042894B,1994-04-28T16:44:54,-74.65,-39.37,27.0,5.5,mwc,225.0,51.0,-44.0,346.0,57.0,-132.0,3.0,104.0,34.0,12.0,55.0,199.0,,,,,,,us,subduction_intraslab
B061694B,1994-06-16T00:47:23,-71.89,-32.65,33.0,5.1,mwc,10.0,22.0,112.0,166.0,70.0,81.0,64.0,62.0,8.0,169.0,24.0,263.0,,,,,,,us,subduction_intraslab
B081494F,1994-08-14T10:58:19,-71.59,-29.78,36.0,5.4,mwc,340.0,24.0,14.0,237.0,85.0,113.0,46.0,171.0,23.0,55.0,35.0,308.0,,,,,,,us,subduction_intraslab
B091294B,1994-09-12T06:29:56,-71.64,-31.13,53.0,5.9,mwc,306.0,21.0,51.0,167.0,74.0,103.0,59.0,95.0,13.0,343.0,28.0,246.0,,,,,,,us,subduction_intraslab
B091494C,1994-09-14T05:02:12,-71.62,-31.24,38.0,5.4,mwc,26.0,32.0,131.0,160.0,66.0,68.0,62.0,35.0,20.0,170.0,18.0,267.0,,,,,,,us,subduction_intraslab
B101194A,1994-10-11T01:37:20,-71.44,-32.11,51.0,5.7,mwc,284.0,33.0,37.0,162.0,71.0,118.0,55.0,108.0,26.0,332.0,21.0,232.0,,,,,,,us,subduction_intraslab
B032395B,1995-03-23T09:18:21,-72.94,-36.26,43.0,5.5,mwc,21.0,6.0,120.0,170.0,85.0,87.0,50.0,77.0,3.0,171.0,40.0,263.0,,,,,,,us,subduction_intraslab
B042895A,1995-04-28T02:04:19,-72.01,-31.64,33.0,5.1,mwc,126.0,42.0,61.0,342.0,54.0,114.0,70.0,308.0,19.0,148.0,6.0,56.0,,,,,,,us,subduction_intraslab
B060295B,1995-06-02T19:07:22,-71.3,-31.76,70.0,5.5,mwc,166.0,14.0,-73.0,328.0,76.0,-94.0,31.0,62.0,4.0,330.0,59.0,233.0,,,,,,,us,subduction_intraslab
B070195B,1995-07-01T09:14:54,-72.35,-33.98,33.0,5.2,mwc,7.0,24.0,108.0,168.0,67.0,82.0,67.0,64.0,7.0,171.0,22.0,264.0,,,,,,,us,subduction_intraslab
19951001125015,1995-10-01T12:50:18,-71.76,-31.33,89.7,5.4,mwc,180.0,18.0,-74.0,344.0,73.0,-95.0,28.0,78.0,5.0,345.0,62.0,246.0,-6.48e+16,-2.24e+16,8.72e+16,3.32e+16,-1.099e+17,-2.14e+16,us,subduction_intraslab
B100395J,1995-10-03T16:08:17,-71.97,-30.74,39.0,5.7,mwc,9.0,41.0,104.0,171.0,51.0,79.0,80.0,28.0,9.0,178.0,5.0,269.0,,,,,,,us,subduction_intraslab
B112195D,1995-11-21T18:17:04,-71.99,-33.27,40.0,5.7,mwc,355.0,20.0,84.0,181.0,71.0,92.0,64.0,95.0,2.0,1.0,26.0,270.0,,,,,,,us,subduction_intraslab
B021996E,1996-02-19T07:10:10,-75.08,-42.09,33.0,6.0,mwc,201.0,27.0,-85.0,15.0,63.0,-93.0,18.0,107.0,2.0,16.0,72.0,279.0,,,,,,,us,subduction_intraslab
B022296C,1996-02-22T13:40:53,-71.71,-33.69,44.0,5.9,mwc,93.0,40.0,49.0,321.0,61.0,119.0,63.0,278.0,25.0,126.0,11.0,31.0,,,,,,,us,subduction_intraslab
B042596A,1996-04-25T04:51:16,-71.21,-30.07,61.0,5.2,mwc,7.0,42.0,-82.0,177.0,48.0,-97.0,3.0,272.0,5.0,182.0,84.0,34.0,,,,,,,us,subduction_intraslab
B060997C,1997-06-09T14:45:28,-71.63,-31.89,62.0,5.1,mwc,266.0,39.0,-9.0,3.0,85.0,-129.0,29.0,123.0,38.0,7.0,38.0,239.0,,,,,,,us,subduction_intraslab
B070697D,1997-07-06T23:15:20,-71.86,-30.16,33.0,5.7,mwc,352.0,24.0,80.0,183.0,66.0,95.0,69.0,102.0,4.0,1.0,21.0,269.0,,,,,,,us,subduction_intraslab
B072197G,1997-07-21T17:54:17,-71.78,-29.97,33.0,5.4,mwc,14.0,22.0,109.0,173.0,70.0,83.0,65.0,71.0,7.0,176.0,24.0,269.0,,,,,,,us,subduction_intraslab
