id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class
B051099A,1999-05-10T08:47:25,-69.16,-30.4,65.2,5.2,mwc,119.0,53.0,15.0,20.0,78.0,142.0,35.0,333.0,50.0,186.0,17.0,75.0,2.061e+16,3.323e+16,-5.385e+16,1.623e+16,3.3e+16,3.402e+16,us,gem:1676426,crustal_intraarc_deep
200701280253A,2007-01-28T02:53:00,-73.69,-45.39,47.0,5.2,mw,104.0,76.0,1.0,14.0,89.0,166.0,10.0,328.0,76.0,190.0,9.0,59.0,-1.27,4.0,-2.73,1.05,1.67,6.67,gmt,us:C200701280253A;gem:10396979,crustal_intraarc_deep
200903111306A,2009-03-11T13:06:00,-69.29,-31.98,37.0,5.3,mw,190.0,44.0,109.0,344.0,49.0,72.0,76.0,186.0,13.0,356.0,2.0,87.0,1.03e+17,1.97e+16,-1.23e+17,-2.14e+16,8000000000000000.0,7800000000000000.0,gmt,gcmt:C200903111306A;gcmt:C200903111306A;us:C200903111306A;neic:11799078;gem:11799078,crustal_intraarc_deep
201910280355A,2019-10-28T03:55:00,-68.97,-30.25,39.0,5.1,mw,59.0,39.0,145.0,178.0,69.0,57.0,50.0,29.0,35.0,175.0,17.0,278.0,2.2862e+16,1.4639e+16,-3.7501e+16,1.7319e+16,-2.4622e+16,-1.3848e+16,gmt,gcmt:C201910280355A;gcmt:C201910280355A;us:600063ts;neic:616738783;gem:616738783,crustal_intraarc_deep
031196C,,-71.45,-42.34,134.0,5.3,mw,208.0,13.0,40.0,79.0,82.0,100.0,52.0,0.0,10.0,257.0,36.0,160.0,1.55e+16,-4.06e+16,2.51e+16,1.113e+17,2.84e+16,-3.69e+16,gmt,gcmt:B031196C;us:B031196C;gem:952663,crustal_intraarc_deep
081496F,,-72.81,-42.36,33.0,5.2,mw,215.0,29.0,-11.0,314.0,85.0,-119.0,33.0,69.0,29.0,317.0,43.0,196.0,-6950000000000000.0,-3.253e+16,3.948e+16,3.276e+16,-5.418999999999999e+16,-2.383e+16,gmt,gcmt:B081496F;us:B081496F;gem:980844,crustal_intraarc_deep
