id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class
200610071632A,2006-10-07T16:32:00,-77.03,-45.79,14.0,5.1,mw,135.0,33.0,-74.0,296.0,58.0,-100.0,13.0,33.0,8.0,301.0,74.0,179.0,-5.95e+16,3.4900000000000004e+16,2.46e+16,2.83e+16,-4540000000000000.0,-1.84e+16,gmt,gcmt:C200610071632A;gcmt:C200610071632A;us:C200610071632A;gem:8788782,outer_rise
200611201933A,2006-11-20T19:33:00,-75.57,-40.24,12.0,5.2,mw,190.0,42.0,-82.0,359.0,48.0,-97.0,3.0,94.0,6.0,4.0,84.0,212.0,-7.039999999999999e+16,-5700000000000000.0,7.61e+16,5800000000000000.0,-8200000000000000.0,5800000000000000.0,gmt,gcmt:C200611201933A;gcmt:C200611201933A;us:C200611201933A;gem:8971862,outer_rise
C200703260247A,2007-03-26T02:47:01,-72.92,-17.6,15.0,5.0,mw,324.0,11.0,81.0,153.0,79.0,92.0,56.0,65.0,2.0,333.0,34.0,242.0,5.99e+16,-1.19e+16,-4.8e+16,7.07e+16,-1.42e+17,3.3e+16,gcmt,gem:11705234,outer_rise
11919500,2007-04-08T11:51:13,-72.824,-17.678,32.5,5.09,mw,132.0,68.0,77.0,344.0,26.0,119.0,41.13167790361328,200.1915890584316,16.45961519975531,305.14435199531016,44.25671765739721,51.87538181700455,3.63,-0.88,-2.74,3.09,-2.15,1.91,gem,,outer_rise
C200704081328A,2007-04-08T13:28:20,-73.11,-17.63,13.1,5.1,mw,312.0,21.0,65.0,159.0,71.0,99.0,63.0,82.0,9.0,336.0,26.0,241.0,3.64e+16,-7290000000000000.0,-2.91e+16,1.73e+16,-4.9e+16,2.42e+16,gcmt,gem:11919570,outer_rise
200709220801A,2007-09-22T08:01:00,-76.8,-46.01,12.0,5.5,mw,75.0,80.0,178.0,165.0,88.0,10.0,8.0,31.0,80.0,175.0,6.0,300.0,-5.95e+16,1.57e+17,-9.73e+16,3.6e+16,-4.07e+16,-2.25e+17,gmt,gcmt:C200709220801A;gcmt:C200709220801A;us:C200709220801A;gem:12969469,outer_rise
200710161337A,2007-10-16T13:37:00,-76.84,-45.98,14.0,5.2,mw,71.0,63.0,-173.0,338.0,83.0,-27.0,14.0,28.0,62.0,145.0,23.0,291.0,-1.87,5.27,-3.39,1.35,-2.85,-5.39,gmt,us:C200710161337A;gem:13243356,outer_rise
200802292251A,2008-02-29T22:51:00,-75.49,-40.56,19.0,5.0,mw,212.0,46.0,-107.0,56.0,47.0,-73.0,1.0,134.0,12.0,224.0,78.0,41.0,-4.69e+16,2.26e+16,2.43e+16,-9370000000000000.0,7730000000000000.0,1.7e+16,gmt,gcmt:C200802292251A;gcmt:C200802292251A;us:C200802292251A;gem:10687507,outer_rise
200804110129A,2008-04-11T01:29:00,-76.36,-45.88,17.0,5.1,mw,80.0,67.0,-165.0,343.0,76.0,-24.0,6.0,33.0,62.0,135.0,27.0,300.0,0.4,2.17,-2.57,-1.61,-3.37,-4.25,gmt,us:C200804110129A;gem:10882044,outer_rise
200805201516A,2008-05-20T15:16:00,-78.9,-44.57,12.0,5.6,mw,76.0,64.0,-170.0,342.0,81.0,-27.0,12.0,32.0,62.0,145.0,25.0,296.0,-2.89e+16,1.48e+17,-1.19e+17,-4600000000000000.0,-1.32e+17,-2.12e+17,gmt,gcmt:C200805201516A;gcmt:C200805201516A;gem:10971876,outer_rise
200903121103A,2009-03-12T11:03:00,-78.35,-45.27,17.0,5.0,mw,157.0,43.0,-117.0,12.0,53.0,-67.0,43.51931257349565,265.8874664782107,42.05212264937883,54.82375221337395,16.130871733637086,159.94667347718155,-3.72,0.44,3.28,-1.44,-0.76,-0.35,gmt,gem:12085978,outer_rise
200906170705A,2009-06-17T07:05:00,-77.61,-45.83,25.0,5.2,mw,346.0,68.0,-11.0,80.0,80.0,-158.0,8.0,212.0,65.0,104.0,23.0,305.0,-0.81,3.51,-2.7,-2.87,-2.2,-7.19,gmt,us:C200906170705A;gem:13681521,outer_rise
200906290307A,2009-06-29T03:07:00,-77.15,-45.64,17.0,5.3,mw,79.0,67.0,-171.0,346.0,81.0,-23.0,10.0,34.0,65.0,147.0,22.0,300.0,-2.8e+16,5.76e+16,-2.96e+16,4800000000000000.0,-4.03e+16,-9.87e+16,gmt,gcmt:C200906290307A;gcmt:C200906290307A;us:20090629030730;gem:13307294,outer_rise
200909120356A,2009-09-12T03:56:00,-76.99,-45.83,18.0,5.0,mw,176.0,26.0,-92.0,359.0,64.0,-89.0,19.0,88.0,1.0,179.0,71.0,272.0,-3.46e+16,7160000000000000.0,2.75e+16,-200000000000000.0,-2.37e+16,-940000000000000.0,gmt,gcmt:C200909120356A;gcmt:C200909120356A;us:C200909120356A;gem:13760091,outer_rise
200911222207A,2009-11-22T22:07:00,-75.46,-39.77,12.0,5.8,mw,199.0,43.0,-69.0,351.0,51.0,-109.0,43.3986584460768,279.702850470077,26.523492232691314,161.5420780176879,34.97098121850017,51.11025596565412,-6.99e+17,-1.9e+16,7.19e+17,1.77e+17,-1.16e+17,6.7e+16,gmt,gcmt:C200911222207A;gcmt:C200911222207A;us:pde20091122220748220_7;neic:13979280;gem:13979280,outer_rise
201002270801A,2010-02-27T08:01:00,-75.41,-38.09,20.0,6.6,mw,3.0,46.0,-102.0,200.0,46.0,-78.0,0.0,281.0,9.0,11.0,81.0,191.0,-1.3999999999999998e+20,1.63e+19,1.24e+20,2.34e+19,-4.1e+18,2.27e+19,gmt,gcmt:S201002270801A;gcmt:S201002270801A;us:S201002270801A;gem:14357776,outer_rise
C201003010530A,2010-03-01T05:30:35,-73.6,-34.67,35.0,4.9,mwc,234.0,44.0,-67.0,24.0,50.0,-111.0,3.0,128.0,16.0,37.0,74.0,229.0,-2.81e+16,1.16e+16,1.64e+16,5390000000000000.0,-8040000000000000.0,1.18e+16,us,,outer_rise
201003010858A,2010-03-01T08:58:00,-74.96,-37.91,19.0,5.0,mw,204.0,41.0,-79.0,9.0,50.0,-100.0,4.0,106.0,7.0,15.0,81.0,225.0,-3.98e+16,6150000000000000.0,3.36e+16,4070000000000000.0,-7150000000000000.0,8890000000000000.0,gmt,gcmt:C201003010858A;gcmt:C201003010858A;us:C201003010858A;gem:14344960,outer_rise
201003011220A,2010-03-01T12:20:00,-74.01,-34.57,12.0,5.1,mw,41.0,40.0,-91.0,222.0,50.0,-89.0,5.0,311.0,0.0,41.0,85.0,137.0,-5.24e+16,2.27e+16,2.97e+16,6080000000000000.0,6240000000000000.0,2.7400000000000004e+16,gmt,gcmt:C201003011220A;gcmt:C201003011220A;us:C201003011220A;gem:14344165,outer_rise
201003011436A,2010-03-01T14:36:00,-73.96,-34.53,12.0,5.2,mw,46.0,39.0,-89.0,224.0,51.0,-91.0,6.0,315.0,1.0,225.0,84.0,127.0,-7.55e+16,3.76e+16,3.79e+16,1e+16,1.19e+16,2.9900000000000004e+16,gmt,gcmt:C201003011436A;gcmt:C201003011436A;us:C201003011436A;gem:14344172,outer_rise
201003012240A,2010-03-01T22:40:00,-74.27,-34.9,18.0,5.0,mw,32.0,37.0,-88.0,209.0,53.0,-92.0,8.0,300.0,1.0,210.0,82.0,111.0,-3.7,1.17,2.53,0.42,0.9,1.24,gmt,us:C201003012240A;gem:14344341,outer_rise
201003040903A,2010-03-04T09:03:00,-74.96,-37.72,17.0,5.0,mw,217.0,45.0,-56.0,353.0,54.0,-119.0,4.0,104.0,23.0,12.0,66.0,204.0,-3.71e+16,-2110000000000000.0,3.92e+16,1.5e+16,-9880000000000000.0,1.21e+16,gmt,gcmt:C201003040903A;gcmt:C201003040903A;us:C201003040903A;gem:14351179,outer_rise
201003081303A,2010-03-08T13:03:00,-73.97,-34.54,12.0,5.1,mw,38.0,41.0,-97.0,228.0,49.0,-84.0,4.0,313.0,5.0,44.0,84.0,183.0,-5.85e+16,2.7400000000000004e+16,3.12e+16,9600000000000000.0,2640000000000000.0,2.79e+16,gmt,gcmt:C201003081303A;gcmt:C201003081303A;us:C201003081303A;gem:14398331,outer_rise
201003100845A,2010-03-10T08:45:00,-74.29,-35.16,18.0,5.1,mw,48.0,34.0,-59.0,192.0,61.0,-109.0,14.0,296.0,17.0,201.0,68.0,64.0,-4.26e+16,1.05e+16,3.21e+16,-4200000000000000.0,2.81e+16,1.98e+16,gmt,gcmt:C201003100845A;gcmt:C201003100845A;us:C201003100845A;gem:14399318,outer_rise
201003101220A,2010-03-10T12:20:00,-72.85,-33.6,15.0,5.6,mw,47.0,6.0,122.0,195.0,85.0,87.0,50.0,102.0,3.0,195.0,40.0,288.0,5.759999999999999e+16,-6600000000000000.0,-5.1e+16,-9.03e+16,-3.37e+17,-3.57e+16,gmt,gcmt:C201003101220A;gcmt:C201003101220A;us:C201003101220A;gem:14400662,outer_rise
201003101600A,2010-03-10T16:00:00,-75.28,-38.25,27.0,5.1,mw,344.0,55.0,-152.0,237.0,67.0,-38.0,7.0,293.0,46.0,31.0,43.0,196.0,-2.66,-2.02,4.68,2.99,-0.06,2.96,gmt,us:C201003101600A;gem:14400304,outer_rise
201003121032A,2010-03-12T10:32:00,-74.69,-37.86,18.0,5.1,mw,348.0,18.0,71.0,188.0,73.0,96.0,62.0,108.0,6.0,6.0,27.0,273.0,3.11,-0.34,-2.77,-0.82,-4.09,0.18,gmt,us:C201003121032A;gem:14420155,outer_rise
C201003230234A,2010-03-23T02:34:01,-76.61,-45.69,10.0,4.9,mwc,164.0,45.0,-99.0,357.0,46.0,-81.0,0.0,81.0,6.0,171.0,84.0,348.0,-2.51e+16,2990000000000000.0,2.21e+16,-2980000000000000.0,-740000000000000.0,-3250000000000000.0,us,,outer_rise
14746034,2010-06-08T06:32:22,-72.681,-17.38,28.4,5.12,mw,161.0,67.0,96.0,326.0,24.0,77.0,44.06791737114382,262.1177406561379,7.915254494534658,164.3833302461237,44.845385278233785,66.43474092204082,4.41,-0.9,-3.51,1.11,-3.96,1.77,gem,,outer_rise
201006280059A,2010-06-28T00:59:00,-75.34,-37.91,20.0,5.6,mw,41.0,39.0,-59.0,184.0,57.0,-113.0,10.0,290.0,19.0,196.0,69.0,45.0,-2.53e+17,-2.88e+16,2.82e+17,-3.3600000000000004e+16,1.2e+17,1.43e+17,gmt,gcmt:C201006280059A;gcmt:C201006280059A;us:C201006280059A;gem:14788677,outer_rise
