id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class
360919,1990-08-28T08:58:06,-69.898,-19.735,62.3,5.24,mw,150.0,45.0,-92.0,334.0,45.0,-88.0,44.99127423966529,61.41406999932849,44.9999999999999,239.9999999999913,0.7070888304804044,330.7071426817829,-7.83,0.46,7.37,-0.12,-0.13,-5.21,gem,,subduction_interface
275855,1992-08-04T02:36:32,-70.602,-20.574,23.4,5.12,mw,48.0,35.0,140.0,173.0,68.0,62.0,30.410118566895463,44.48641104972609,33.457718014645835,157.30785060062567,41.543577555880425,283.14935411875075,3.7,0.22,-3.91,1.81,-3.67,-2.02,gem,,subduction_interface
B102992F,1992-10-29T14:39:17,-71.1,-29.26,46.0,5.3,mwc,130.0,17.0,-11.0,231.0,87.0,-107.0,40.0,336.0,17.0,232.0,46.0,124.0,-2.95,3.76,-0.8,6.4,8.02,-3.22,us,gem:270333,subduction_interface
B110892C,1992-11-08T10:23:02,-70.95,-23.32,15.0,5.0,mw,21.0,11.0,126.0,165.0,81.0,84.0,53.0,67.0,6.0,166.0,36.0,260.0,9.95e+16,-5500000000000000.0,-9.4e+16,8.38e+16,-2.73e+17,-1.2e+16,gcmt,gem:261624,subduction_interface
B031993B,1993-03-19T01:48:12,-71.58,-27.04,15.0,5.6,mw,351.0,19.0,91.0,170.0,71.0,90.0,64.0,80.0,0.0,170.0,26.0,260.0,5.6900000000000006e+17,4.78e+16,-6.168e+17,1.321e+17,-7.488e+17,1.177e+17,gcmt,gem:243793,subduction_interface
243907,1993-03-19T16:01:12,-71.059,-26.677,25.7,5.28,mw,181.0,60.0,101.0,339.0,32.0,72.0,39.75164940534184,297.9550093306414,18.288249243553352,192.0,44.57716702316448,82.99512573119893,8.2,1.41,-9.61,-0.7,-5.04,1.81,gem,,subduction_interface
B052895F,1995-05-28T19:59:12,-71.1,-29.05,42.0,5.5,mwc,170.0,19.0,88.0,352.0,71.0,91.0,64.0,264.0,1.0,172.0,26.0,82.0,1.332e+17,-2400000000000000.0,-1.308e+17,-2.14e+16,1.658e+17,2.03e+16,us,neic:106610;gem:106610,subduction_interface
98665,1995-06-14T16:13:00,-70.205,-24.789,47.1,5.34,mw,44.0,9.0,57.0,257.0,83.0,95.0,44.71928888931467,173.02761940598805,5.060884913306982,77.99654608473827,44.834843624755486,342.9450849604321,0.15,-0.39,0.24,-1.19,-0.31,-0.28,gem,,subduction_interface
M073095A,1995-07-30T05:11:56,-70.74,-24.17,28.7,7.3,mw,354.0,22.0,87.0,177.0,68.0,91.0,67.0,90.0,1.0,357.0,23.0,267.0,8.260999999999999e+20,4.25e+19,-8.686e+20,3.02e+19,-8.674e+20,6.42e+19,gcmt,,subduction_interface
86830,1995-08-01T05:10:56,-71.267,-25.04,17.5,5.13,mw,151.0,56.0,109.0,299.0,38.0,64.0,26.896892329496023,288.3109661283264,34.127148199305104,178.2028940013762,43.88763779457642,47.51605424434592,4.52,-1.99,-2.52,0.75,-1.94,4.64,gem,,subduction_interface
86911,1995-08-01T15:44:30,-71.125,-24.235,17.5,5.28,mw,191.0,68.0,101.0,344.0,25.0,65.0,42.17670978905475,299.8324212329496,13.996880085793252,196.78015388584336,44.46685161443501,92.61759741780742,7.2,0.72,-7.92,-2.14,-7.06,0.26,gem,,subduction_interface
B080295A,1995-08-02T00:14:14,-71.2,-23.05,15.0,5.5,mw,16.0,18.0,117.0,168.0,74.0,82.0,60.0,67.0,8.0,170.0,29.0,265.0,5.473e+17,8.1e+16,-6.283e+17,2.257e+17,-9.11e+17,-1.11e+16,gcmt,gem:86947,subduction_interface
B080295B,1995-08-02T11:05:44,-71.07,-23.03,15.0,5.1,mw,23.0,15.0,128.0,165.0,78.0,81.0,56.0,63.0,9.0,166.0,33.0,262.0,2.346e+17,6200000000000000.0,-2.408e+17,1.614e+17,-4.922e+17,-2.87e+16,gcmt,gem:87020,subduction_interface
B080295C,1995-08-02T16:27:37,-70.99,-23.28,15.0,5.1,mw,42.0,19.0,139.0,172.0,78.0,75.0,55.0,63.0,14.0,175.0,31.0,274.0,2.019e+17,2.44e+16,-2.263e+17,9.2e+16,-4.204e+17,-8.93e+16,gcmt,gem:87058,subduction_interface
C080395B,1995-08-03T01:57:28,-70.96,-23.02,15.0,5.9,mw,11.0,12.0,112.0,168.0,79.0,85.0,56.0,73.0,4.0,169.0,34.0,262.0,1.391e+18,1.16e+17,-1.507e+18,7.42e+17,-3.384e+18,2.8e+16,gcmt,gem:87124,subduction_interface
88132,1995-08-09T08:23:02,-70.28,-23.2,33.1,5.45,mw,22.0,24.0,130.0,159.0,72.0,74.0,40.43436515520922,46.51067077109303,18.542310934340865,153.1178847738263,43.75178134521084,261.8480469832519,1.08,0.1,-1.18,0.69,-1.24,-0.05,gem,,subduction_interface
